rank,tuple,E_pred,rel_error,Q_v2,below_additive_MeV
1,"(0,0,-4,-4,3,15)",1875.705006,0.00005065,1,0.8390
2,"(0,0,-4,-3,3,15)",1875.705006,0.00005065,1,0.8390
3,"(0,0,-4,-2,3,15)",1875.705006,0.00005065,1,0.8390
4,"(0,0,-4,-1,3,15)",1875.705006,0.00005065,1,0.8390
5,"(0,0,-4,0,3,15)",1875.705006,0.00005065,1,0.8390
6,"(0,0,-4,1,3,15)",1875.705006,0.00005065,1,0.8390
7,"(0,0,-4,2,3,15)",1875.705006,0.00005065,1,0.8390
8,"(0,0,-3,-4,3,15)",1875.705006,0.00005065,1,0.8390
9,"(0,0,-3,-3,3,15)",1875.705006,0.00005065,1,0.8390
10,"(0,0,-3,-2,3,15)",1875.705006,0.00005065,1,0.8390
11,"(0,0,-3,-1,3,15)",1875.705006,0.00005065,1,0.8390
12,"(0,0,-3,0,3,15)",1875.705006,0.00005065,1,0.8390
13,"(0,0,-3,1,3,15)",1875.705006,0.00005065,1,0.8390
14,"(0,0,-3,2,3,15)",1875.705006,0.00005065,1,0.8390
15,"(0,0,-2,-4,3,15)",1875.705006,0.00005065,1,0.8390
16,"(0,0,-2,-3,3,15)",1875.705006,0.00005065,1,0.8390
17,"(0,0,-2,-2,3,15)",1875.705006,0.00005065,1,0.8390
18,"(0,0,-2,-1,3,15)",1875.705006,0.00005065,1,0.8390
19,"(0,0,-2,0,3,15)",1875.705006,0.00005065,1,0.8390
20,"(0,0,-2,1,3,15)",1875.705006,0.00005065,1,0.8390
21,"(0,0,-2,2,3,15)",1875.705006,0.00005065,1,0.8390
22,"(0,0,-1,-4,3,15)",1875.705006,0.00005065,1,0.8390
23,"(0,0,-1,-3,3,15)",1875.705006,0.00005065,1,0.8390
24,"(0,0,-1,-2,3,15)",1875.705006,0.00005065,1,0.8390
25,"(0,0,-1,-1,3,15)",1875.705006,0.00005065,1,0.8390
26,"(0,0,-1,0,3,15)",1875.705006,0.00005065,1,0.8390
27,"(0,0,-1,1,3,15)",1875.705006,0.00005065,1,0.8390
28,"(0,0,-1,2,3,15)",1875.705006,0.00005065,1,0.8390
29,"(0,0,0,-4,3,15)",1875.705006,0.00005065,1,0.8390
30,"(0,0,0,-3,3,15)",1875.705006,0.00005065,1,0.8390
31,"(0,0,0,-2,3,15)",1875.705006,0.00005065,1,0.8390
32,"(0,0,0,-1,3,15)",1875.705006,0.00005065,1,0.8390
33,"(0,0,0,0,3,15)",1875.705006,0.00005065,1,0.8390
34,"(0,0,0,1,3,15)",1875.705006,0.00005065,1,0.8390
35,"(0,0,0,2,3,15)",1875.705006,0.00005065,1,0.8390
36,"(0,0,1,-4,3,15)",1875.705006,0.00005065,1,0.8390
37,"(0,0,1,-3,3,15)",1875.705006,0.00005065,1,0.8390
38,"(0,0,1,-2,3,15)",1875.705006,0.00005065,1,0.8390
39,"(0,0,1,-1,3,15)",1875.705006,0.00005065,1,0.8390
40,"(0,0,1,0,3,15)",1875.705006,0.00005065,1,0.8390
41,"(0,0,1,1,3,15)",1875.705006,0.00005065,1,0.8390
42,"(0,0,1,2,3,15)",1875.705006,0.00005065,1,0.8390
43,"(0,0,2,-4,3,15)",1875.705006,0.00005065,1,0.8390
44,"(0,0,2,-3,3,15)",1875.705006,0.00005065,1,0.8390
45,"(0,0,2,-2,3,15)",1875.705006,0.00005065,1,0.8390
46,"(0,0,2,-1,3,15)",1875.705006,0.00005065,1,0.8390
47,"(0,0,2,0,3,15)",1875.705006,0.00005065,1,0.8390
48,"(0,0,2,1,3,15)",1875.705006,0.00005065,1,0.8390
49,"(0,0,2,2,3,15)",1875.705006,0.00005065,1,0.8390
50,"(1,2,-4,-4,3,15)",1875.705076,0.00005069,0,0.8389
51,"(1,2,-4,-3,3,15)",1875.705076,0.00005069,0,0.8389
52,"(1,2,-4,-2,3,15)",1875.705076,0.00005069,0,0.8389
53,"(1,2,-4,-1,3,15)",1875.705076,0.00005069,0,0.8389
54,"(1,2,-4,0,3,15)",1875.705076,0.00005069,0,0.8389
55,"(1,2,-4,1,3,15)",1875.705076,0.00005069,0,0.8389
56,"(1,2,-4,2,3,15)",1875.705076,0.00005069,0,0.8389
57,"(1,2,-3,-4,3,15)",1875.705076,0.00005069,0,0.8389
58,"(1,2,-3,-3,3,15)",1875.705076,0.00005069,0,0.8389
59,"(1,2,-3,-2,3,15)",1875.705076,0.00005069,0,0.8389
60,"(1,2,-3,-1,3,15)",1875.705076,0.00005069,0,0.8389
61,"(1,2,-3,0,3,15)",1875.705076,0.00005069,0,0.8389
62,"(1,2,-3,1,3,15)",1875.705076,0.00005069,0,0.8389
63,"(1,2,-3,2,3,15)",1875.705076,0.00005069,0,0.8389
64,"(1,2,-2,-4,3,15)",1875.705076,0.00005069,0,0.8389
65,"(1,2,-2,-3,3,15)",1875.705076,0.00005069,0,0.8389
66,"(1,2,-2,-2,3,15)",1875.705076,0.00005069,0,0.8389
67,"(1,2,-2,-1,3,15)",1875.705076,0.00005069,0,0.8389
68,"(1,2,-2,0,3,15)",1875.705076,0.00005069,0,0.8389
69,"(1,2,-2,1,3,15)",1875.705076,0.00005069,0,0.8389
70,"(1,2,-2,2,3,15)",1875.705076,0.00005069,0,0.8389
71,"(1,2,-1,-4,3,15)",1875.705076,0.00005069,0,0.8389
72,"(1,2,-1,-3,3,15)",1875.705076,0.00005069,0,0.8389
73,"(1,2,-1,-2,3,15)",1875.705076,0.00005069,0,0.8389
74,"(1,2,-1,-1,3,15)",1875.705076,0.00005069,0,0.8389
75,"(1,2,-1,0,3,15)",1875.705076,0.00005069,0,0.8389
76,"(1,2,-1,1,3,15)",1875.705076,0.00005069,0,0.8389
77,"(1,2,-1,2,3,15)",1875.705076,0.00005069,0,0.8389
78,"(1,2,0,-4,3,15)",1875.705076,0.00005069,0,0.8389
79,"(1,2,0,-3,3,15)",1875.705076,0.00005069,0,0.8389
80,"(1,2,0,-2,3,15)",1875.705076,0.00005069,0,0.8389
81,"(1,2,0,-1,3,15)",1875.705076,0.00005069,0,0.8389
82,"(1,2,0,0,3,15)",1875.705076,0.00005069,0,0.8389
83,"(1,2,0,1,3,15)",1875.705076,0.00005069,0,0.8389
84,"(1,2,0,2,3,15)",1875.705076,0.00005069,0,0.8389
85,"(1,2,1,-4,3,15)",1875.705076,0.00005069,0,0.8389
86,"(1,2,1,-3,3,15)",1875.705076,0.00005069,0,0.8389
87,"(1,2,1,-2,3,15)",1875.705076,0.00005069,0,0.8389
88,"(1,2,1,-1,3,15)",1875.705076,0.00005069,0,0.8389
89,"(1,2,1,0,3,15)",1875.705076,0.00005069,0,0.8389
90,"(1,2,1,1,3,15)",1875.705076,0.00005069,0,0.8389
91,"(1,2,1,2,3,15)",1875.705076,0.00005069,0,0.8389
92,"(1,2,2,-4,3,15)",1875.705076,0.00005069,0,0.8389
93,"(1,2,2,-3,3,15)",1875.705076,0.00005069,0,0.8389
94,"(1,2,2,-2,3,15)",1875.705076,0.00005069,0,0.8389
95,"(1,2,2,-1,3,15)",1875.705076,0.00005069,0,0.8389
96,"(1,2,2,0,3,15)",1875.705076,0.00005069,0,0.8389
97,"(1,2,2,1,3,15)",1875.705076,0.00005069,0,0.8389
98,"(1,2,2,2,3,15)",1875.705076,0.00005069,0,0.8389
99,"(2,4,-4,-4,3,15)",1875.705285,0.00005080,0,0.8387
100,"(2,4,-4,-3,3,15)",1875.705285,0.00005080,0,0.8387
101,"(2,4,-4,-2,3,15)",1875.705285,0.00005080,0,0.8387
102,"(2,4,-4,-1,3,15)",1875.705285,0.00005080,0,0.8387
103,"(2,4,-4,0,3,15)",1875.705285,0.00005080,0,0.8387
104,"(2,4,-4,1,3,15)",1875.705285,0.00005080,0,0.8387
105,"(2,4,-4,2,3,15)",1875.705285,0.00005080,0,0.8387
106,"(2,4,-3,-4,3,15)",1875.705285,0.00005080,0,0.8387
107,"(2,4,-3,-3,3,15)",1875.705285,0.00005080,0,0.8387
108,"(2,4,-3,-2,3,15)",1875.705285,0.00005080,0,0.8387
109,"(2,4,-3,-1,3,15)",1875.705285,0.00005080,0,0.8387
110,"(2,4,-3,0,3,15)",1875.705285,0.00005080,0,0.8387
111,"(2,4,-3,1,3,15)",1875.705285,0.00005080,0,0.8387
112,"(2,4,-3,2,3,15)",1875.705285,0.00005080,0,0.8387
113,"(2,4,-2,-4,3,15)",1875.705285,0.00005080,0,0.8387
114,"(2,4,-2,-3,3,15)",1875.705285,0.00005080,0,0.8387
115,"(2,4,-2,-2,3,15)",1875.705285,0.00005080,0,0.8387
116,"(2,4,-2,-1,3,15)",1875.705285,0.00005080,0,0.8387
117,"(2,4,-2,0,3,15)",1875.705285,0.00005080,0,0.8387
118,"(2,4,-2,1,3,15)",1875.705285,0.00005080,0,0.8387
119,"(2,4,-2,2,3,15)",1875.705285,0.00005080,0,0.8387
120,"(2,4,-1,-4,3,15)",1875.705285,0.00005080,0,0.8387
121,"(2,4,-1,-3,3,15)",1875.705285,0.00005080,0,0.8387
122,"(2,4,-1,-2,3,15)",1875.705285,0.00005080,0,0.8387
123,"(2,4,-1,-1,3,15)",1875.705285,0.00005080,0,0.8387
124,"(2,4,-1,0,3,15)",1875.705285,0.00005080,0,0.8387
125,"(2,4,-1,1,3,15)",1875.705285,0.00005080,0,0.8387
126,"(2,4,-1,2,3,15)",1875.705285,0.00005080,0,0.8387
127,"(2,4,0,-4,3,15)",1875.705285,0.00005080,0,0.8387
128,"(2,4,0,-3,3,15)",1875.705285,0.00005080,0,0.8387
129,"(2,4,0,-2,3,15)",1875.705285,0.00005080,0,0.8387
130,"(2,4,0,-1,3,15)",1875.705285,0.00005080,0,0.8387
131,"(2,4,0,0,3,15)",1875.705285,0.00005080,0,0.8387
132,"(2,4,0,1,3,15)",1875.705285,0.00005080,0,0.8387
133,"(2,4,0,2,3,15)",1875.705285,0.00005080,0,0.8387
134,"(2,4,1,-4,3,15)",1875.705285,0.00005080,0,0.8387
135,"(2,4,1,-3,3,15)",1875.705285,0.00005080,0,0.8387
136,"(2,4,1,-2,3,15)",1875.705285,0.00005080,0,0.8387
137,"(2,4,1,-1,3,15)",1875.705285,0.00005080,0,0.8387
138,"(2,4,1,0,3,15)",1875.705285,0.00005080,0,0.8387
139,"(2,4,1,1,3,15)",1875.705285,0.00005080,0,0.8387
140,"(2,4,1,2,3,15)",1875.705285,0.00005080,0,0.8387
141,"(2,4,2,-4,3,15)",1875.705285,0.00005080,0,0.8387
142,"(2,4,2,-3,3,15)",1875.705285,0.00005080,0,0.8387
143,"(2,4,2,-2,3,15)",1875.705285,0.00005080,0,0.8387
144,"(2,4,2,-1,3,15)",1875.705285,0.00005080,0,0.8387
145,"(2,4,2,0,3,15)",1875.705285,0.00005080,0,0.8387
146,"(2,4,2,1,3,15)",1875.705285,0.00005080,0,0.8387
147,"(2,4,2,2,3,15)",1875.705285,0.00005080,0,0.8387
148,"(4,2,-4,-4,3,14)",1871.431337,-0.00222790,0,5.1127
149,"(4,2,-4,-3,3,14)",1871.431337,-0.00222790,0,5.1127
150,"(4,2,-4,-2,3,14)",1871.431337,-0.00222790,0,5.1127
151,"(4,2,-4,-1,3,14)",1871.431337,-0.00222790,0,5.1127
152,"(4,2,-4,0,3,14)",1871.431337,-0.00222790,0,5.1127
153,"(4,2,-4,1,3,14)",1871.431337,-0.00222790,0,5.1127
154,"(4,2,-4,2,3,14)",1871.431337,-0.00222790,0,5.1127
155,"(4,2,-3,-4,3,14)",1871.431337,-0.00222790,0,5.1127
156,"(4,2,-3,-3,3,14)",1871.431337,-0.00222790,0,5.1127
157,"(4,2,-3,-2,3,14)",1871.431337,-0.00222790,0,5.1127
158,"(4,2,-3,-1,3,14)",1871.431337,-0.00222790,0,5.1127
159,"(4,2,-3,0,3,14)",1871.431337,-0.00222790,0,5.1127
160,"(4,2,-3,1,3,14)",1871.431337,-0.00222790,0,5.1127
161,"(4,2,-3,2,3,14)",1871.431337,-0.00222790,0,5.1127
162,"(4,2,-2,-4,3,14)",1871.431337,-0.00222790,0,5.1127
163,"(4,2,-2,-3,3,14)",1871.431337,-0.00222790,0,5.1127
164,"(4,2,-2,-2,3,14)",1871.431337,-0.00222790,0,5.1127
165,"(4,2,-2,-1,3,14)",1871.431337,-0.00222790,0,5.1127
166,"(4,2,-2,0,3,14)",1871.431337,-0.00222790,0,5.1127
167,"(4,2,-2,1,3,14)",1871.431337,-0.00222790,0,5.1127
168,"(4,2,-2,2,3,14)",1871.431337,-0.00222790,0,5.1127
169,"(4,2,-1,-4,3,14)",1871.431337,-0.00222790,0,5.1127
170,"(4,2,-1,-3,3,14)",1871.431337,-0.00222790,0,5.1127
171,"(4,2,-1,-2,3,14)",1871.431337,-0.00222790,0,5.1127
172,"(4,2,-1,-1,3,14)",1871.431337,-0.00222790,0,5.1127
173,"(4,2,-1,0,3,14)",1871.431337,-0.00222790,0,5.1127
174,"(4,2,-1,1,3,14)",1871.431337,-0.00222790,0,5.1127
175,"(4,2,-1,2,3,14)",1871.431337,-0.00222790,0,5.1127
176,"(4,2,0,-4,3,14)",1871.431337,-0.00222790,0,5.1127
177,"(4,2,0,-3,3,14)",1871.431337,-0.00222790,0,5.1127
178,"(4,2,0,-2,3,14)",1871.431337,-0.00222790,0,5.1127
179,"(4,2,0,-1,3,14)",1871.431337,-0.00222790,0,5.1127
180,"(4,2,0,0,3,14)",1871.431337,-0.00222790,0,5.1127
181,"(4,2,0,1,3,14)",1871.431337,-0.00222790,0,5.1127
182,"(4,2,0,2,3,14)",1871.431337,-0.00222790,0,5.1127
183,"(4,2,1,-4,3,14)",1871.431337,-0.00222790,0,5.1127
184,"(4,2,1,-3,3,14)",1871.431337,-0.00222790,0,5.1127
185,"(4,2,1,-2,3,14)",1871.431337,-0.00222790,0,5.1127
186,"(4,2,1,-1,3,14)",1871.431337,-0.00222790,0,5.1127
187,"(4,2,1,0,3,14)",1871.431337,-0.00222790,0,5.1127
188,"(4,2,1,1,3,14)",1871.431337,-0.00222790,0,5.1127
189,"(4,2,1,2,3,14)",1871.431337,-0.00222790,0,5.1127
190,"(4,2,2,-4,3,14)",1871.431337,-0.00222790,0,5.1127
191,"(4,2,2,-3,3,14)",1871.431337,-0.00222790,0,5.1127
192,"(4,2,2,-2,3,14)",1871.431337,-0.00222790,0,5.1127
193,"(4,2,2,-1,3,14)",1871.431337,-0.00222790,0,5.1127
194,"(4,2,2,0,3,14)",1871.431337,-0.00222790,0,5.1127
195,"(4,2,2,1,3,14)",1871.431337,-0.00222790,0,5.1127
196,"(4,2,2,2,3,14)",1871.431337,-0.00222790,0,5.1127
197,"(3,0,-4,-4,3,14)",1871.284229,-0.00230633,0,5.2598
198,"(3,0,-4,-3,3,14)",1871.284229,-0.00230633,0,5.2598
199,"(3,0,-4,-2,3,14)",1871.284229,-0.00230633,0,5.2598
200,"(3,0,-4,-1,3,14)",1871.284229,-0.00230633,0,5.2598
201,"(3,0,-4,0,3,14)",1871.284229,-0.00230633,0,5.2598
202,"(3,0,-4,1,3,14)",1871.284229,-0.00230633,0,5.2598
203,"(3,0,-4,2,3,14)",1871.284229,-0.00230633,0,5.2598
204,"(3,0,-3,-4,3,14)",1871.284229,-0.00230633,0,5.2598
205,"(3,0,-3,-3,3,14)",1871.284229,-0.00230633,0,5.2598
206,"(3,0,-3,-2,3,14)",1871.284229,-0.00230633,0,5.2598
207,"(3,0,-3,-1,3,14)",1871.284229,-0.00230633,0,5.2598
208,"(3,0,-3,0,3,14)",1871.284229,-0.00230633,0,5.2598
209,"(3,0,-3,1,3,14)",1871.284229,-0.00230633,0,5.2598
210,"(3,0,-3,2,3,14)",1871.284229,-0.00230633,0,5.2598
211,"(3,0,-2,-4,3,14)",1871.284229,-0.00230633,0,5.2598
212,"(3,0,-2,-3,3,14)",1871.284229,-0.00230633,0,5.2598
213,"(3,0,-2,-2,3,14)",1871.284229,-0.00230633,0,5.2598
214,"(3,0,-2,-1,3,14)",1871.284229,-0.00230633,0,5.2598
215,"(3,0,-2,0,3,14)",1871.284229,-0.00230633,0,5.2598
216,"(3,0,-2,1,3,14)",1871.284229,-0.00230633,0,5.2598
217,"(3,0,-2,2,3,14)",1871.284229,-0.00230633,0,5.2598
218,"(3,0,-1,-4,3,14)",1871.284229,-0.00230633,0,5.2598
219,"(3,0,-1,-3,3,14)",1871.284229,-0.00230633,0,5.2598
220,"(3,0,-1,-2,3,14)",1871.284229,-0.00230633,0,5.2598
221,"(3,0,-1,-1,3,14)",1871.284229,-0.00230633,0,5.2598
222,"(3,0,-1,0,3,14)",1871.284229,-0.00230633,0,5.2598
223,"(3,0,-1,1,3,14)",1871.284229,-0.00230633,0,5.2598
224,"(3,0,-1,2,3,14)",1871.284229,-0.00230633,0,5.2598
225,"(3,0,0,-4,3,14)",1871.284229,-0.00230633,0,5.2598
226,"(3,0,0,-3,3,14)",1871.284229,-0.00230633,0,5.2598
227,"(3,0,0,-2,3,14)",1871.284229,-0.00230633,0,5.2598
228,"(3,0,0,-1,3,14)",1871.284229,-0.00230633,0,5.2598
229,"(3,0,0,0,3,14)",1871.284229,-0.00230633,0,5.2598
230,"(3,0,0,1,3,14)",1871.284229,-0.00230633,0,5.2598
231,"(3,0,0,2,3,14)",1871.284229,-0.00230633,0,5.2598
232,"(3,0,1,-4,3,14)",1871.284229,-0.00230633,0,5.2598
233,"(3,0,1,-3,3,14)",1871.284229,-0.00230633,0,5.2598
234,"(3,0,1,-2,3,14)",1871.284229,-0.00230633,0,5.2598
235,"(3,0,1,-1,3,14)",1871.284229,-0.00230633,0,5.2598
236,"(3,0,1,0,3,14)",1871.284229,-0.00230633,0,5.2598
237,"(3,0,1,1,3,14)",1871.284229,-0.00230633,0,5.2598
238,"(3,0,1,2,3,14)",1871.284229,-0.00230633,0,5.2598
239,"(3,0,2,-4,3,14)",1871.284229,-0.00230633,0,5.2598
240,"(3,0,2,-3,3,14)",1871.284229,-0.00230633,0,5.2598
241,"(3,0,2,-2,3,14)",1871.284229,-0.00230633,0,5.2598
242,"(3,0,2,-1,3,14)",1871.284229,-0.00230633,0,5.2598
243,"(3,0,2,0,3,14)",1871.284229,-0.00230633,0,5.2598
244,"(3,0,2,1,3,14)",1871.284229,-0.00230633,0,5.2598
245,"(3,0,2,2,3,14)",1871.284229,-0.00230633,0,5.2598
246,"(-2,2,-4,-4,3,14)",1871.137250,-0.00238469,1,5.4067
247,"(-2,2,-4,-3,3,14)",1871.137250,-0.00238469,1,5.4067
248,"(-2,2,-4,-2,3,14)",1871.137250,-0.00238469,1,5.4067
249,"(-2,2,-4,-1,3,14)",1871.137250,-0.00238469,1,5.4067
250,"(-2,2,-4,0,3,14)",1871.137250,-0.00238469,1,5.4067
251,"(-2,2,-4,1,3,14)",1871.137250,-0.00238469,1,5.4067
252,"(-2,2,-4,2,3,14)",1871.137250,-0.00238469,1,5.4067
253,"(-2,2,-3,-4,3,14)",1871.137250,-0.00238469,1,5.4067
254,"(-2,2,-3,-3,3,14)",1871.137250,-0.00238469,1,5.4067
255,"(-2,2,-3,-2,3,14)",1871.137250,-0.00238469,1,5.4067
256,"(-2,2,-3,-1,3,14)",1871.137250,-0.00238469,1,5.4067
257,"(-2,2,-3,0,3,14)",1871.137250,-0.00238469,1,5.4067
258,"(-2,2,-3,1,3,14)",1871.137250,-0.00238469,1,5.4067
259,"(-2,2,-3,2,3,14)",1871.137250,-0.00238469,1,5.4067
260,"(-2,2,-2,-4,3,14)",1871.137250,-0.00238469,1,5.4067
261,"(-2,2,-2,-3,3,14)",1871.137250,-0.00238469,1,5.4067
262,"(-2,2,-2,-2,3,14)",1871.137250,-0.00238469,1,5.4067
263,"(-2,2,-2,-1,3,14)",1871.137250,-0.00238469,1,5.4067
264,"(-2,2,-2,0,3,14)",1871.137250,-0.00238469,1,5.4067
265,"(-2,2,-2,1,3,14)",1871.137250,-0.00238469,1,5.4067
266,"(-2,2,-2,2,3,14)",1871.137250,-0.00238469,1,5.4067
267,"(-2,2,-1,-4,3,14)",1871.137250,-0.00238469,1,5.4067
268,"(-2,2,-1,-3,3,14)",1871.137250,-0.00238469,1,5.4067
269,"(-2,2,-1,-2,3,14)",1871.137250,-0.00238469,1,5.4067
270,"(-2,2,-1,-1,3,14)",1871.137250,-0.00238469,1,5.4067
271,"(-2,2,-1,0,3,14)",1871.137250,-0.00238469,1,5.4067
272,"(-2,2,-1,1,3,14)",1871.137250,-0.00238469,1,5.4067
273,"(-2,2,-1,2,3,14)",1871.137250,-0.00238469,1,5.4067
274,"(-2,2,0,-4,3,14)",1871.137250,-0.00238469,1,5.4067
275,"(-2,2,0,-3,3,14)",1871.137250,-0.00238469,1,5.4067
276,"(-2,2,0,-2,3,14)",1871.137250,-0.00238469,1,5.4067
277,"(-2,2,0,-1,3,14)",1871.137250,-0.00238469,1,5.4067
278,"(-2,2,0,0,3,14)",1871.137250,-0.00238469,1,5.4067
279,"(-2,2,0,1,3,14)",1871.137250,-0.00238469,1,5.4067
280,"(-2,2,0,2,3,14)",1871.137250,-0.00238469,1,5.4067
281,"(-2,2,1,-4,3,14)",1871.137250,-0.00238469,1,5.4067
282,"(-2,2,1,-3,3,14)",1871.137250,-0.00238469,1,5.4067
283,"(-2,2,1,-2,3,14)",1871.137250,-0.00238469,1,5.4067
284,"(-2,2,1,-1,3,14)",1871.137250,-0.00238469,1,5.4067
285,"(-2,2,1,0,3,14)",1871.137250,-0.00238469,1,5.4067
286,"(-2,2,1,1,3,14)",1871.137250,-0.00238469,1,5.4067
287,"(-2,2,1,2,3,14)",1871.137250,-0.00238469,1,5.4067
288,"(-2,2,2,-4,3,14)",1871.137250,-0.00238469,1,5.4067
289,"(-2,2,2,-3,3,14)",1871.137250,-0.00238469,1,5.4067
290,"(-2,2,2,-2,3,14)",1871.137250,-0.00238469,1,5.4067
291,"(-2,2,2,-1,3,14)",1871.137250,-0.00238469,1,5.4067
292,"(-2,2,2,0,3,14)",1871.137250,-0.00238469,1,5.4067
293,"(-2,2,2,1,3,14)",1871.137250,-0.00238469,1,5.4067
294,"(-2,2,2,2,3,14)",1871.137250,-0.00238469,1,5.4067
295,"(-1,4,-4,-4,3,14)",1870.990399,-0.00246299,1,5.5536
296,"(-1,4,-4,-3,3,14)",1870.990399,-0.00246299,1,5.5536
297,"(-1,4,-4,-2,3,14)",1870.990399,-0.00246299,1,5.5536
298,"(-1,4,-4,-1,3,14)",1870.990399,-0.00246299,1,5.5536
299,"(-1,4,-4,0,3,14)",1870.990399,-0.00246299,1,5.5536
300,"(-1,4,-4,1,3,14)",1870.990399,-0.00246299,1,5.5536
301,"(-1,4,-4,2,3,14)",1870.990399,-0.00246299,1,5.5536
302,"(-1,4,-3,-4,3,14)",1870.990399,-0.00246299,1,5.5536
303,"(-1,4,-3,-3,3,14)",1870.990399,-0.00246299,1,5.5536
304,"(-1,4,-3,-2,3,14)",1870.990399,-0.00246299,1,5.5536
305,"(-1,4,-3,-1,3,14)",1870.990399,-0.00246299,1,5.5536
306,"(-1,4,-3,0,3,14)",1870.990399,-0.00246299,1,5.5536
307,"(-1,4,-3,1,3,14)",1870.990399,-0.00246299,1,5.5536
308,"(-1,4,-3,2,3,14)",1870.990399,-0.00246299,1,5.5536
309,"(-1,4,-2,-4,3,14)",1870.990399,-0.00246299,1,5.5536
310,"(-1,4,-2,-3,3,14)",1870.990399,-0.00246299,1,5.5536
311,"(-1,4,-2,-2,3,14)",1870.990399,-0.00246299,1,5.5536
312,"(-1,4,-2,-1,3,14)",1870.990399,-0.00246299,1,5.5536
313,"(-1,4,-2,0,3,14)",1870.990399,-0.00246299,1,5.5536
314,"(-1,4,-2,1,3,14)",1870.990399,-0.00246299,1,5.5536
315,"(-1,4,-2,2,3,14)",1870.990399,-0.00246299,1,5.5536
316,"(-1,4,-1,-4,3,14)",1870.990399,-0.00246299,1,5.5536
317,"(-1,4,-1,-3,3,14)",1870.990399,-0.00246299,1,5.5536
318,"(-1,4,-1,-2,3,14)",1870.990399,-0.00246299,1,5.5536
319,"(-1,4,-1,-1,3,14)",1870.990399,-0.00246299,1,5.5536
320,"(-1,4,-1,0,3,14)",1870.990399,-0.00246299,1,5.5536
321,"(-1,4,-1,1,3,14)",1870.990399,-0.00246299,1,5.5536
322,"(-1,4,-1,2,3,14)",1870.990399,-0.00246299,1,5.5536
323,"(-1,4,0,-4,3,14)",1870.990399,-0.00246299,1,5.5536
324,"(-1,4,0,-3,3,14)",1870.990399,-0.00246299,1,5.5536
325,"(-1,4,0,-2,3,14)",1870.990399,-0.00246299,1,5.5536
326,"(-1,4,0,-1,3,14)",1870.990399,-0.00246299,1,5.5536
327,"(-1,4,0,0,3,14)",1870.990399,-0.00246299,1,5.5536
328,"(-1,4,0,1,3,14)",1870.990399,-0.00246299,1,5.5536
329,"(-1,4,0,2,3,14)",1870.990399,-0.00246299,1,5.5536
330,"(-1,4,1,-4,3,14)",1870.990399,-0.00246299,1,5.5536
331,"(-1,4,1,-3,3,14)",1870.990399,-0.00246299,1,5.5536
332,"(-1,4,1,-2,3,14)",1870.990399,-0.00246299,1,5.5536
333,"(-1,4,1,-1,3,14)",1870.990399,-0.00246299,1,5.5536
334,"(-1,4,1,0,3,14)",1870.990399,-0.00246299,1,5.5536
335,"(-1,4,1,1,3,14)",1870.990399,-0.00246299,1,5.5536
336,"(-1,4,1,2,3,14)",1870.990399,-0.00246299,1,5.5536
337,"(-1,4,2,-4,3,14)",1870.990399,-0.00246299,1,5.5536
338,"(-1,4,2,-3,3,14)",1870.990399,-0.00246299,1,5.5536
339,"(-1,4,2,-2,3,14)",1870.990399,-0.00246299,1,5.5536
340,"(-1,4,2,-1,3,14)",1870.990399,-0.00246299,1,5.5536
341,"(-1,4,2,0,3,14)",1870.990399,-0.00246299,1,5.5536
342,"(-1,4,2,1,3,14)",1870.990399,-0.00246299,1,5.5536
343,"(-1,4,2,2,3,14)",1870.990399,-0.00246299,1,5.5536
344,"(4,3,-4,-4,6,11)",1867.433200,-0.00435954,0,9.1108
345,"(4,3,-4,-3,6,11)",1867.433200,-0.00435954,0,9.1108
346,"(4,3,-4,-2,6,11)",1867.433200,-0.00435954,0,9.1108
347,"(4,3,-4,-1,6,11)",1867.433200,-0.00435954,0,9.1108
348,"(4,3,-4,0,6,11)",1867.433200,-0.00435954,0,9.1108
349,"(4,3,-4,1,6,11)",1867.433200,-0.00435954,0,9.1108
350,"(4,3,-4,2,6,11)",1867.433200,-0.00435954,0,9.1108
351,"(4,3,-3,-4,6,11)",1867.433200,-0.00435954,0,9.1108
352,"(4,3,-3,-3,6,11)",1867.433200,-0.00435954,0,9.1108
353,"(4,3,-3,-2,6,11)",1867.433200,-0.00435954,0,9.1108
354,"(4,3,-3,-1,6,11)",1867.433200,-0.00435954,0,9.1108
355,"(4,3,-3,0,6,11)",1867.433200,-0.00435954,0,9.1108
356,"(4,3,-3,1,6,11)",1867.433200,-0.00435954,0,9.1108
357,"(4,3,-3,2,6,11)",1867.433200,-0.00435954,0,9.1108
358,"(4,3,-2,-4,6,11)",1867.433200,-0.00435954,0,9.1108
359,"(4,3,-2,-3,6,11)",1867.433200,-0.00435954,0,9.1108
360,"(4,3,-2,-2,6,11)",1867.433200,-0.00435954,0,9.1108
