sigma_pS_tube,signature_ok,alpha_ratio_electron,alpha_ratio_muon,alpha_ratio_R64 proton,alpha_ratio_R64 neutron,alpha_ratio_R64 deuteron,alpha_ratio_R64 pp,alpha_ratio_R64 nn,alpha_ratio_π⁰,alpha_ratio_π±,alpha_ratio_K±,alpha_ratio_ρ
-0.16249999999999998,0,0.3490124153338302,0.34901241533383,6.58209128847968,6.735741881732733,26.63477996160582,26.32836515391872,26.942967526930932,1.3960496613353204,5.5841986453412815,3.167549966858244,3.167549966858244
-0.15999999999999998,0,0.33567834240338773,0.33567834240338773,7.401241799819101,7.568679906236583,29.938906987829334,29.604967199276405,30.274719624946332,1.342713369613551,5.370853478454204,3.0477579503894,3.0477579503894
-0.15749999999999997,0,0.32118739959517006,0.3211873995951696,8.366337341802575,8.549676309658304,33.83103374247101,33.4653493672103,34.19870523863322,1.2847495983806796,5.138998393522718,2.9175445512027838,2.9175445512027838
-0.15499999999999997,0,0.3054005026821993,0.3054005026821991,9.512621626478978,9.714445655593735,38.453075274649414,38.05048650591591,38.85778262237494,1.2216020107287968,4.886408042915187,2.7756502029543144,2.7756502029543144
-0.15249999999999997,0,0.2881599619037615,0.2881599619037615,10.8864247563996,11.109929931988901,43.99157382832606,43.5456990255984,44.439719727955605,1.152639847615046,4.610559390460184,2.6206444472263977,2.6206444472263977
-0.14999999999999997,0,0.26928849950179823,0.26928849950179823,12.549578893728208,12.798768583892262,50.69547008245481,50.19831557491283,51.195074335569046,1.077153998007193,4.308615992028772,2.4509154682395433,2.4509154682395433
-0.14750000000000002,0,0.24858999357972575,0.24858999357972575,14.586016710918354,14.865977578439031,58.902657941183584,58.34406684367342,59.463910313756124,0.994359974318903,3.977439897275612,2.2646742753758318,2.2646742753758318
-0.14500000000000002,0,0.22585397983425554,0.22585397983425537,17.111873371813353,17.429173856714588,69.08063703567068,68.44749348725341,69.71669542685835,0.9034159193370219,3.6136636773480877,2.059991240798374,2.059991240798374
-0.14250000000000002,0,0.20086799121876947,0.20086799121876933,20.29138209413829,20.654662125443156,81.8904768673881,81.16552837655315,82.61864850177263,0.8034719648750775,3.21388785950031,1.834900690938501,1.834900690938501
-0.14,0,0.17344607072616333,0.1734460707261632,24.36268088595387,24.78354967051349,98.29065900339945,97.45072354381549,99.13419868205396,0.6937842829046531,2.7751371316186124,1.5876466922117778,1.5876466922117778
-0.1375,0,0.14349094890179442,0.14349094890179437,29.681248746975097,30.175697099559013,119.71184946270864,118.72499498790039,120.70278839823605,0.5739637956071776,2.295855182428711,1.3172238651060582,1.3172238651060582
-0.135,0,0.11112796024146086,0.1111279602414608,36.79615397330435,37.38686290410521,148.36368185146532,147.1846158932174,149.54745161642083,0.44451184096584323,1.7780473638633738,1.0245486876869885,1.0245486876869885
-0.1325,0,0.07699758167900879,0.07699758167900879,46.590719795657556,47.31100974131052,187.80069647712187,186.36287918263022,189.24403896524208,0.30799032671603516,1.2319613068641406,0.7150279371150982,0.7150279371150982
-0.13,0,0.04291707211827377,0.04291707211827373,60.55799157372466,61.458959533357756,244.0305758143415,242.23196629489863,245.83583813343103,0.171668288473095,0.68667315389238,0.4043838401320197,0.4043838401320197
-0.1275,0,0.013461178741038866,0.013461178741038833,81.38114143136458,82.54546242106035,327.8490727431259,325.52456572545833,330.1818496842414,0.0538447149641554,0.2153788598566217,0.13260003490488598,0.13260003490488598
-0.125,0,4.5075562524923416e-05,4.507556252492309e-05,114.27426044893994,115.84526276171013,460.23368382322553,457.09704179575976,463.3810510468405,0.000180302250099693,0.0007212090003987728,3.363777734669911e-06,3.363777734669911e-06
-0.1225,0,0.03268424889785803,0.032684248897858065,170.47372669403848,172.72392196067977,686.3879204623402,681.8949067761539,690.8956878427191,0.13073699559143218,0.5229479823657287,0.27132787636917727,0.27132787636917727
-0.12,0,0.19954698382646488,0.19954698382646488,277.94255494551896,281.4621500264951,1118.798337752449,1111.7702197820759,1125.8486001059805,0.7981879353058595,3.192751741223438,1.726108125766542,1.726108125766542
-0.1175,0,0.8149509718704242,0.8149509718704248,523.0592072395225,529.4079646671734,2104.915194956007,2092.23682895809,2117.6318586686934,3.2598038874816977,13.039215549926787,7.148373307783156,7.148373307783156
-0.11499999999999999,0,3.477316572382791,3.477316572382791,1291.9627826777228,1306.9802678494293,5197.8427128886115,5167.851130710891,5227.921071397717,13.909266289531164,55.637065158124656,30.715922625953183,30.715922625953183
-0.11249999999999999,0,27.102758192280575,27.10275819228056,6613.303777057545,6686.851090942925,26600.106383153336,26453.21510823018,26747.4043637717,108.41103276912226,433.64413107648903,240.41607025272523,240.41607025272523
-0.10999999999999999,1,232.68287857596374,232.68287857596374,40406.30337003803,40835.812057093885,162483.09548869423,161625.21348015213,163343.24822837554,930.731514303855,3722.92605721542,2069.836439107058,2069.836439107058
-0.10749999999999998,1,23.64515894447961,23.64515894447961,3089.49220714417,3120.8494628665203,12420.604174992639,12357.96882857668,12483.397851466081,94.58063577791845,378.3225431116738,210.7591339830422,210.7591339830422
-0.10499999999999998,1,9.252911866151114,9.252911866151114,947.6555389919948,956.8296092581849,3808.948200225791,3790.6221559679793,3827.3184370327394,37.01164746460446,148.04658985841783,82.59933750283302,82.59933750283302
-0.10249999999999998,1,5.544875092881236,5.544875092881236,459.31374745028063,463.5500938677171,1845.7179592484763,1837.2549898011225,1854.2003754708685,22.179500371524945,88.71800148609978,49.556189590105085,49.556189590105085
-0.09999999999999998,1,3.9781149461609617,3.9781149461609586,273.2250614779019,275.6231131931211,1097.691110480244,1092.9002459116075,1102.4924527724845,15.912459784643842,63.649839138575366,35.58681682781625,35.58681682781625
-0.09749999999999998,1,3.1433280781479005,3.143328078147898,182.6463041989969,184.16988061352816,733.6292055128887,730.5852167959875,736.6795224541127,12.573312312591595,50.29324925036638,28.140557192289005,28.140557192289005
-0.09499999999999997,1,2.634196400546854,2.6341964005468514,131.6743674033081,132.71692742485152,528.7805341128028,526.6974696132324,530.8677096994061,10.536785602187411,42.147142408749644,23.59751905433772,23.59751905433772
-0.09249999999999997,1,2.2950160500245076,2.2950160500245076,100.08891719534225,100.84007806104452,401.8565864231923,400.355668781369,403.3603122441781,9.18006420009803,36.72025680039212,20.57008281779717,20.57008281779717
-0.08999999999999997,1,2.054597763382119,2.054597763382117,79.12325791421277,79.68529625626384,317.6161137846816,316.4930316568511,318.74118502505536,8.218391053528473,32.8735642141139,18.42363583981525,18.42363583981525
-0.08749999999999997,1,1.8761964758137737,1.8761964758137737,64.47047125447926,64.90325343024273,258.746725493958,257.88188501791706,259.6130137209709,7.504785903255095,30.01914361302038,16.830534247861408,16.830534247861408
-0.08499999999999996,1,1.7390855939320315,1.7390855939320295,53.811015220286315,54.15183083753732,215.92515417329676,215.24406088114526,216.60732335014927,6.956342375728122,27.825369502912487,15.605924368572419,15.605924368572419
-0.08250000000000002,1,1.6307530087027828,1.6307530087027837,45.804310003657925,46.07755052846452,183.76331477866782,183.2172400146317,184.31020211385808,6.523012034811132,26.09204813924453,14.638192359656719,14.638192359656719
-0.08000000000000002,1,1.5432295376881966,1.5432295376881966,39.63093142886872,39.85319481304975,158.96794172299164,158.52372571547488,159.412779252199,6.172918150752786,24.691672603011146,13.856236449588458,13.856236449588458
-0.07750000000000001,1,1.4712142504937213,1.471214250493721,34.766655357370034,34.949610730781814,139.43229211234035,139.06662142948014,139.79844292312725,5.8848570019748845,23.539428007899538,13.212753412242215,13.212753412242215
-0.07500000000000001,1,1.4110523046882644,1.4110523046882635,30.86318260877829,31.015261749851273,123.75670183392427,123.45273043511315,124.0610469994051,5.644209218753056,22.57683687501223,12.675124059140849,12.675124059140849
-0.07250000000000001,1,1.3601467318902976,1.3601467318902976,27.681597285514417,27.809036627325394,110.98112148740492,110.72638914205767,111.23614650930158,5.44058692756119,21.76234771024476,12.220167421521985,12.220167421521985
-0.07,1,1.3166043256336526,1.3166043256336526,25.05348275959162,25.16098880141828,100.42882804003334,100.21393103836648,100.64395520567312,5.26641730253461,21.06566921013844,11.830982260170545,11.830982260170545
-0.0675,1,1.2790141363176053,1.279014136317606,22.85728518154202,22.948472738833562,91.61142507510053,91.42914072616809,91.79389095533425,5.116056545270423,20.464226181081692,11.494971100983047,11.494971100983047
-0.065,1,1.2463042739074912,1.24630427390749,21.003448562094892,21.081137251274082,84.16909991951482,84.01379424837957,84.32454900509633,4.985217095629963,19.940868382519852,11.202562668595679,11.202562668595679
-0.0625,1,1.2176466450696704,1.2176466450696704,19.42478521246917,19.491204803151575,77.83192335061692,77.69914084987668,77.9648192126063,4.870586580278681,19.482346321114726,10.946361880043774,10.946361880043774
-0.06,1,1.1923919666523441,1.1923919666523441,18.070073091461644,18.127008728573475,72.39411886202993,72.28029236584658,72.5080349142939,4.769567866609377,19.078271466437506,10.72056992392381,10.72056992392381
-0.057499999999999996,1,1.1700244373049036,1.1700244373049036,16.89969932882122,16.94859615375243,67.69655564725754,67.59879731528488,67.79438461500972,4.680097749219614,18.720390996878457,10.520579721908732,10.520579721908732
-0.05499999999999999,1,1.1501294892676046,1.150129489267604,15.882634336183688,15.924674122807641,63.61458913593324,63.53053734473475,63.698696491230564,4.6005179570704176,18.40207182828167,10.342688098142252,10.342688098142252
-0.05249999999999999,1,1.132370435946098,1.1323704359460989,14.994290902398106,15.03044904365384,60.049458119864475,59.977163609592424,60.12179617461536,4.529481743784394,18.117926975137575,10.183887328819369,10.183887328819369
-0.04999999999999999,1,1.1164712896578468,1.1164712896578475,14.214983969215636,14.246072434867134,56.922095828947135,56.859935876862544,56.98428973946854,4.465885158631389,17.86354063452555,10.041711755307952,10.041711755307952
-0.04749999999999999,1,1.1022039358606037,1.1022039358606037,13.528805679524226,13.555505805269256,54.16860980888898,54.1152227180969,54.22202322107702,4.408815743442415,17.63526297376966,9.914123278498213,9.914123278498213
-0.044999999999999984,1,1.0893784334605678,1.0893784334605663,12.92279236191524,12.945680165673295,51.73693492988531,51.69116944766096,51.78272066269318,4.357513733842268,17.43005493536908,9.799424755421194,9.799424755421194
-0.04249999999999998,1,1.0778355917198044,1.0778355917198037,12.386299911005459,12.405865848084112,49.584323797475,49.545199644021835,49.62346339233645,4.311342366879217,17.245369467516866,9.696193717562513,9.696193717562513
-0.03999999999999998,1,1.0674412278065757,1.0674412278065764,11.910530036339967,11.927194568311144,47.67544338436162,47.64212014535987,47.708778273244576,4.2697649112263045,17.07905964490521,9.603231092282405,9.603231092282405
-0.03749999999999998,1,1.0580816807194207,1.0580816807194207,11.488167161747832,11.50229314068014,45.98091626515815,45.95266864699133,46.00917256272056,4.232326722877683,16.92930689151073,9.519521140692088,9.519521140692088
-0.034999999999999976,1,1.0496602754531001,1.0496602754531008,11.113097464077649,11.12500007072534,44.47619188426031,44.452389856310596,44.50000028290136,4.1986411018124015,16.794564407249606,9.44419987953322,9.44419987953322
-0.03249999999999997,1,1.0420945137713098,1.0420945137713098,10.78018957885125,10.790144365594102,43.140665591805636,43.120758315405,43.16057746237641,4.168378055085239,16.673512220340957,9.376529990818632,9.376529990818632
-0.02999999999999997,1,1.0353138263531931,1.035313826353194,10.485122097966958,10.49337155161172,41.95698567717512,41.94048839186783,41.97348620644688,4.141255305412775,16.5650212216511,9.315880744214642,9.315880744214642
-0.02749999999999997,1,1.0292577629565336,1.0292577629565336,10.224246933685045,10.231005874138708,40.91050449898379,40.89698773474018,40.92402349655483,4.117031051826134,16.468124207304538,9.261711830899811,9.261711830899811
-0.024999999999999967,1,1.0238745276287988,1.0238745276287995,9.994480443590193,9.999940501307028,39.98884114428071,39.97792177436077,39.99976200522811,4.095498110515197,16.38199244206079,9.213560278876741,9.213560278876741
-0.022499999999999964,1,1.0191197883012926,1.0191197883012926,9.793216249104448,9.797549609783541,39.1815312385192,39.17286499641779,39.190198439134164,4.07647915320517,16.30591661282068,9.17102981880825,9.17102981880825
-0.020000000000000018,1,1.0149557066516295,1.0149557066516302,9.618255168965986,9.621617733127845,38.47974551034899,38.47302067586394,38.48647093251138,4.059822826606519,16.239291306426075,9.133782217190284,9.133782217190284
-0.017500000000000016,1,1.0113501465315482,1.0113501465315489,9.46774878859062,9.470282862787053,37.8760631332147,37.87099515436248,37.881131451148214,4.045400586126194,16.18160234450477,9.101530204479005,9.101530204479005
-0.015000000000000013,1,1.0082760286648138,1.0082760286648131,9.340154006929005,9.341990619869895,37.36428916332051,37.36061602771602,37.36796247947958,4.0331041146592534,16.132416458637014,9.074031709781844,9.074031709781844
-0.012500000000000011,1,1.0057108065296803,1.0057108065296811,9.23419652177931,9.235457440746229,36.93930788200975,36.93678608711724,36.941829762984916,4.022843226118723,16.09137290447489,9.051085178093738,9.051085178093738
-0.010000000000000009,1,1.0036360439309828,1.0036360439309828,9.148841687410503,9.149641196631743,36.596965750618146,36.59536674964201,36.59856478652697,4.014544175723931,16.058176702895725,9.03252579597792,9.03252579597792
-0.007500000000000007,1,1.0020370791601463,1.0020370791601456,9.08327154420191,9.083718036412831,36.33397915574273,36.33308617680764,36.334872145651325,4.008148316640584,16.032593266562337,9.018222490819943,9.018222490819943
-0.0050000000000000044,1,1.0009027641478139,1.0009027641478154,9.036867107464133,9.037064531959757,36.14786327776954,36.14746842985653,36.14825812783903,4.003611056591258,16.014444226365033,9.008075600095324,9.008075600095324
-0.0025000000000000022,1,1.000225269866319,1.0002252698663197,9.00919523283163,9.009244437418582,36.03687934043324,36.03678093132652,36.03697774967433,4.000901079465278,16.00360431786111,9.002015132565552,9.002015132565552
0.0,1,0.9999999516156665,0.9999999516156665,8.999999564541007,8.999999564541007,35.99999825816403,35.99999825816403,35.99999825816403,3.999999806462666,15.999999225850663,8.999999564540998,8.999999564540998
0.0025000000000000577,1,1.000225269866319,1.0002252698663197,9.00919523283163,9.009244437418582,36.03687934043324,36.03678093132652,36.03697774967433,4.000901079465278,16.00360431786111,9.002015132565552,9.002015132565552
0.0050000000000000044,1,1.0009027641478139,1.0009027641478154,9.036867107464133,9.037064531959757,36.14786327776954,36.14746842985653,36.14825812783903,4.003611056591258,16.014444226365033,9.008075600095324,9.008075600095324
0.007500000000000062,1,1.0020370791601463,1.0020370791601456,9.08327154420191,9.083718036412831,36.33397915574273,36.33308617680764,36.334872145651325,4.008148316640584,16.032593266562337,9.018222490819943,9.018222490819943
0.010000000000000009,1,1.0036360439309828,1.0036360439309828,9.148841687410503,9.149641196631743,36.596965750618146,36.59536674964201,36.59856478652697,4.014544175723931,16.058176702895725,9.03252579597792,9.03252579597792
0.012499999999999956,1,1.0057108065296803,1.0057108065296803,9.23419652177932,9.235457440746236,36.939307882009786,36.93678608711728,36.941829762984945,4.022843226118721,16.091372904474884,9.051085178093738,9.051085178093738
0.015000000000000013,1,1.0082760286648138,1.0082760286648131,9.340154006929005,9.341990619869895,37.36428916332051,37.36061602771602,37.36796247947958,4.0331041146592534,16.132416458637014,9.074031709781844,9.074031709781844
0.01749999999999996,1,1.0113501465315478,1.0113501465315484,9.467748788590612,9.470282862787045,37.876063133214664,37.87099515436245,37.88113145114818,4.045400586126193,16.18160234450477,9.101530204479,9.101530204479
0.020000000000000018,1,1.0149557066516295,1.0149557066516302,9.618255168965986,9.621617733127845,38.47974551034899,38.47302067586394,38.48647093251138,4.059822826606519,16.239291306426075,9.133782217190284,9.133782217190284
0.022499999999999964,1,1.0191197883012926,1.0191197883012926,9.793216249104448,9.797549609783541,39.1815312385192,39.17286499641779,39.190198439134164,4.07647915320517,16.30591661282068,9.17102981880825,9.17102981880825
0.025000000000000022,1,1.0238745276287988,1.0238745276287995,9.994480443590193,9.999940501307028,39.98884114428071,39.97792177436077,39.99976200522811,4.095498110515197,16.38199244206079,9.213560278876741,9.213560278876741
0.02749999999999997,1,1.0292577629565336,1.0292577629565336,10.224246933685045,10.231005874138708,40.91050449898379,40.89698773474018,40.92402349655483,4.117031051826134,16.468124207304538,9.261711830899811,9.261711830899811
0.030000000000000027,1,1.0353138263531931,1.035313826353194,10.485122097966958,10.49337155161172,41.95698567717512,41.94048839186783,41.97348620644688,4.141255305412775,16.5650212216511,9.315880744214642,9.315880744214642
0.03249999999999997,1,1.0420945137713098,1.0420945137713098,10.78018957885125,10.790144365594102,43.140665591805636,43.120758315405,43.16057746237641,4.168378055085239,16.673512220340957,9.376529990818632,9.376529990818632
0.03500000000000003,1,1.0496602754531004,1.0496602754531013,11.11309746407766,11.125000070725351,44.47619188426035,44.45238985631064,44.500000282901404,4.198641101812403,16.794564407249613,9.444199879533222,9.444199879533222
0.03749999999999998,1,1.0580816807194207,1.0580816807194207,11.488167161747832,11.50229314068014,45.98091626515815,45.95266864699133,46.00917256272056,4.232326722877683,16.92930689151073,9.519521140692088,9.519521140692088
0.040000000000000036,1,1.0674412278065757,1.0674412278065764,11.910530036339967,11.927194568311144,47.67544338436162,47.64212014535987,47.708778273244576,4.2697649112263045,17.07905964490521,9.603231092282405,9.603231092282405
0.04249999999999998,1,1.0778355917198044,1.0778355917198037,12.386299911005459,12.405865848084112,49.584323797475,49.545199644021835,49.62346339233645,4.311342366879217,17.245369467516866,9.696193717562513,9.696193717562513
0.04500000000000004,1,1.0893784334605674,1.089378433460568,12.922792361915217,12.945680165673275,51.73693492988522,51.69116944766087,51.7827206626931,4.357513733842271,17.43005493536908,9.7994247554212,9.7994247554212
0.04749999999999999,1,1.1022039358606037,1.1022039358606037,13.528805679524226,13.555505805269256,54.16860980888898,54.1152227180969,54.22202322107702,4.408815743442415,17.63526297376966,9.914123278498213,9.914123278498213
0.050000000000000044,1,1.1164712896578473,1.1164712896578473,14.214983969215657,14.246072434867152,56.92209582894723,56.85993587686263,56.98428973946861,4.465885158631389,17.863540634525556,10.041711755307952,10.041711755307952
0.05249999999999999,1,1.132370435946098,1.1323704359460989,14.994290902398106,15.03044904365384,60.049458119864475,59.977163609592424,60.12179617461536,4.529481743784394,18.117926975137575,10.183887328819369,10.183887328819369
0.05500000000000005,1,1.150129489267605,1.1501294892676044,15.882634336183717,15.924674122807671,63.61458913593336,63.53053734473487,63.698696491230685,4.600517957070418,18.402071828281674,10.342688098142256,10.342688098142256
0.057499999999999996,1,1.1700244373049036,1.1700244373049036,16.89969932882122,16.94859615375243,67.69655564725754,67.59879731528488,67.79438461500972,4.680097749219614,18.720390996878457,10.520579721908732,10.520579721908732
0.06000000000000005,1,1.1923919666523448,1.1923919666523448,18.070073091461698,18.127008728573532,72.39411886203013,72.28029236584679,72.50803491429413,4.769567866609379,19.078271466437517,10.720569923923815,10.720569923923815
0.0625,1,1.2176466450696704,1.2176466450696704,19.42478521246917,19.491204803151575,77.83192335061692,77.69914084987668,77.9648192126063,4.870586580278681,19.482346321114726,10.946361880043774,10.946361880043774
0.06500000000000006,1,1.2463042739074923,1.2463042739074917,21.003448562094952,21.081137251274143,84.16909991951508,84.01379424837981,84.32454900509657,4.9852170956299675,19.940868382519877,11.20256266859569,11.20256266859569
0.0675,1,1.2790141363176053,1.279014136317606,22.85728518154202,22.948472738833562,91.61142507510053,91.42914072616809,91.79389095533425,5.116056545270423,20.464226181081692,11.494971100983047,11.494971100983047
0.07000000000000006,1,1.316604325633653,1.316604325633653,25.053482759591652,25.160988801418306,100.42882804003344,100.21393103836661,100.64395520567322,5.266417302534612,21.06566921013845,11.830982260170549,11.830982260170549
0.07250000000000001,1,1.3601467318902976,1.3601467318902976,27.681597285514417,27.809036627325394,110.98112148740492,110.72638914205767,111.23614650930158,5.44058692756119,21.76234771024476,12.220167421521985,12.220167421521985
0.07500000000000007,1,1.4110523046882666,1.4110523046882666,30.86318260877841,31.015261749851387,123.75670183392474,123.45273043511364,124.06104699940555,5.644209218753066,22.576836875012265,12.675124059140868,12.675124059140868
0.07750000000000001,1,1.4712142504937213,1.471214250493721,34.766655357370034,34.949610730781814,139.43229211234035,139.06662142948014,139.79844292312725,5.8848570019748845,23.539428007899538,13.212753412242215,13.212753412242215
0.07999999999999996,1,1.5432295376881957,1.5432295376881966,39.630931428868635,39.853194813049654,158.96794172299127,158.52372571547454,159.41277925219862,6.1729181507527855,24.691672603011142,13.856236449588451,13.856236449588451
0.08250000000000002,1,1.6307530087027828,1.6307530087027837,45.804310003657925,46.07755052846452,183.76331477866782,183.2172400146317,184.31020211385808,6.523012034811132,26.09204813924453,14.638192359656719,14.638192359656719
0.08499999999999996,1,1.7390855939320315,1.7390855939320295,53.811015220286315,54.15183083753732,215.92515417329676,215.24406088114526,216.60732335014927,6.956342375728122,27.825369502912487,15.605924368572419,15.605924368572419
0.08750000000000002,1,1.8761964758137777,1.8761964758137768,64.47047125447955,64.90325343024301,258.7467254939591,257.8818850179182,259.61301372097205,7.504785903255108,30.019143613020432,16.830534247861443,16.830534247861443
0.08999999999999997,1,2.054597763382119,2.054597763382117,79.12325791421277,79.68529625626384,317.6161137846816,316.4930316568511,318.74118502505536,8.218391053528473,32.8735642141139,18.42363583981525,18.42363583981525
0.09250000000000003,1,2.295016050024486,2.295016050024487,100.08891719534033,100.84007806104262,401.85658642318464,400.3556687813613,403.3603122441705,9.180064200097947,36.72025680039179,20.570082817796983,20.570082817796983
0.09499999999999997,1,2.634196400546854,2.6341964005468514,131.6743674033081,132.71692742485152,528.7805341128028,526.6974696132324,530.8677096994061,10.536785602187411,42.147142408749644,23.59751905433772,23.59751905433772
0.09750000000000003,1,3.1433280781479547,3.143328078147958,182.64630419900266,184.16988061353408,733.6292055129122,730.5852167960106,736.6795224541363,12.573312312591824,50.293249250367296,28.140557192289492,28.140557192289492
0.09999999999999998,1,3.9781149461609617,3.9781149461609586,273.2250614779019,275.6231131931211,1097.691110480244,1092.9002459116075,1102.4924527724845,15.912459784643842,63.649839138575366,35.58681682781625,35.58681682781625
0.10250000000000004,1,5.54487509288131,5.544875092881308,459.31374745028955,463.550093867726,1845.7179592485122,1837.2549898011582,1854.200375470904,22.179500371525236,88.71800148610096,49.556189590105745,49.556189590105745
0.10499999999999998,1,9.252911866151114,9.252911866151114,947.6555389919948,956.8296092581849,3808.948200225791,3790.6221559679793,3827.3184370327394,37.01164746460446,148.04658985841783,82.59933750283302,82.59933750283302
0.10750000000000004,1,23.645158944480176,23.64515894448018,3089.492207144259,3120.849462866609,12420.604174992997,12357.968828577035,12483.397851466436,94.58063577792072,378.3225431116828,210.7591339830472,210.7591339830472
0.10999999999999999,1,232.68287857596374,232.68287857596374,40406.30337003803,40835.812057093885,162483.09548869423,161625.21348015213,163343.24822837554,930.731514303855,3722.92605721542,2069.836439107058,2069.836439107058
0.11250000000000004,0,27.102758192279254,27.102758192279254,6613.303777057267,6686.851090942648,26600.106383152215,26453.21510822907,26747.40436377059,108.41103276911701,433.64413107646806,240.41607025271347,240.41607025271347
0.11499999999999999,0,3.477316572382791,3.477316572382791,1291.9627826777228,1306.9802678494293,5197.8427128886115,5167.851130710891,5227.921071397717,13.909266289531164,55.637065158124656,30.715922625953183,30.715922625953183
0.11750000000000005,0,0.8149509718704253,0.8149509718704253,523.0592072395231,529.4079646671739,2104.9151949560087,2092.2368289580922,2117.6318586686957,3.2598038874817012,13.039215549926805,7.1483733077831655,7.1483733077831655
0.12,0,0.19954698382646488,0.19954698382646488,277.94255494551896,281.4621500264951,1118.798337752449,1111.7702197820759,1125.8486001059805,0.7981879353058595,3.192751741223438,1.726108125766542,1.726108125766542
0.12250000000000005,0,0.03268424889785238,0.03268424889785243,170.4737266940331,172.72392196067435,686.3879204623186,681.8949067761324,690.8956878426974,0.1307369955914096,0.5229479823656384,0.2713278763691288,0.2713278763691288
0.125,0,4.5075562524923416e-05,4.507556252492309e-05,114.27426044893994,115.84526276171013,460.23368382322553,457.09704179575976,463.3810510468405,0.000180302250099693,0.0007212090003987728,3.363777734669911e-06,3.363777734669911e-06
0.12750000000000006,0,0.013461178741039427,0.013461178741039383,81.38114143136401,82.54546242105978,327.8490727431236,325.52456572545606,330.1818496842391,0.05384471496415762,0.21537885985663055,0.13260003490489114,0.13260003490489114
0.13,0,0.04291707211827377,0.04291707211827373,60.55799157372466,61.458959533357756,244.0305758143415,242.23196629489863,245.83583813343103,0.171668288473095,0.68667315389238,0.4043838401320197,0.4043838401320197
0.13250000000000006,0,0.07699758167900969,0.07699758167900965,46.590719795657286,47.311009741310244,187.8006964771208,186.36287918262914,189.24403896524097,0.3079903267160387,1.2319613068641548,0.715027937115106,0.715027937115106
0.135,0,0.11112796024146086,0.1111279602414608,36.79615397330435,37.38686290410521,148.36368185146532,147.1846158932174,149.54745161642083,0.44451184096584323,1.7780473638633738,1.0245486876869885,1.0245486876869885
0.13750000000000007,0,0.14349094890179523,0.14349094890179512,29.681248746974934,30.175697099558842,119.71184946270797,118.72499498789973,120.70278839823537,0.5739637956071807,2.2958551824287228,1.3172238651060657,1.3172238651060657
0.14,0,0.17344607072616333,0.1734460707261632,24.36268088595387,24.78354967051349,98.29065900339945,97.45072354381549,99.13419868205396,0.6937842829046531,2.7751371316186124,1.5876466922117778,1.5876466922117778
0.14249999999999996,0,0.20086799121876883,0.20086799121876883,20.291382094138367,20.654662125443238,81.89047686738841,81.16552837655347,82.61864850177295,0.8034719648750753,3.2138878595003013,1.8349006909384964,1.8349006909384964
0.14500000000000002,0,0.22585397983425554,0.22585397983425537,17.111873371813353,17.429173856714588,69.08063703567068,68.44749348725341,69.71669542685835,0.9034159193370219,3.6136636773480877,2.059991240798374,2.059991240798374
0.14749999999999996,0,0.24858999357972528,0.24858999357972508,14.586016710918406,14.865977578439082,58.90265794118379,58.34406684367362,59.46391031375633,0.9943599743189008,3.977439897275603,2.264674275375827,2.264674275375827
0.15000000000000002,0,0.2692884995017987,0.2692884995017987,12.549578893728162,12.798768583892212,50.69547008245462,50.19831557491265,51.19507433556885,1.0771539980071947,4.308615992028779,2.4509154682395473,2.4509154682395473
0.15249999999999997,0,0.2881599619037615,0.2881599619037615,10.8864247563996,11.109929931988901,43.99157382832606,43.5456990255984,44.439719727955605,1.152639847615046,4.610559390460184,2.6206444472263977,2.6206444472263977
0.15500000000000003,0,0.30540050268219965,0.3054005026821995,9.512621626478952,9.714445655593709,38.4530752746493,38.050486505915806,38.857782622374835,1.2216020107287984,4.8864080429151935,2.775650202954318,2.775650202954318
0.15749999999999997,0,0.32118739959517006,0.3211873995951696,8.366337341802575,8.549676309658304,33.83103374247101,33.4653493672103,34.19870523863322,1.2847495983806796,5.138998393522718,2.9175445512027838,2.9175445512027838
0.16000000000000003,0,0.335678342403388,0.33567834240338784,7.401241799819085,7.568679906236565,29.938906987829274,29.60496719927634,30.27471962494626,1.3427133696135516,5.370853478454206,3.0477579503894,3.0477579503894
0.16249999999999998,0,0.3490124153338302,0.34901241533383,6.58209128847968,6.735741881732733,26.63477996160582,26.32836515391872,26.942967526930932,1.3960496613353204,5.5841986453412815,3.167549966858244,3.167549966858244
0.16500000000000004,0,0.36131178834408456,0.36131178834408456,5.881709124207549,6.023318274903465,23.809212554846084,23.526836496830196,24.09327309961386,1.4452471533763382,5.780988613505353,3.2780255661411686,3.2780255661411686
0.16749999999999998,0,0.3726836120862988,0.3726836120862986,5.278880784580209,5.409904543775281,21.376767578069135,21.115523138320835,21.639618175101123,1.490734448345195,5.96293779338078,3.380152885397728,3.380152885397728
0.17000000000000004,0,0.383221873826396,0.3832218738263955,4.75686078002975,4.8785236256974205,19.270000682368103,19.027443120119,19.514094502789682,1.5328874953055829,6.1315499812223315,3.474780425782575,3.474780425782575
0.1725,0,0.393009106480788,0.39300910648078796,4.302296629929364,4.415636252198335,17.435128983358148,17.209186519717456,17.66254500879334,1.5720364259231518,6.288145703692608,3.5626527716713228,3.5626527716713228
0.17500000000000004,0,0.4021179117997292,0.4021179117997292,3.9044422066952906,4.010344228616787,15.8288643398031,15.617768826781163,16.041376914467147,1.6084716471989169,6.4338865887956675,3.6444245356033407,3.6444245356033407
