config,sigma_t,r_fm,E_strong_MeV,E_coulomb_MeV,E_total_MeV
nn (two neutrons),-0.5,17.008000750054762,0.029980654974679055,0.0,0.029980654974679055
nn (two neutrons),-0.5,17.46670781072198,0.02861061437920398,0.0,0.02861061437920398
nn (two neutrons),-0.5,17.937786235348913,0.027324026322048667,0.0,0.027324026322048667
nn (two neutrons),-0.5,18.421569680552917,0.02611623858092571,0.0,0.02611623858092571
nn (two neutrons),-0.5,18.918400801695473,0.024982848642366662,0.0,0.024982848642366662
nn (two neutrons),-0.5,19.42863149557889,0.023919690534057736,0.0,0.023919690534057736
nn (two neutrons),-0.5,19.952623149688797,0.022922822345663008,0.0,0.022922822345663008
pp (two protons),-1.0,0.1,842.201107752014,14.399645474109542,856.6007532261235
pp (two protons),-1.0,0.10269700752844653,804.9418364844366,14.021484968898356,818.963321453335
pp (two protons),-1.0,0.10546675355297805,769.1322754877549,13.653255636503797,782.7855311242587
pp (two protons),-1.0,0.10831119983631005,734.7283165443903,13.294696666523523,748.0230132109139
pp (two protons),-1.0,0.1112323610500461,701.686598166769,12.945554097903935,714.632152264673
pp (two protons),-1.0,0.11423230620163467,669.9645057463724,12.60558063906398,682.5700863854364
pp (two protons),-1.0,0.11731316009981085,639.5201733086681,12.274535492742864,651.7947088014109
pp (two protons),-1.0,0.12047710485956133,610.3124866652654,11.952184185447544,622.264670850713
pp (two protons),-1.0,0.12372638144767811,582.301087747205,11.638298401379274,593.9393861485843
pp (two protons),-1.0,0.12706329126999646,555.4463798987119,11.332655820721481,566.7790357194334
pp (two protons),-1.0,0.13049019780144022,529.7095339091113,11.03503996217455,540.7445738712859
pp (two protons),-1.0,0.13400952826002985,505.05249456187335,10.745240029625888,515.7977345914992
pp (two protons),-1.0,0.13762377532603856,481.4379874838853,10.463050762846727,491.901038246732
pp (two protons),-1.0,0.14133549890751418,458.8295260849061,10.18827229210989,469.017798377016
pp (two protons),-1.0,0.1451473279534173,437.191418386519,9.92070999662555,447.1121283831445
pp (two protons),-1.0,0.14906196231566,416.48877355155105,9.66017436669473,426.14894791824577
pp (two protons),-1.0,0.15308217466136348,396.6875079385993,9.406480869482893,406.0939888080822
pp (two protons),-1.0,0.15721081243669013,377.75435052160606,9.159449818318558,386.9138003399246
pp (two protons),-1.0,0.1614507998836396,359.6568475311276,8.918906245424376,368.57575377655195
pp (two protons),-1.0,0.16580514011123854,342.36336619161125,8.684679777990498,351.04804596960173
pp (two protons),-1.0,0.17027691722259,325.84309744730785,8.456604517502504,334.29970196481037
pp (two protons),-1.0,0.17486929849928992,310.0660575880877,8.23451892223838,318.3005765103261
pp (two protons),-1.0,0.17958553664475743,295.0030887050182,8.018265692851333,303.0213543978695
pp (two protons),-1.0,0.1844289720880677,280.62585792387495,7.807691660957417,288.43354958483235
pp (two protons),-1.0,0.18940303534991942,266.90685538241974,7.602647680649047,274.5095030630688
pp (two protons),-1.0,0.194511249472413,253.8193909341669,7.402988522857546,261.22237945702443
pp (two protons),-1.0,0.1997572325143594,241.33758957716395,7.208572772489945,248.5461623496539
pp (two protons),-1.0,0.20514470011388813,229.43638562095816,7.0192627282671385,236.4556483492253
pp (two protons),-1.0,0.21067746812016877,218.09151561821068,6.834924305192475,224.92643992340317
pp (two protons),-1.0,0.2163594552961103,207.27951009931144,6.655426939581697,213.93493703889314
pp (two protons),-1.0,0.22219468609395232,196.97768415877476,6.480643496586966,203.45832765536173
pp (two protons),-1.0,0.22818729350571443,187.16412695112354,6.310450180149465,193.474577131273
pp (two protons),-1.0,0.23434152199052194,177.8176901614395,6.144726445316825,183.9624166067563
pp (two protons),-1.0,0.24066173048088252,168.91797552175376,5.983354912863227,174.901330434617
pp (two protons),-1.0,0.2471523954700416,160.4453214491141,5.82622128615176,166.27154273526585
pp (two protons),-1.0,0.2538181141826046,152.3807888844558,5.6732142701801,158.0540031546359
pp (two protons),-1.0,0.26066360783067044,144.70614641353723,5.52422549275221,150.23037190628943
pp (two protons),-1.0,0.267693724957784,137.40385475217317,5.379149427720208,142.7830041798934
pp (two protons),-1.0,0.27491344487307445,130.4570506779853,5.237883320242033,135.69493399822733
pp (two protons),-1.0,0.282327881178013,123.84953048996749,5.100327114001999,128.9498576039695
pp (two protons),-1.0,0.28994228538828765,117.56573307546296,4.96638338034264,122.53211645580559
pp (two protons),-1.0,0.2977620506533597,111.59072266176577,4.835957249257704,116.42667991102347
pp (two protons),-1.0,0.30579271557633764,105.91017132662455,4.708956342197379,110.61912766882193
pp (two protons),-1.0,0.31403996813687257,100.51034133851203,4.585290706638188,105.09563204515023
pp (two protons),-1.0,0.3225096497198551,95.37806739375787,4.464872752371179,99.84294014612905
pp (two protons),-1.0,0.33120775925276624,90.50073881359071,4.347617189463317,94.84835600305404
pp (two protons),-1.0,0.3401404574546124,85.86628175989995,4.2334409678481135,90.09972272774806
pp (two protons),-1.0,0.3493140711994558,81.46314152415835,4.122263218502713,85.58540474266105
pp (two protons),-1.0,0.3587350979976282,77.28026493954007,4.014005196169778,81.29427013570985
pp (two protons),-1.0,0.36841021059780427,73.30708296185185,3.908590223583604,77.21567318543545
pp (two protons),-1.0,0.3783462617131929,69.53349346053551,3.80594363716094,73.33943709769645
pp (two protons),-1.0,0.3885502888751937,65.94984425674193,3.705992734118094,69.65583699086002
pp (two protons),-1.0,0.3990295194179585,62.54691644133072,3.6086667209768044,66.15558316230752
pp (two protons),-1.0,0.4097913755973848,59.315908001688285,3.5138966634224693,62.82980466511076
pp (two protons),-1.0,0.42084347984817105,56.248417782447405,3.421615437479166,59.67003321992657
pp (two protons),-1.0,0.4321936601826526,53.33642980159948,3.3317576819669226,56.6681874835664
pp (two protons),-1.0,0.4438499557352474,50.57229794009686,3.2442597522075243,53.816557692304386
pp (two protons),-1.0,0.4558206224564336,47.94873101987537,3.1590596749461093,51.107790694821475
pp (two protons),-1.0,0.4681141389602956,45.45877828226003,3.0760971044565886,48.534875386716614
pp (two protons),-1.0,0.4807392125297774,43.095815276000394,2.9953132797998285,46.091128555800225
pp (two protons),-1.0,0.4937047852839001,40.85353016165618,2.9166509832042986,43.77018114486048
pp (two protons),-1.0,0.5070200405113077,38.72591043676084,2.8400544995397277,41.56596493630057
pp (two protons),-1.0,0.5206944091746305,36.70723008409914,2.7654695768550477,39.472699660954184
pp (two protons),-1.0,0.5347375765902704,34.7920371435448,2.692843387952689,37.484880531497495
pp (two protons),-1.0,0.5491594892883426,32.97514170620411,2.622124492971994,35.597266199176104
pp (two protons),-1.0,0.5639703620576277,31.251604328105486,2.553262802955265,33.80486713106075
pp (two protons),-1.0,0.5791806851805291,29.616724859318538,2.486209544370633,32.10293440368917
pp (two protons),-1.0,0.5948012318631565,28.066031683221127,2.4209172245666117,30.48694890778774
pp (two protons),-1.0,0.6108430658657985,26.59527135959047,2.357339598133889,28.95261095772436
pp (two protons),-1.0,0.6273175493391927,25.200398664313752,2.295431634150507,27.49583029846426
pp (two protons),-1.0,0.644236350872137,23.877567017754245,2.235149484287246,26.11271650204149
pp (two protons),-1.0,0.6616114537561479,22.623119293166155,2.1764504517506227,24.799569744916777
pp (two protons),-1.0,0.6794551644730158,21.43357899602529,2.119292961041496,23.552871957066785
pp (two protons),-1.0,0.6977801214112719,20.305641804716743,2.063636528507866,22.36927833322461
pp (two protons),-1.0,0.7165993038177373,19.236167462672256,2.009441733671012,21.245609196343267
pp (two protons),-1.0,0.7359260409904973,18.222172011810926,1.9566701913046558,20.178842203115583
pp (two protons),-1.0,0.7557740217198096,17.2608203569348,1.9052845242473773,19.16610488118218
pp (two protons),-1.0,0.7761573039836359,16.349419150635867,1.8552483369290227,18.20466748756489
pp (two protons),-1.0,0.7970903249046623,15.485409988195215,1.8065261895923583,17.291936177787573
pp (two protons),-1.0,0.8185879109758601,14.666362901971297,1.7590835731917112,16.425446475163007
pp (two protons),-1.0,0.8406652885618323,13.889970144792642,1.7128868849508143,15.602857029743456
pp (two protons),-1.0,0.8633380946833817,13.154040251976767,1.6679034045625463,14.821943656539313
pp (two protons),-1.0,0.8866223880929394,12.456492371697323,1.6241012710137108,14.080593642711033
pp (two protons),-1.0,0.9105346606486984,11.795350853577247,1.5814494600184366,13.376800313595684
pp (two protons),-1.0,0.9350918489955091,11.1687400855551,1.5399177620442182,12.70865784759932
pp (two protons),-1.0,0.960311346560808,10.574879569276163,1.4994767609150332,12.074356330191197
pp (two protons),-1.0,0.9862110158740792,10.012079224460194,1.4600978129763773,11.472177037436571
pp (two protons),-1.0,1.0128092012185723,9.478734912939444,1.4217530268074634,10.900487939746908
pp (two protons),-1.0,1.0401247416242363,8.973324173293122,1.3844152434662182,10.35773941675934
pp (two protons),-1.0,1.068176984211077,8.494402157262584,1.3480580172530756,9.84246017451566
pp (two protons),-1.0,1.0969857978923836,8.040597759378215,1.3126555969799507,9.353253356358167
pp (two protons),-1.0,1.1265715874475304,7.610609931503859,1.2781829077311255,8.888792839234984
pp (two protons),-1.0,1.15695530797433,7.2032041742616,1.2446155331031195,8.447819707364719
pp (two protons),-1.0,1.1881584797311593,6.817209197570946,1.211929697910981,8.029138895481928
pp (two protons),-1.0,1.2202032033793846,6.451513742802263,1.1801022513487385,7.631615994151002
pp (two protons),-1.0,1.2531121756368724,6.1050635593094285,1.149110650592089,7.254174209901517
pp (two protons),-1.0,1.286908705353679,5.776858528375897,1.1189329448317091,6.8957914732076055
pp (two protons),-1.0,1.3216167300213015,5.465949927859583,1.0895477597258816,6.555497687585465
pp (two protons),-1.0,1.3572608327271851,5.1714378310907705,1.0609342822614207,6.232372113352191
pp (two protons),-1.0,1.3938662595664941,4.89246863381527,1.03307224601218,5.92554087982745
pp (two protons),-1.0,1.4314589375234785,4.628232703238382,1.0059419167846975,5.63417462002308
pp (two protons),-1.0,1.4700654928351076,4.377962143449167,0.9795240786408081,5.3574862220899755
pp (two protons),-1.0,1.5097132698499651,4.1409286717546365,0.9538000202873342,5.09472869204197
pp (two protons),-1.0,1.550430350395775,3.916441600672897,0.9287515218232008,4.845193122496098
pp (two protons),-1.0,1.592245573669269,3.7038459205614345,0.9043608418345991,4.608206762396033
pp (two protons),-1.0,1.635188556662486,3.5025204780674812,0.8806107048290535,4.383131182896535
pp (two protons),-1.0,1.6792897151399695,3.3118762458075253,0.8574842889994909,4.169360534807016
pp (two protons),-1.0,1.7245802851817236,3.131354678866046,0.8349652143096495,3.9663198931756956
pp (two protons),-1.0,1.7710923453071794,2.9604261539191157,0.8130375308923861,3.7734636848115017
pp (two protons),-1.0,1.8188588391958544,2.7985884869633537,0.7916857077526614,3.5902741947160153
pp (two protons),-1.0,1.8679135990207818,2.6453655258137587,0.7708946217672105,3.416260147580969
pp (two protons),-1.0,1.918291369411249,2.500305813717887,0.7506495469730963,3.250955360690983
pp (two protons),-1.0,1.9700278320618105,2.3629813205857317,0.7309361441375691,3.093917464723301
pp (two protons),-1.0,2.0231596310050097,2.232986238513149,0.7117404506018382,2.9447266891149875
pp (two protons),-1.0,2.0777243985657057,2.109935838416277,0.6930488703915642,2.8029847088078412
pp (two protons),-1.0,2.1337607820153934,1.9934653847581103,0.6748481645870676,2.6683135493451777
pp (two protons),-1.0,2.191308470945389,1.8832291054748111,0.6571254419464344,2.5403545474212454
pp (two protons),-1.0,2.250408225378273,1.7788992143603082,0.6398681497748745,2.418767364135183
pp (two protons),-1.0,2.311101904637505,1.6801649832914336,0.6230640650338661,2.3032290483252997
pp (two protons),-1.0,2.37343249699565,1.5867318617977162,0.6067012856837922,2.1934331474815085
pp (two protons),-1.0,2.4374441501222193,1.498320641611599,0.590768222253934,2.089088863865533
pp (two protons),-1.0,2.5031822023526953,1.4146666639328487,0.5752535896338501,1.9899202535666989
pp (two protons),-1.0,2.570693214800881,1.3355190672684785,0.5601463990803314,1.89566546634881
pp (two protons),-1.0,2.6400250043373252,1.2606400737963668,0.5454359504342653,1.8060760242306322
pp (two protons),-1.0,2.711226677457175,1.189804312313754,0.5311118245419002,1.7209161368556543
pp (two protons),-1.0,2.784348665061446,1.122798175922071,0.5171638758751418,1.6399620517972129
pp (two protons),-1.0,2.8594427581763537,1.0594192126870894,0.503582225345651,1.5630014380327404
pp (two protons),-1.0,2.9365621446359893,0.9994755476068349,0.4903572533076597,1.4898328009144945
pp (two protons),-1.0,3.015761446754333,0.9427853342972412,0.47747959274454355,1.4202649270417846
pp (two protons),-1.0,3.0970967600132857,0.8891762348853263,0.46494012263432716,1.3541163575196533
pp (two protons),-1.0,3.1806256927941177,0.8384849266765286,0.4527299614894243,1.2912148881659529
pp (two protons),-1.0,3.2664074071804796,0.7905566342319617,0.4408404610660349,1.2313970952979965
pp (two protons),-1.0,3.3545026608618724,0.7452446855600101,0.4292632002387454,1.1745078857987554
pp (two protons),-1.0,3.4449738501672584,0.7024100911930873,0.4179899790359924,1.1204000702290797
pp (two protons),-1.0,3.5378850542592835,0.6619211449797149,0.4070128128321669,1.0689339578118817
pp (two protons),-1.0,3.6333020805204415,0.6236530454818876,0.39632392669224215,1.0199769721741299
pp (two protons),-1.0,3.731292511163282,0.5874875369236179,0.3859157498649243,0.9734032867885422
pp (two protons),-1.0,3.831925751097718,0.5533125686904441,0.3757809104204206,0.9290934791108647
pp (two protons),-1.0,3.9352730770893047,0.5210219724267517,0.365912230029031,0.8869342024557827
pp (two protons),-1.0,4.041407688243333,0.49051515583119,0.3563027188768623,0.8468178747080524
pp (two protons),-1.0,4.150404757850472,0.46169681229207526,0.34694557071506527,0.8086423830071405
pp (two protons),-1.0,4.262341486630705,0.43447664554832954,0.33783415803908695,0.7723108035874164
pp (two protons),-1.0,4.377297157413235,0.4087691086056111,0.32896202739452624,0.7377311360001373
pp (two protons),-1.0,4.495353191291146,0.3844931561729936,0.3203228948062634,0.704816050979257
pp (two protons),-1.0,4.61659320529053,0.3615720099264763,0.3119106413276313,0.6734826512541077
pp (two protons),-1.0,4.741103071594967,0.3399329359363037,0.30371930870647196,0.6436522446427757
pp (two protons),-1.0,4.868970978367293,0.3195070336346362,0.29574309516501085,0.615250128799647
pp (two protons),-1.0,5.0002874922117355,0.3002290357264883,0.2879763512905589,0.5882053870170472
pp (two protons),-1.0,5.135145622320657,0.2820371184816395,0.28041357603413214,0.5624506945157717
pp (two protons),-1.0,5.2736408863513375,0.2648727218690965,0.27304941281415535,0.5379221346832519
pp (two protons),-1.0,5.415871378079471,0.24868037903092954,0.265878645722488,0.5145590247534175
pp (two protons),-1.0,5.561937836877255,0.233407554607993,0.2588961958300888,0.49230375043808183
pp (two protons),-1.0,5.711943719065351,0.21900449146551182,0.25209711758969794,0.47110160905520976
pp (two protons),-1.0,5.865995271189172,0.20542406537902025,0.2454765953329929,0.4509006607120132
pp (two protons),-1.0,6.024201605271462,0.19262164727570052,0.23902993985973464,0.43165158713543517
pp (two protons),-1.0,6.1866747760944305,0.18055497263367215,0.232752585116489,0.41330755775016115
pp (two protons),-1.0,6.3535298605662005,0.16918401767406976,0.22664008496257082,0.3958241026366406
pp (two protons),-1.0,6.524885039227769,0.158470881993253,0.22068811002092026,0.37915899201417325
pp (two protons),-1.0,6.700861679958227,0.14837967729908996,0.2148924446116803,0.3632721219107703
pp (two protons),-1.0,6.88158442393749,0.13887642194049477,0.20924898376630519,0.34812540570679995
pp (two protons),-1.0,7.0671812739274875,0.12992894092417373,0.20375373032008193,0.33368267124425566
pp (two protons),-1.0,7.257783684934276,0.12150677113959318,0.19840279208100897,0.31990956322060216
pp (two protons),-1.0,7.453526657315318,0.11358107151841068,0.19319237907302453,0.30677345059143524
pp (two protons),-1.0,7.654548832397881,0.10612453787598497,0.18811880085163266,0.29424333872761765
pp (two protons),-1.0,7.860992590676268,0.09911132218894636,0.18317846389002596,0.2822897860789723
pp (two protons),-1.0,8.07300415265743,0.09251695608122645,0.1783678690338533,0.2708848251150797
pp (two protons),-1.0,8.290733682426405,0.08631827829913163,0.1736836090228299,0.2600018873219615
pp (two protons),-1.0,8.5143353940049,0.0804933659683229,0.1691223660774345,0.2496157320457574
pp (two protons),-1.0,8.7439676605784,0.07502146943738808,0.16468090954898418,0.23970237898637226
pp (two protons),-1.0,8.979793126669131,0.06988295052133253,0.16035609363142195,0.23023904415275448
pp (two protons),-1.0,9.221978823334322,0.06505922396695496,0.15614485513319767,0.22120407910015263
pp (two protons),-1.0,9.470696286471394,0.06053270197708116,0.15204421130766282,0.21257691328474398
pp (two protons),-1.0,9.726121678313834,0.056286741628582604,0.14805125774044328,0.20433799936902589
pp (two protons),-1.0,9.988435912203828,0.052305595040024855,0.14416316629229325,0.1964687613323181
pp (two protons),-1.0,10.257824780730022,0.04857436214047084,0.1403771830959737,0.18895154523644453
pp (two protons),-1.0,10.534479087321166,0.04507894591006334,0.13669062660573622,0.18176957251579956
pp (two protons),-1.0,10.818594781388844,0.041806009958236245,0.1331008856980313,0.17490689565626755
pp (two protons),-1.0,11.110373097115025,0.038742938320865505,0.1296054178220948,0.16834835614296031
pp (two protons),-1.0,11.410020695982716,0.035877797361990815,0.1262017471991039,0.16207954456109472
pp (two protons),-1.0,11.717749813150677,0.0331992996682402,0.12288746306862611,0.1560867627368663
pp (two protons),-1.0,12.033778407775893,0.03069676983318459,0.11966021798111966,0.15035698781430423
pp (two protons),-1.0,12.358330317390182,0.028360112033396945,0.11651772613527653,0.14487783816867347
pp (two protons),-1.0,12.691635416440485,0.02617977930390225,0.11345776175902861,0.13963754106293086
pp (two protons),-1.0,13.033929779104872,0.02414674442161413,0.11047815753307261,0.13462490195468674
pp (two protons),-1.0,13.385455846499767,0.022252472317177308,0.10757680305579569,0.129829275372973
pp (two protons),-1.0,13.746462598396752,0.020488893930860286,0.10475164334851478,0.12524053727937506
pp (two protons),-1.0,14.1172057295706,0.018848381443149265,0.1020006773999711,0.12084905884312036
pp (two protons),-1.0,14.497947830903403,0.017323724800917262,0.09932195674904885,0.11664568154996612
pp (two protons),-1.0,14.88895857537312,0.015908109479141785,0.09671358410471423,0.11262169358385601
pp (two protons),-1.0,15.290514909058219,0.014595095409276837,0.0941737120021974,0.10876880741147424
pp (two protons),-1.0,15.70290124729376,0.013378597013115723,0.09170054149446544,0.10507913850758116
pp (two protons),-1.0,16.126409676117795,0.012252864288484488,0.08929232087805954,0.10154518516654402
pp (two protons),-1.0,16.561340159150824,0.011212464887648821,0.08694734445239412,0.09815980934004294
pp (two protons),-1.0,17.008000750054762,0.010252267138184834,0.08466395131163891,0.09491621844982374
pp (two protons),-1.0,17.46670781072198,0.009367423958337895,0.08244052416832831,0.0918079481266662
pp (two protons),-1.0,17.937786235348913,0.008553357618211521,0.08027548820786498,0.0888288458260765
pp (two protons),-1.0,18.421569680552917,0.007805745303812728,0.07816730997310617,0.0859730552769189
pp (two protons),-1.0,18.918400801695473,0.007120505441662317,0.07611449627824274,0.08323500171990506
pp (two protons),-1.0,19.42863149557889,0.00649378474417972,0.074115593151202,0.08060937789538172
pp (two protons),-1.0,19.952623149688797,0.005921945938553108,0.07216918480382434,0.07809113074237745
pn (proton + neutron),-1.0,0.1,829.8658910570507,0.0,829.8658910570507
pn (proton + neutron),-1.0,0.10269700752844653,792.4525492024532,0.0,792.4525492024532
pn (proton + neutron),-1.0,0.10546675355297805,756.490796609974,0.0,756.490796609974
pn (proton + neutron),-1.0,0.10831119983631005,721.9366625453199,0.0,721.9366625453199
pn (proton + neutron),-1.0,0.1112323610500461,688.7469169286042,0.0,688.7469169286042
pn (proton + neutron),-1.0,0.11423230620163467,656.879069928114,0.0,656.879069928114
pn (proton + neutron),-1.0,0.11731316009981085,626.2913732110524,0.0,626.2913732110524
pn (proton + neutron),-1.0,0.12047710485956133,596.9428226473215,0.0,596.9428226473215
pn (proton + neutron),-1.0,0.12372638144767811,568.7931622541482,0.0,568.7931622541482
pn (proton + neutron),-1.0,0.12706329126999646,541.8028891638983,0.0,541.8028891638983
pn (proton + neutron),-1.0,0.13049019780144022,515.9332593948502,0.0,515.9332593948502
pn (proton + neutron),-1.0,0.13400952826002985,491.14629420504843,0.0,491.14629420504843
pn (proton + neutron),-1.0,0.13762377532603856,467.4047868125358,0.0,467.4047868125358
pn (proton + neutron),-1.0,0.14133549890751418,444.67230927121363,0.0,444.67230927121363
pn (proton + neutron),-1.0,0.1451473279534173,422.91321930009644,0.0,422.91321930009644
pn (proton + neutron),-1.0,0.14906196231566,402.0926668745551,0.0,402.0926668745551
pn (proton + neutron),-1.0,0.15308217466136348,382.1766004011124,0.0,382.1766004011124
pn (proton + neutron),-1.0,0.15721081243669013,363.13177231201826,0.0,363.13177231201826
pn (proton + neutron),-1.0,0.1614507998836396,344.9257439320045,0.0,344.9257439320045
pn (proton + neutron),-1.0,0.16580514011123854,327.5268894868559,0.0,327.5268894868559
pn (proton + neutron),-1.0,0.17027691722259,310.90439914142917,0.0,310.90439914142917
pn (proton + neutron),-1.0,0.17486929849928992,295.02828097316296,0.0,295.02828097316296
pn (proton + neutron),-1.0,0.17958553664475743,279.86936180561906,0.0,279.86936180561906
pn (proton + neutron),-1.0,0.1844289720880677,265.39928684485267,0.0,265.39928684485267
pn (proton + neutron),-1.0,0.18940303534991942,251.5905180791733,0.0,251.5905180791733
pn (proton + neutron),-1.0,0.194511249472413,238.41633141987586,0.0,238.41633141987586
pn (proton + neutron),-1.0,0.1997572325143594,225.85081257654656,0.0,225.85081257654656
pn (proton + neutron),-1.0,0.20514470011388813,213.8688516754696,0.0,213.8688516754696
pn (proton + neutron),-1.0,0.21067746812016877,202.44613664327153,0.0,202.44613664327153
pn (proton + neutron),-1.0,0.2163594552961103,191.55914539019977,0.0,191.55914539019977
pn (proton + neutron),-1.0,0.22219468609395232,181.18513683822312,0.0,181.18513683822312
pn (proton + neutron),-1.0,0.22818729350571443,171.30214084849695,0.0,171.30214084849695
pn (proton + neutron),-1.0,0.23434152199052194,161.88894711058356,0.0,161.88894711058356
pn (proton + neutron),-1.0,0.24066173048088252,152.92509306224656,0.0,152.92509306224656
pn (proton + neutron),-1.0,0.2471523954700416,144.39085091367065,0.0,144.39085091367065
pn (proton + neutron),-1.0,0.2538181141826046,136.26721385365113,0.0,136.26721385365113
pn (proton + neutron),-1.0,0.26066360783067044,128.53588151777672,0.0,128.53588151777672
pn (proton + neutron),-1.0,0.267693724957784,121.1792447999469,0.0,121.1792447999469
pn (proton + neutron),-1.0,0.27491344487307445,114.18037008885995,0.0,114.18037008885995
pn (proton + neutron),-1.0,0.282327881178013,107.52298301046608,0.0,107.52298301046608
pn (proton + neutron),-1.0,0.28994228538828765,101.19145175593553,0.0,101.19145175593553
pn (proton + neutron),-1.0,0.2977620506533597,95.1707700725301,0.0,95.1707700725301
pn (proton + neutron),-1.0,0.30579271557633764,89.44653999202046,0.0,89.44653999202046
pn (proton + neutron),-1.0,0.31403996813687257,84.00495436805227,0.0,84.00495436805227
pn (proton + neutron),-1.0,0.3225096497198551,78.83277929022893,0.0,78.83277929022893
pn (proton + neutron),-1.0,0.33120775925276624,73.91733643874045,0.0,73.91733643874045
pn (proton + neutron),-1.0,0.3401404574546124,69.24648543922763,0.0,69.24648543922763
pn (proton + neutron),-1.0,0.3493140711994558,64.80860627326138,0.0,64.80860627326138
pn (proton + neutron),-1.0,0.3587350979976282,60.5925817954635,0.0,60.5925817954635
pn (proton + neutron),-1.0,0.36841021059780427,56.58778040390803,0.0,56.58778040390803
pn (proton + neutron),-1.0,0.3783462617131929,52.7840389060932,0.0,52.7840389060932
pn (proton + neutron),-1.0,0.3885502888751937,49.1716456185236,0.0,49.1716456185236
pn (proton + neutron),-1.0,0.3990295194179585,45.74132373378575,0.0,45.74132373378575
pn (proton + neutron),-1.0,0.4097913755973848,42.48421498501034,0.0,42.48421498501034
pn (proton + neutron),-1.0,0.42084347984817105,39.39186363379167,0.0,39.39186363379167
pn (proton + neutron),-1.0,0.4321936601826526,36.45620080399567,0.0,36.45620080399567
pn (proton + neutron),-1.0,0.4438499557352474,33.669529180464224,0.0,33.669529180464224
pn (proton + neutron),-1.0,0.4558206224564336,31.0245080884049,0.0,31.0245080884049
pn (proton + neutron),-1.0,0.4681141389602956,28.514138966252176,0.0,28.514138966252176
pn (proton + neutron),-1.0,0.4807392125297774,26.13175124201507,0.0,26.13175124201507
pn (proton + neutron),-1.0,0.4937047852839001,23.870988620550634,0.0,23.870988620550634
pn (proton + neutron),-1.0,0.5070200405113077,21.725795786872368,0.0,21.725795786872368
pn (proton + neutron),-1.0,0.5206944091746305,19.690405528447172,0.0,19.690405528447172
pn (proton + neutron),-1.0,0.5347375765902704,17.759326277509672,0.0,17.759326277509672
pn (proton + neutron),-1.0,0.5491594892883426,15.92733007267293,0.0,15.92733007267293
pn (proton + neutron),-1.0,0.5639703620576277,14.189440937557947,0.0,14.189440937557947
pn (proton + neutron),-1.0,0.5791806851805291,12.540923672778263,0.0,12.540923672778263
pn (proton + neutron),-1.0,0.5948012318631565,10.977273056396143,0.0,10.977273056396143
pn (proton + neutron),-1.0,0.6108430658657985,9.494203446897473,0.0,9.494203446897473
pn (proton + neutron),-1.0,0.6273175493391927,8.08763878180821,0.0,8.08763878180821
pn (proton + neutron),-1.0,0.644236350872137,6.753702964285139,0.0,6.753702964285139
pn (proton + neutron),-1.0,0.6616114537561479,5.4887106293388115,0.0,5.4887106293388115
pn (proton + neutron),-1.0,0.6794551644730158,4.2891582807926625,0.0,4.2891582807926625
pn (proton + neutron),-1.0,0.6977801214112719,3.151715789619857,0.0,3.151715789619857
pn (proton + neutron),-1.0,0.7165993038177373,2.0732182439455755,0.0,2.0732182439455755
pn (proton + neutron),-1.0,0.7359260409904973,1.0506581407130398,0.0,1.0506581407130398
pn (proton + neutron),-1.0,0.7557740217198096,0.081177908815107,0.0,0.081177908815107
pn (proton + neutron),-1.0,0.7761573039836359,-0.8379372466415589,0.0,-0.8379372466415589
pn (proton + neutron),-1.0,0.7970903249046623,-1.7092661893514105,0.0,-1.7092661893514105
pn (proton + neutron),-1.0,0.8185879109758601,-2.535258396530253,0.0,-2.535258396530253
pn (proton + neutron),-1.0,0.8406652885618323,-3.3182402137438203,0.0,-3.3182402137438203
pn (proton + neutron),-1.0,0.8633380946833817,-4.060420830177236,0.0,-4.060420830177236
pn (proton + neutron),-1.0,0.8866223880929394,-4.763897984567166,0.0,-4.763897984567166
pn (proton + neutron),-1.0,0.9105346606486984,-5.4306634118891,0.0,-5.4306634118891
pn (proton + neutron),-1.0,0.9350918489955091,-6.062608040724399,0.0,-6.062608040724399
pn (proton + neutron),-1.0,0.960311346560808,-6.661526951039605,0.0,-6.661526951039605
pn (proton + neutron),-1.0,0.9862110158740792,-7.22912410190861,0.0,-7.22912410190861
pn (proton + neutron),-1.0,1.0128092012185723,-7.767016838491372,0.0,-7.767016838491372
pn (proton + neutron),-1.0,1.0401247416242363,-8.27674018733046,0.0,-8.27674018733046
pn (proton + neutron),-1.0,1.068176984211077,-8.759750948798455,0.0,-8.759750948798455
pn (proton + neutron),-1.0,1.0969857978923836,-9.217431595270227,0.0,-9.217431595270227
pn (proton + neutron),-1.0,1.1265715874475304,-9.651093983326746,0.0,-9.651093983326746
pn (proton + neutron),-1.0,1.15695530797433,-10.061982888049215,0.0,-10.061982888049215
pn (proton + neutron),-1.0,1.1881584797311593,-10.451279367184952,0.0,-10.451279367184952
pn (proton + neutron),-1.0,1.2202032033793846,-10.820103962709027,0.0,-10.820103962709027
pn (proton + neutron),-1.0,1.2531121756368724,-11.16951974703693,0.0,-11.16951974703693
pn (proton + neutron),-1.0,1.286908705353679,-11.500535220885467,0.0,-11.500535220885467
pn (proton + neutron),-1.0,1.3216167300213015,-11.814107069512374,0.0,-11.814107069512374
pn (proton + neutron),-1.0,1.3572608327271851,-12.11114278381865,0.0,-12.11114278381865
pn (proton + neutron),-1.0,1.3938662595664941,-12.392503152537529,0.0,-12.392503152537529
