config,sigma_t,r_fm,E_strong_MeV,E_coulomb_MeV,E_total_MeV
pn (proton + neutron),-116.1,1.278694853689558,-49.77774489973194,0.0,-49.77774489973194
pn (proton + neutron),-116.1,1.2957801667051134,-49.684925031408056,0.0,-49.684925031408056
pn (proton + neutron),-116.1,1.3130937655544608,-49.58445370293953,0.0,-49.58445370293953
pn (proton + neutron),-116.1,1.330638700484432,-49.4766657309915,0.0,-49.4766657309915
pn (proton + neutron),-116.1,1.348418062497809,-49.36188545276377,0.0,-49.36188545276377
pn (proton + neutron),-116.1,1.3664349838978824,-49.240427014315856,0.0,-49.240427014315856
pn (proton + neutron),-116.1,1.3846926388402936,-49.112594651818426,0.0,-49.112594651818426
pn (proton + neutron),-116.1,1.4031942438922413,-48.9786829658708,0.0,-48.9786829658708
pn (proton + neutron),-116.1,1.4219430585991668,-48.838977189019715,0.0,-48.838977189019715
pn (proton + neutron),-116.1,1.4409423860590085,-48.693753446616256,0.0,-48.693753446616256
pn (proton + neutron),-116.1,1.460195573504132,-48.54327901114402,0.0,-48.54327901114402
pn (proton + neutron),-116.1,1.4797060128910287,-48.38781255015192,0.0,-48.38781255015192
pn (proton + neutron),-116.1,1.4994771414979018,-48.227604367929416,0.0,-48.227604367929416
pn (proton + neutron),-116.1,1.5195124425302324,-48.06289664104747,0.0,-48.06289664104747
pn (proton + neutron),-116.1,1.5398154457344373,-47.8939236479041,0.0,-47.8939236479041
pn (proton + neutron),-116.1,1.56038972801973,-47.720911992396395,0.0,-47.720911992396395
pn (proton + neutron),-116.1,1.581238914088283,-47.54408082185137,0.0,-47.54408082185137
pn (proton + neutron),-116.1,1.6023666770738174,-47.363642039338174,0.0,-47.363642039338174
pn (proton + neutron),-116.1,1.623776739188721,-47.179800510488576,0.0,-47.179800510488576
pn (proton + neutron),-116.1,1.6454728723798169,-46.99275426494705,0.0,-46.99275426494705
pn (proton + neutron),-116.1,1.6674588989928871,-46.80269469256973,0.0,-46.80269469256973
pn (proton + neutron),-116.1,1.6897386924460824,-46.609806734496715,0.0,-46.609806734496715
pn (proton + neutron),-116.1,1.7123161779123264,-46.414269069207876,0.0,-46.414269069207876
pn (proton + neutron),-116.1,1.735195333010837,-46.21625429368555,0.0,-46.21625429368555
pn (proton + neutron),-116.1,1.758380188507893,-46.015929099790355,0.0,-46.015929099790355
pn (proton + neutron),-116.1,1.7818748290269535,-45.81345444596809,0.0,-45.81345444596809
pn (proton + neutron),-116.1,1.805683393768277,-45.608985724394415,0.0,-45.608985724394415
pn (proton + neutron),-116.1,1.8298100772381478,-45.402672923666614,0.0,-45.402672923666614
pn (proton + neutron),-116.1,1.8542591299878524,-45.19466078714822,0.0,-45.19466078714822
pn (proton + neutron),-116.1,1.8790348593625212,-44.98508896707199,0.0,-44.98508896707199
pn (proton + neutron),-116.1,1.9041416302599845,-44.77409217449963,0.0,-44.77409217449963
pn (proton + neutron),-116.1,1.9295838658997624,-44.56180032524685,0.0,-44.56180032524685
pn (proton + neutron),-116.1,1.9553660486023348,-44.348338681861605,0.0,-44.348338681861605
pn (proton + neutron),-116.1,1.9814927205788155,-44.13382799176247,0.0,-44.13382799176247
pn (proton + neutron),-116.1,2.0079684847311854,-43.91838462162423,0.0,-43.91838462162423
pn (proton + neutron),-116.1,2.0347980054632147,-43.70212068810815,0.0,-43.70212068810815
pn (proton + neutron),-116.1,2.061986009502219,-43.485144185024865,0.0,-43.485144185024865
pn (proton + neutron),-116.1,2.089537286731802,-43.2675591070215,0.0,-43.2675591070215
pn (proton + neutron),-116.1,2.117456691035712,-43.04946556987966,0.0,-43.04946556987966
pn (proton + neutron),-116.1,2.1457491411529865,-42.83095992750623,0.0,-42.83095992750623
pn (proton + neutron),-116.1,2.1744196215445166,-42.612134885707746,0.0,-42.612134885707746
pn (proton + neutron),-116.1,2.203473183271194,-42.39307961282225,0.0,-42.39307961282225
pn (proton + neutron),-116.1,2.232914944883782,-42.173879847294074,0.0,-42.173879847294074
pn (proton + neutron),-116.1,2.2627500933246885,-41.95461800226826,0.0,-41.95461800226826
pn (proton + neutron),-116.1,2.2929838848417816,-41.735373267278874,0.0,-41.735373267278874
pn (proton + neutron),-116.1,2.323621645914414,-41.51622170711039,0.0,-41.51622170711039
pn (proton + neutron),-116.1,2.3546687741918273,-41.297236357901284,0.0,-41.297236357901284
pn (proton + neutron),-116.1,2.3861307394440856,-41.07848732056368,0.0,-41.07848732056368
pn (proton + neutron),-116.1,2.4180130845257204,-40.8600418515864,0.0,-40.8600418515864
pn (proton + neutron),-116.1,2.4503214263522524,-40.64196445129437,0.0,-40.64196445129437
pn (proton + neutron),-116.1,2.483061456889761,-40.424316949624654,0.0,-40.424316949624654
pn (proton + neutron),-116.1,2.5162389441576676,-40.20715858948802,0.0,-40.20715858948802
pn (proton + neutron),-116.1,2.54985973324493,-39.9905461077808,0.0,-39.9905461077808
pn (proton + neutron),-116.1,2.5839297473398064,-39.77453381410487,0.0,-39.77453381410487
pn (proton + neutron),-116.1,2.618454988773385,-39.559173667259984,0.0,-39.559173667259984
pn (proton + neutron),-116.1,2.6534415400770452,-39.34451534956452,0.0,-39.34451534956452
pn (proton + neutron),-116.1,2.6888955650540636,-39.1306063390648,0.0,-39.1306063390648
pn (proton + neutron),-116.1,2.7248233098655255,-38.91749197968966,0.0,-38.91749197968966
pn (proton + neutron),-116.1,2.7612311041307516,-38.70521554939978,0.0,-38.70521554939978
pn (proton + neutron),-116.1,2.798125362042433,-38.493818326393466,0.0,-38.493818326393466
pn (proton + neutron),-116.1,2.8355125834966506,-38.283339653414714,0.0,-38.283339653414714
pn (proton + neutron),-116.1,2.8733993552380097,-38.07381700021597,0.0,-38.07381700021597
pn (proton + neutron),-116.1,2.911792352020066,-37.865286024227544,0.0,-37.865286024227544
pn (proton + neutron),-116.1,2.950698337781265,-37.657780629479475,0.0,-37.657780629479475
pn (proton + neutron),-116.1,2.9901241668365772,-37.45133302382419,0.0,-37.45133302382419
pn (proton + neutron),-116.1,3.030076785085077,-37.245973774505956,0.0,-37.245973774505956
pn (proton + neutron),-116.1,3.07056323123364,-37.041731862120514,0.0,-37.041731862120514
pn (proton + neutron),-116.1,3.111590638036997,-36.838634733011986,0.0,-36.838634733011986
pn (proton + neutron),-116.1,3.153166233554363,-36.63670835014523,0.0,-36.63670835014523
pn (proton + neutron),-116.1,3.195297342422841,-36.43597724250003,0.0,-36.43597724250003
pn (proton + neutron),-116.1,3.2379913871478547,-36.23646455302128,0.0,-36.23646455302128
pn (proton + neutron),-116.1,3.2812558894108186,-36.038192085172795,0.0,-36.038192085172795
pn (proton + neutron),-116.1,3.3250984713942833,-35.84118034812491,0.0,-35.84118034812491
pn (proton + neutron),-116.1,3.369526857124777,-35.64544860061733,0.0,-35.64544860061733
pn (proton + neutron),-116.1,3.414548873833601,-35.451014893537604,0.0,-35.451014893537604
pn (proton + neutron),-116.1,3.460172453335801,-35.257896111239006,0.0,-35.257896111239006
pn (proton + neutron),-116.1,3.5064056334275664,-35.06610801164652,0.0,-35.06610801164652
pn (proton + neutron),-116.1,3.5532565593023038,-34.87566526517435,0.0,-34.87566526517435
pn (proton + neutron),-116.1,3.6007334849856183,-34.68658149249177,0.0,-34.68658149249177
pn (proton + neutron),-116.1,3.6488447747894854,-34.498869301168725,0.0,-34.498869301168725
pn (proton + neutron),-116.1,3.69759890478584,-34.31254032123343,0.0,-34.31254032123343
pn (proton + neutron),-116.1,3.7470044642998688,-34.12760523966904,0.0,-34.12760523966904
pn (proton + neutron),-116.1,3.7970701574232337,-33.94407383388193,0.0,-33.94407383388193
pn (proton + neutron),-116.1,3.8478048045475357,-33.76195500416907,0.0,-33.76195500416907
pn (proton + neutron),-116.1,3.8992173439182554,-33.58125680521266,0.0,-33.58125680521266
pn (proton + neutron),-116.1,3.951316833209467,-33.40198647662828,0.0,-33.40198647662828
pn (proton + neutron),-116.1,4.004112451119577,-33.224150472595056,0.0,-33.224150472595056
pn (proton + neutron),-116.1,4.057613498988399,-33.047754490590705,0.0,-33.047754490590705
pn (proton + neutron),-116.1,4.111829402435831,-32.87280349925936,0.0,-32.87280349925936
pn (proton + neutron),-116.1,4.16676971302242,-32.69930176543539,0.0,-32.69930176543539
pn (proton + neutron),-116.1,4.2224441099321375,-32.52725288034503,0.0,-32.52725288034503
pn (proton + neutron),-116.1,4.278862401677601,-32.356659785013335,0.0,-32.356659785013335
pn (proton + neutron),-116.1,4.336034527828115,-32.18752479489535,0.0,-32.18752479489535
pn (proton + neutron),-116.1,4.393970560760788,-32.01984962375309,0.0,-32.01984962375309
pn (proton + neutron),-116.1,4.452680707435047,-31.853635406802596,0.0,-31.853635406802596
pn (proton + neutron),-116.1,4.512175311190857,-31.688882723150073,0.0,-31.688882723150073
pn (proton + neutron),-116.1,4.5724648535709775,-31.525591617535383,0.0,-31.525591617535383
pn (proton + neutron),-116.1,4.63355995616756,-31.363761621406866,0.0,-31.363761621406866
pn (proton + neutron),-116.1,4.695471382493426,-31.20339177334222,0.0,-31.20339177334222
pn (proton + neutron),-116.1,4.758210039878342,-31.044480638836376,0.0,-31.044480638836376
pn (proton + neutron),-116.1,4.821786981390626,-30.88702632947502,0.0,-30.88702632947502
pn (proton + neutron),-116.1,4.886213407784449,-30.731026521507374,0.0,-30.731026521507374
pn (proton + neutron),-116.1,4.951500669473129,-30.576478473841007,0.0,-30.576478473841007
pn (proton + neutron),-116.1,5.017660268528823,-30.423379045471393,0.0,-30.423379045471393
pn (proton + neutron),-116.1,5.084703860708905,-30.2717247123619,0.0,-30.2717247123619
pn (proton + neutron),-116.1,5.152643257509439,-30.12151158379379,0.0,-30.12151158379379
pn (proton + neutron),-116.1,5.221490428246087,-29.972735418196862,0.0,-29.972735418196862
pn (proton + neutron),-116.1,5.291257502162825,-29.82539163848014,0.0,-29.82539163848014
pn (proton + neutron),-116.1,5.361956770568817,-29.679475346871868,0.0,-29.679475346871868
pn (proton + neutron),-116.1,5.433600689003861,-29.53498133928906,0.0,-29.53498133928906
pn (proton + neutron),-116.1,5.506201879432761,-29.391904119243463,0.0,-29.391904119243463
pn (proton + neutron),-116.1,5.579773132469011,-29.25023791130434,0.0,-29.25023791130434
pn (proton + neutron),-116.1,5.654327409628216,-29.109976674123118,0.0,-29.109976674123118
pn (proton + neutron),-116.1,5.7298778456115835,-28.971114113042404,0.0,-28.971114113042404
pn (proton + neutron),-116.1,5.806437750619959,-28.833643692289343,0.0,-28.833643692289343
pn (proton + neutron),-116.1,5.884020612698765,-28.697558646776997,0.0,-28.697558646776997
pn (proton + neutron),-116.1,5.962640100114288,-28.562851993517597,0.0,-28.562851993517597
pn (proton + neutron),-116.1,6.042310063761682,-28.429516542662668,0.0,-28.429516542662668
pn (proton + neutron),-116.1,6.123044539605184,-28.297544908177315,0.0,-28.297544908177315
pn (proton + neutron),-116.1,6.204857751150916,-28.166929518165034,0.0,-28.166929518165034
pn (proton + neutron),-116.1,6.287764111952727,-28.03766262484737,0.0,-28.03766262484737
pn (proton + neutron),-116.1,6.371778228151533,-27.909736314211614,0.0,-27.909736314211614
pn (proton + neutron),-116.1,6.456914901048553,-27.783142515336294,0.0,-27.783142515336294
pn (proton + neutron),-116.1,6.543189129712966,-27.657873009404057,0.0,-27.657873009404057
pn (proton + neutron),-116.1,6.630616113624377,-27.533919438407565,0.0,-27.533919438407565
pn (proton + neutron),-116.1,6.719211255350633,-27.411273313564607,0.0,-27.411273313564607
pn (proton + neutron),-116.1,6.808990163261355,-27.28992602344306,0.0,-27.28992602344306
pn (proton + neutron),-116.1,6.899968654277792,-27.169868841809148,0.0,-27.169868841809148
pn (proton + neutron),-116.1,6.992162756659375,-27.051092935208317,0.0,-27.051092935208317
pn (proton + neutron),-116.1,7.085588712827518,-26.93358937028006,0.0,-26.93358937028006
pn (proton + neutron),-116.1,7.1802629822271635,-26.817349120822882,0.0,-26.817349120822882
pn (proton + neutron),-116.1,7.276202244226526,-26.702363074610503,0.0,-26.702363074610503
pn (proton + neutron),-116.1,7.373423401055612,-26.58862203997046,0.0,-26.58862203997046
pn (proton + neutron),-116.1,7.471943580783995,-26.476116752129656,0.0,-26.476116752129656
pn (proton + neutron),-116.1,7.571780140338381,-26.364837879336164,0.0,-26.364837879336164
pn (proton + neutron),-116.1,7.672950668560478,-26.2547760287614,0.0,-26.2547760287614
pn (proton + neutron),-116.1,7.775472989305737,-26.145921752192862,0.0,-26.145921752192862
pn (proton + neutron),-116.1,7.8793651645834935,-26.03826555151977,0.0,-26.03826555151977
pn (proton + neutron),-116.1,7.984645497739082,-25.931797884019943,0.0,-25.931797884019943
pn (proton + neutron),-116.1,8.09133253667843,-25.82650916745456,0.0,-25.82650916745456
pn (proton + neutron),-116.1,8.199445077135765,-25.722389784974666,0.0,-25.722389784974666
pn (proton + neutron),-116.1,8.309002165984996,-25.619430089846674,0.0,-25.619430089846674
pn (proton + neutron),-116.1,8.420023104595298,-25.517620410001882,0.0,-25.517620410001882
pn (proton + neutron),-116.1,8.532527452231585,-25.416951052415925,0.0,-25.416951052415925
pn (proton + neutron),-116.1,8.64653502950036,-25.31741230732041,0.0,-25.31741230732041
pn (proton + neutron),-116.1,8.762065921841659,-25.21899445225813,0.0,-25.21899445225813
pn (proton + neutron),-116.1,8.879140483067614,-25.12168775597911,0.0,-25.12168775597911
pn (proton + neutron),-116.1,8.99777933894834,-25.025482482187726,0.0,-25.025482482187726
pn (proton + neutron),-116.1,9.118003390845676,-24.930368893144077,0.0,-24.930368893144077
pn (proton + neutron),-116.1,9.239833819395534,-24.836337253122792,0.0,-24.836337253122792
pn (proton + neutron),-116.1,9.363292088239412,-24.743377831735415,0.0,-24.743377831735415
pn (proton + neutron),-116.1,9.488399947805787,-24.651480907119776,0.0,-24.651480907119776
pn (proton + neutron),-116.1,9.615179439142038,-24.56063676900044,0.0,-24.56063676900044
pn (proton + neutron),-116.1,9.74365289779753,-24.4708357216241,0.0,-24.4708357216241
pn (proton + neutron),-116.1,9.873842957758631,-24.382068086575828,0.0,-24.382068086575828
pn (proton + neutron),-116.1,10.005772555436282,-24.294324205474595,0.0,-24.294324205474595
pn (proton + neutron),-116.1,10.139464933706844,-24.20759444256055,0.0,-24.20759444256055
pn (proton + neutron),-116.1,10.274943646006937,-24.121869187167704,0.0,-24.121869187167704
pn (proton + neutron),-116.1,10.412232560483044,-24.037138856092724,0.0,-24.037138856092724
pn (proton + neutron),-116.1,10.551355864196443,-23.953393895861154,0.0,-23.953393895861154
pn (proton + neutron),-116.1,10.692338067384446,-23.87062478489247,0.0,-23.87062478489247
pn (proton + neutron),-116.1,10.835204007778506,-23.788822035568273,0.0,-23.788822035568273
pn (proton + neutron),-116.1,10.979978854980043,-23.707976196210666,0.0,-23.707976196210666
pn (proton + neutron),-116.1,11.126688114894732,-23.628077852965134,0.0,-23.628077852965134
pn (proton + neutron),-116.1,11.275357634226037,-23.549117631598847,0.0,-23.549117631598847
pn (proton + neutron),-116.1,11.42601360502879,-23.47108619921505,0.0,-23.47108619921505
pn (proton + neutron),-116.1,11.578682569323608,-23.393974265883116,0.0,-23.393974265883116
pn (proton + neutron),-116.1,11.733391423773005,-23.317772586189676,0.0,-23.317772586189676
pn (proton + neutron),-116.1,11.890167424419888,-23.24247196071633,0.0,-23.24247196071633
pn (proton + neutron),-116.1,12.04903819148946,-23.168063237437536,0.0,-23.168063237437536
pn (proton + neutron),-116.1,12.21003171425526,-23.09453731305257,0.0,-23.09453731305257
pn (proton + neutron),-116.1,12.373176355970195,-23.021885134243576,0.0,-23.021885134243576
pn (proton + neutron),-116.1,12.538500858863475,-22.950097698868603,0.0,-22.950097698868603
pn (proton + neutron),-116.1,12.706034349204327,-22.879166057090515,0.0,-22.879166057090515
pn (proton + neutron),-116.1,12.87580634243334,-22.80908131244155,0.0,-22.80908131244155
pn (proton + neutron),-116.1,13.047846748362383,-22.739834622827175,0.0,-22.739834622827175
pn (proton + neutron),-116.1,13.222185876444065,-22.67141720147356,0.0,-22.67141720147356
pn (proton + neutron),-116.1,13.39885444111145,-22.60382031781546,0.0,-22.60382031781546
pn (proton + neutron),-116.1,13.577883567189277,-22.53703529833365,0.0,-22.53703529833365
pn (proton + neutron),-116.1,13.759304795377405,-22.471053527333424,0.0,-22.471053527333424
pn (proton + neutron),-116.1,13.943150087807533,-22.405866447678818,0.0,-22.405866447678818
pn (proton + neutron),-116.1,14.129451833674182,-22.34146556147266,0.0,-22.34146556147266
pn (proton + neutron),-116.1,14.318242854940893,-22.27784243069118,0.0,-22.27784243069118
pn (proton + neutron),-116.1,14.509556412122691,-22.214988677773363,0.0,-22.214988677773363
pn (proton + neutron),-116.1,14.70342621014578,-22.152895986163685,0.0,-22.152895986163685
pn (proton + neutron),-116.1,14.89988640428562,-22.09155610081507,0.0,-22.09155610081507
pn (proton + neutron),-116.1,15.098971606184186,-22.030960828647267,0.0,-22.030960828647267
pn (proton + neutron),-116.1,15.300716889947777,-21.971102038969548,0.0,-21.971102038969548
pn (proton + neutron),-116.1,15.505157798326238,-21.911971663861323,0.0,-21.911971663861323
pn (proton + neutron),-116.1,15.712330348974746,-21.853561698518206,0.0,-21.853561698518206
pn (proton + neutron),-116.1,15.922271040799272,-21.795864201561017,0.0,-21.795864201561017
pn (proton + neutron),-116.1,16.135016860386827,-21.738871295311583,0.0,-21.738871295311583
pn (proton + neutron),-116.1,16.3506052885216,-21.68257516603512,0.0,-21.68257516603512
pn (proton + neutron),-116.1,16.56907430678826,-21.626968064149878,0.0,-21.626968064149878
pn (proton + neutron),-116.1,16.790462404263316,-21.572042304408114,0.0,-21.572042304408114
pn (proton + neutron),-116.1,17.01480858429604,-21.517790266045267,0.0,-21.517790266045267
pn (proton + neutron),-116.1,17.24215237137993,-21.46420439290182,0.0,-21.46420439290182
pn (proton + neutron),-116.1,17.47253381811597,-21.41127719351971,0.0,-21.41127719351971
pn (proton + neutron),-116.1,17.70599351226898,-21.359001241207352,0.0,-21.359001241207352
pn (proton + neutron),-116.1,17.942572583918203,-21.30736917408558,0.0,-21.30736917408558
pn (proton + neutron),-116.1,18.18231271270345,-21.25637369510423,0.0,-21.25637369510423
pn (proton + neutron),-116.1,18.425256135168063,-21.206007572039425,0.0,-21.206007572039425
pn (proton + neutron),-116.1,18.67144565220006,-21.15626363746469,0.0,-21.15626363746469
pn (proton + neutron),-116.1,18.92092463657253,-21.107134788703206,0.0,-21.107134788703206
pn (proton + neutron),-116.1,19.17373704058496,-21.05861398775869,0.0,-21.05861398775869
pn (proton + neutron),-116.1,19.42992740380658,-21.01069426122558,0.0,-21.01069426122558
pn (proton + neutron),-116.1,19.689540860923188,-20.963368700182173,0.0,-20.963368700182173
pn (proton + neutron),-116.1,19.952623149688797,-20.91663046006238,0.0,-20.91663046006238
nn (two neutrons),-116.1,0.1,2165.2726289322013,0.0,2165.2726289322013
nn (two neutrons),-116.1,0.10133615248127867,2119.0471886880346,0.0,2119.0471886880346
nn (two neutrons),-116.1,0.10269015799708957,2073.5728645803492,0.0,2073.5728645803492
nn (two neutrons),-116.1,0.10406225509119667,2028.8408575367926,0.0,2028.8408575367926
nn (two neutrons),-116.1,0.1054526854946722,1984.8424682657828,0.0,1984.8424682657828
nn (two neutrons),-116.1,0.10686169416848425,1941.5690948966599,0.0,1941.5690948966599
nn (two neutrons),-116.1,0.10828952934665284,1899.0122306360317,0.0,1899.0122306360317
nn (two neutrons),-116.1,0.10973644257998312,1857.163461441342,0.0,1857.163461441342
nn (two neutrons),-116.1,0.11120268878038247,1816.0144637128533,0.0,1816.0144637128533
nn (two neutrons),-116.1,0.11268852626577014,1775.5570020052714,0.0,1775.5570020052714
nn (two neutrons),-116.1,0.1141942168055866,1735.7829267603493,0.0,1735.7829267603493
nn (two neutrons),-116.1,0.11572002566691114,1696.6841720618813,0.0,1696.6841720618813
nn (two neutrons),-116.1,0.11726622166119585,1658.2527534145747,0.0,1658.2527534145747
nn (two neutrons),-116.1,0.11883307719162366,1620.480765548387,0.0,1620.480765548387
nn (two neutrons),-116.1,0.12042086830109933,1583.3603802499592,0.0,1583.3603802499592
nn (two neutrons),-116.1,0.12202987472088175,1546.883844222872,0.0,1546.883844222872
nn (two neutrons),-116.1,0.12366037991986606,1511.0434769785143,0.0,1511.0434769785143
nn (two neutrons),-116.1,0.12531267115452394,1475.8316687594138,0.0,1475.8316687594138
nn (two neutrons),-116.1,0.12698703951951168,1441.2408784969389,0.0,1441.2408784969389
nn (two neutrons),-116.1,0.12868377999895392,1407.2636318053383,0.0,1407.2636318053383
nn (two neutrons),-116.1,0.13040319151841312,1373.8925190141172,0.0,1373.8925190141172
nn (two neutrons),-116.1,0.13214557699755294,1341.1201932408098,0.0,1341.1201932408098
nn (two neutrons),-116.1,0.13391124340350574,1308.939368506215,0.0,1308.939368506215
nn (two neutrons),-116.1,0.1357005018049528,1277.3428178942022,0.0,1277.3428178942022
nn (two neutrons),-116.1,0.13751366742692722,1246.3233717582061,0.0,1246.3233717582061
nn (two neutrons),-116.1,0.13935105970634942,1215.8739159765196,0.0,1215.8739159765196
nn (two neutrons),-116.1,0.14121300234830386,1185.9873902585177,0.0,1185.9873902585177
nn (two neutrons),-116.1,0.14309982338306884,1156.6567865038915,0.0,1156.6567865038915
nn (two neutrons),-116.1,0.14501185522390705,1127.8751472169893,0.0,1127.8751472169893
nn (two neutrons),-116.1,0.14694943472562952,1099.6355639782796,0.0,1099.6355639782796
nn (two neutrons),-116.1,0.14891290324394094,1071.9311759749503,0.0,1071.9311759749503
nn (two neutrons),-116.1,0.15090260669557895,1044.755168592541,0.0,1044.755168592541
nn (two neutrons),-116.1,0.15291889561925612,1018.1007720695025,0.0,1018.1007720695025
nn (two neutrons),-116.1,0.1549621252374167,991.9612602164252,0.0,991.9612602164252
nn (two neutrons),-116.1,0.15703265551881856,966.3299492016304,0.0,966.3299492016304
nn (two neutrons),-116.1,0.15913085124195103,941.2001964046926,0.0,941.2001964046926
nn (two neutrons),-116.1,0.1612570820593002,916.5653993393453,0.0,916.5653993393453
nn (two neutrons),-116.1,0.16341172256247308,892.418994647082,0.0,892.418994647082
nn (two neutrons),-116.1,0.16559515234819178,868.7544571626399,0.0,868.7544571626399
nn (two neutrons),-116.1,0.16780775608516926,845.5652990523972,0.0,845.5652990523972
nn (two neutrons),-116.1,0.17004992358187931,822.8450690265304,0.0,822.8450690265304
nn (two neutrons),-116.1,0.17232204985523106,800.5873516256411,0.0,800.5873516256411
nn (two neutrons),-116.1,0.17462453520016194,778.7857665823594,0.0,778.7857665823594
nn (two neutrons),-116.1,0.1769577852601602,757.4339682582363,0.0,757.4339682582363
nn (two neutrons),-116.1,0.1793222110987296,736.5256451560626,0.0,736.5256451560626
nn (two neutrons),-116.1,0.18171822927180903,716.054519507541,0.0,716.054519507541
nn (two neutrons),-116.1,0.18414626190115993,696.0143469360169,0.0,696.0143469360169
nn (two neutrons),-116.1,0.18660673674873413,676.3989161937839,0.0,676.3989161937839
nn (two neutrons),-116.1,0.18910008729203548,657.2020489732504,0.0,657.2020489732504
nn (two neutrons),-116.1,0.19162675280048813,638.4175997910588,0.0,638.4175997910588
nn (two neutrons),-116.1,0.1941871784128256,620.0394559439933,0.0,620.0394559439933
nn (two neutrons),-116.1,0.19678181521551352,602.0615375353527,0.0,602.0615375353527
nn (two neutrons),-116.1,0.19941112032222075,584.4777975701959,0.0,584.4777975701959
nn (two neutrons),-116.1,0.2020755569543517,567.2822221177066,0.0,567.2822221177066
nn (two neutrons),-116.1,0.20477559452265495,550.468830538684,0.0,550.468830538684
nn (two neutrons),-116.1,0.20751170870992247,534.0316757759911,0.0,534.0316757759911
nn (two neutrons),-116.1,0.21028438155479381,517.9648447055843,0.0,517.9648447055843
nn (two neutrons),-116.1,0.21309410153667968,502.26245854559147,0.0,502.26245854559147
nn (two neutrons),-116.1,0.21594136366182048,486.9186733206957,0.0,486.9186733206957
nn (two neutrons),-116.1,0.2188266695504949,471.92768037895576,0.0,471.92768037895576
nn (two neutrons),-116.1,0.22175052752539323,457.2837069580328,0.0,457.2837069580328
nn (two neutrons),-116.1,0.22471345270117224,442.98101679763886,0.0,442.98101679763886
nn (two neutrons),-116.1,0.22771596707520592,429.0139107949294,0.0,429.0139107949294
nn (two neutrons),-116.1,0.23075859961954898,415.37672769943583,0.0,415.37672769943583
nn (two neutrons),-116.1,0.23384188637412942,402.06384484403543,0.0,402.06384484403543
nn (two neutrons),-116.1,0.23696637054118613,389.06967890838814,0.0,389.06967890838814
nn (two neutrons),-116.1,0.2401326025809682,376.3886867112119,0.0,376.3886867112119
nn (two neutrons),-116.1,0.24334114030871282,364.01536602770057,0.0,364.01536602770057
nn (two neutrons),-116.1,0.2465925489929194,351.9442564283818,0.0,351.9442564283818
nn (two neutrons),-116.1,0.24988740145493654,340.16994013568046,0.0,340.16994013568046
nn (two neutrons),-116.1,0.25322627816987947,328.68704289446987,0.0,328.68704289446987
nn (two neutrons),-116.1,0.2566097673688959,317.4902348528981,0.0,317.4902348528981
nn (two neutrons),-116.1,0.2600384651427988,306.57423144981976,0.0,306.57423144981976
nn (two neutrons),-116.1,0.2635129755470832,295.933794305216,0.0,295.933794305216
nn (two neutrons),-116.1,0.26703391070834676,285.56373211002665,0.0,285.56373211002665
nn (two neutrons),-116.1,0.2706018909321318,275.4589015119368,0.0,275.4589015119368
nn (two neutrons),-116.1,0.27421754481220845,265.614207993709,0.0,265.614207993709
nn (two neutrons),-116.1,0.2778815093413181,256.0246067407825,0.0,256.0246067407825
nn (two neutrons),-116.1,0.2815944300233967,246.68510349497092,0.0,246.68510349497092
nn (two neutrons),-116.1,0.2853569609872968,237.59075539121477,0.0,237.59075539121477
nn (two neutrons),-116.1,0.28916976510202996,228.7366717744776,0.0,228.7366717744776
nn (two neutrons),-116.1,0.2930335140935484,220.11801499402554,0.0,220.11801499402554
nn (two neutrons),-116.1,0.29694888866308733,211.73000117248648,0.0,211.73000117248648
nn (two neutrons),-116.1,0.30091657860708854,203.56790094722646,0.0,203.56790094722646
nn (two neutrons),-116.1,0.30493728293872596,195.6270401817742,0.0,195.6270401817742
nn (two neutrons),-116.1,0.30901171001105554,187.902800645164,0.0,187.902800645164
nn (two neutrons),-116.1,0.3131405776418098,180.3906206572683,0.0,180.3906206572683
nn (two neutrons),-116.1,0.31732461323986116,173.08599569833905,0.0,173.08599569833905
nn (two neutrons),-116.1,0.3215645539333734,165.98447898118343,0.0,165.98447898118343
nn (two neutrons),-116.1,0.32586114669966687,159.08168198455155,0.0,159.08168198455155
nn (two neutrons),-116.1,0.3302151484968175,152.37327494650208,0.0,152.37327494650208
nn (two neutrons),-116.1,0.3346273263970157,145.85498731668963,0.0,145.85498731668963
nn (two neutrons),-116.1,0.3390984577217058,139.5226081666824,0.0,139.5226081666824
nn (two neutrons),-116.1,0.34362933017853203,133.37198655759448,0.0,133.37198655759448
nn (two neutrons),-116.1,0.34822074200011366,127.39903186448214,0.0,127.39903186448214
nn (two neutrons),-116.1,0.35287350208467516,121.5997140571119,0.0,121.5997140571119
nn (two neutrons),-116.1,0.3575884301385544,115.97006393686934,0.0,115.97006393686934
nn (two neutrons),-116.1,0.3623663568206161,110.50617332972297,0.0,110.50617332972297
nn (two neutrons),-116.1,0.36720812388859386,105.20419523530745,0.0,105.20419523530745
nn (two neutrons),-116.1,0.37211458434738803,100.06034393232176,0.0,100.06034393232176
nn (two neutrons),-116.1,0.37708660259934546,95.07089504057558,0.0,95.07089504057558
nn (two neutrons),-116.1,0.38212505459654594,90.23218554013602,0.0,90.23218554013602
nn (two neutrons),-116.1,0.3872308279951251,85.54061374814273,0.0,85.54061374814273
nn (two neutrons),-116.1,0.3924048223116578,80.99263925397236,0.0,80.99263925397236
