config,sigma_aS,sigma_at,sigma_eff,r_fm,V_MeV
pn (R64),0.0,0.09170123627630092,0.0,0.5805225516094898,102.99691624047523
pn (R64),0.0,0.09170123627630092,0.0,0.5941133984965034,97.71359080196339
pn (R64),0.0,0.09170123627630092,0.0,0.6080224261649424,92.65600249821887
pn (R64),0.0,0.09170123627630092,0.0,0.622257083673023,87.8150172462606
pn (R64),0.0,0.09170123627630092,0.0,0.6368249944718588,83.18183002610749
pn (R64),0.0,0.09170123627630092,0.0,0.6517339604882424,78.74795615619905
pn (R64),0.0,0.09170123627630092,0.0,0.6669919663030122,74.50522256003615
pn (R64),0.0,0.09170123627630092,0.0,0.6826071834272389,70.44575904533622
pn (R64),0.0,0.09170123627630092,0.0,0.6985879746785247,66.56198961560472
pn (R64),0.0,0.09170123627630092,0.0,0.7149428986597579,62.84662383260684
pn (R64),0.0,0.09170123627630092,0.0,0.7316807143427196,59.29264824681877
pn (R64),0.0,0.09170123627630092,0.0,0.7488103857590023,55.8933179115279
pn (R64),0.0,0.09170123627630092,0.0,0.7663410868007459,52.642147994889456
pn (R64),0.0,0.09170123627630092,0.0,0.784282206133768,49.53290550288716
pn (R64),0.0,0.09170123627630092,0.0,0.8026433522257176,46.55960112484968
pn (R64),0.0,0.09170123627630092,0.0,0.8214343584919426,43.716481211916516
pn (R64),0.0,0.09170123627630092,0.0,0.8406652885618325,40.99801989762932
pn (R64),0.0,0.09170123627630092,0.0,0.8603464416684504,38.39891136868482
pn (R64),0.0,0.09170123627630092,0.0,0.8804883581643462,35.91406229277459
pn (R64),0.0,0.09170123627630092,0.0,0.9011018251665021,33.538584409415535
pn (R64),0.0,0.09170123627630092,0.0,0.9221978823334327,31.267787288689306
pn (R64),0.0,0.09170123627630092,0.0,0.9437878277775381,29.097171261897984
pn (R64),0.0,0.09170123627630092,0.0,0.9658832241158704,27.0224205272973
pn (R64),0.0,0.09170123627630092,0.0,0.9884959046625583,25.03939643326362
pn (R64),0.0,0.09170123627630092,0.0,1.011637979766207,23.14413094053407
pn (R64),0.0,0.09170123627630092,0.0,1.0353218432956621,21.332820264470683
pn (R64),0.0,0.09170123627630092,0.0,1.059560179277616,19.601818697692806
pn (R64),0.0,0.09170123627630092,0.0,1.0843659686896103,17.947632612848793
pn (R64),0.0,0.09170123627630092,0.0,1.1097524964120722,16.366914644791223
pn (R64),0.0,0.09170123627630092,0.0,1.135733358343105,14.856458050955553
pn (R64),0.0,0.09170123627630092,0.0,1.1623224686798523,13.413191248325802
pn (R64),0.0,0.09170123627630092,0.0,1.1895340673703196,12.034172524999803
pn (R64),0.0,0.09170123627630092,0.0,1.2173827277396614,10.716584924037534
pn (R64),0.0,0.09170123627630092,0.0,1.2458833642950082,9.457731296984093
pn (R64),0.0,0.09170123627630092,0.0,1.2750512407130135,8.255029524209249
pn (R64),0.0,0.09170123627630092,0.0,1.3049019780144022,7.1060078989803515
pn (R64),0.0,0.09170123627630092,0.0,1.3354515629298989,6.008300672004907
pn (R64),0.0,0.09170123627630092,0.0,1.3667163564620066,4.959643753013097
pn (R64),0.0,0.09170123627630092,0.0,1.3987131026472386,3.9578705658298077
pn (R64),0.0,0.09170123627630092,0.0,1.4314589375234792,3.0009080532670396
pn (R64),0.0,0.09170123627630092,0.0,1.4649713983072856,2.086772828096855
pn (R64),0.0,0.09170123627630092,0.0,1.4992684327860455,1.21356746629408
pn (R64),0.0,0.09170123627630092,0.0,1.5343684089300125,0.3794769387004635
pn (R64),0.0,0.09170123627630092,0.0,1.5702901247293775,-0.4172348227712064
pn (R64),0.0,0.09170123627630092,0.0,1.6070528182616393,-1.1782282282761116
pn (R64),0.0,0.09170123627630092,0.0,1.6446761779946635,-1.905091206406496
pn (R64),0.0,0.09170123627630092,0.0,1.6831803533309566,-2.599342257660055
pn (R64),0.0,0.09170123627630092,0.0,1.7225859653987865,-3.2624333888470574
pn (R64),0.0,0.09170123627630092,0.0,1.762914118095948,-3.8957529322442497
pn (R64),0.0,0.09170123627630092,0.0,1.8041864093920728,-4.500628253253126
pn (R64),0.0,0.09170123627630092,0.0,1.8464249428955435,-5.078328350269885
pn (R64),0.0,0.09170123627630092,0.0,1.8896523396912097,-5.6300663504157455
pn (R64),0.0,0.09170123627630092,0.0,1.933891750455231,-6.157001904708068
pn (R64),0.0,0.09170123627630092,0.0,1.9791668678535574,-6.660243486185891
pn (R64),0.0,0.09170123627630092,0.0,2.0255019392306677,-7.140850594427093
pn (R64),0.0,0.09170123627630092,0.0,2.072921779595371,-7.599835869818662
pn (R64),0.0,0.09170123627630092,0.0,2.12145178491063,-8.038167120861772
pn (R64),0.0,0.09170123627630092,0.0,2.1711179456945042,-8.456769267710342
pn (R64),0.0,0.09170123627630092,0.0,2.2219468609395236,-8.856526205056298
pn (R64),0.0,0.09170123627630092,0.0,2.273965752357929,-9.238282587394906
pn (R64),0.0,0.09170123627630092,0.0,2.3272024789604084,-9.602845539614009
pn (R64),0.0,0.09170123627630092,0.0,2.381685551976158,-9.950986295765915
pn (R64),0.0,0.09170123627630092,0.0,2.4374441501222206,-10.283441768794546
pn (R64),0.0,0.09170123627630092,0.0,2.4945081352303164,-10.600916053907667
pn (R64),0.0,0.09170123627630092,0.0,2.552908068239518,-10.904081868196954
pn (R64),0.0,0.09170123627630092,0.0,2.612675225563328,-11.193581929022002
pn (R64),0.0,0.09170123627630092,0.0,2.6738416158399465,-11.470030273597786
pn (R64),0.0,0.09170123627630092,0.0,2.7364399970746707,-11.734013522138412
pn (R64),0.0,0.09170123627630092,0.0,2.800503894183631,-11.986092086827966
pn (R64),0.0,0.09170123627630092,0.0,2.8660676169482517,-12.22680132881942
pn (R64),0.0,0.09170123627630092,0.0,2.933166278390044,-12.45665266537003
pn (R64),0.0,0.09170123627630092,0.0,3.001835813575589,-12.676134629163471
pn (R64),0.0,0.09170123627630092,0.0,3.0721129988617575,-12.885713881777747
pn (R64),0.0,0.09170123627630092,0.0,3.1440354715915,-13.085836183201081
pn (R64),0.0,0.09170123627630092,0.0,3.217641750250737,-13.27692731921502
pn (R64),0.0,0.09170123627630092,0.0,3.2929712550971515,-13.459393988404372
pn (R64),0.0,0.09170123627630092,0.0,3.370064329271928,-13.633624650481579
pn (R64),0.0,0.09170123627630092,0.0,3.448962260405758,-13.799990337552572
pn (R64),0.0,0.09170123627630092,0.0,3.52970730273065,-13.958845429883695
pn (R64),0.0,0.09170123627630092,0.0,3.612342699709432,-14.110528397673306
pn (R64),0.0,0.09170123627630092,0.0,3.6969127071950285,-14.255362510269606
pn (R64),0.0,0.09170123627630092,0.0,3.7834626171319288,-14.393656514220993
pn (R64),0.0,0.09170123627630092,0.0,3.872038781812555,-14.525705281487717
pn (R64),0.0,0.09170123627630092,0.0,3.9626886387014784,-14.651790429093126
pn (R64),0.0,0.09170123627630092,0.0,4.05546073584083,-14.772180911441865
pn (R64),0.0,0.09170123627630092,0.0,4.150404757850477,-14.887133586474874
pn (R64),0.0,0.09170123627630092,0.0,4.247571552536899,-14.996893756797817
pn (R64),0.0,0.09170123627630092,0.0,4.347013158125024,-15.101695686857283
pn (R64),0.0,0.09170123627630092,0.0,4.448782831127585,-15.201763097205458
pn (R64),0.0,0.09170123627630092,0.0,4.55293507486695,-15.297309636848468
pn (R64),0.0,0.09170123627630092,0.0,4.659525668664682,-15.38853933462724
pn (R64),0.0,0.09170123627630092,0.0,4.768611697714469,-15.475647030549908
pn (R64),0.0,0.09170123627630092,0.0,4.880251583654431,-15.558818787944801
pn (R64),0.0,0.09170123627630092,0.0,4.99450511585514,-15.638232287277788
pn (R64),0.0,0.09170123627630092,0.0,5.111433483440168,-15.714057202432286
pn (R64),0.0,0.09170123627630092,0.0,5.2310993080562636,-15.786455560222521
pn (R64),0.0,0.09170123627630092,0.0,5.353566677410725,-15.855582083878971
pn (R64),0.0,0.09170123627630092,0.0,5.478901179593942,-15.921584521204295
pn (R64),0.0,0.09170123627630092,0.0,5.607169938205458,-15.984603958081834
pn (R64),0.0,0.09170123627630092,0.0,5.738441648302396,-16.04477511797745
pn (R64),0.0,0.09170123627630092,0.0,5.872786613189483,-16.102226648054057
pn (R64),0.0,0.09170123627630092,0.0,6.010276782070382,-16.157081392492046
pn (R64),0.0,0.09170123627630092,0.0,6.150985788580501,-16.20945665357999
pn (R64),0.0,0.09170123627630092,0.0,6.294988990221888,-16.259464441115142
pn (R64),0.0,0.09170123627630092,0.0,6.442363508721374,-16.307211710638057
pn (R64),0.0,0.09170123627630092,0.0,6.593188271333548,-16.35280059098818
pn (R64),0.0,0.09170123627630092,0.0,6.747544053110693,-16.396328601662617
pn (R64),0.0,0.09170123627630092,0.0,6.9055135201623274,-16.43788886042489
pn (R64),0.0,0.09170123627630092,0.0,7.067181273927491,-16.47757028160231
pn (R64),0.0,0.09170123627630092,0.0,7.232633896483537,-16.51545776548255
pn (R64),0.0,0.09170123627630092,0.0,7.401959996915645,-16.55163237920715
pn (R64),0.0,0.09170123627630092,0.0,7.575250258771913,-16.58617152954298
pn (R64),0.0,0.09170123627630092,0.0,7.75259748862946,-16.61914912789075
pn (R64),0.0,0.09170123627630092,0.0,7.934096665797492,-16.650635747878823
pn (R64),0.0,0.09170123627630092,0.0,8.119844993184014,-16.680698775872543
pn (R64),0.0,0.09170123627630092,0.0,8.309941949353396,-16.709402554717826
pn (R64),0.0,0.09170123627630092,0.0,8.504489341802678,-16.736808521017565
pn (R64),0.0,0.09170123627630092,0.0,8.703591361485161,-16.762975336234604
pn (R64),0.0,0.09170123627630092,0.0,8.907354638610439,-16.787959011893008
pn (R64),0.0,0.09170123627630092,0.0,9.115888299750823,-16.811813029147515
pn (R64),0.0,0.09170123627630092,0.0,9.329304026284687,-16.8345884529665
pn (R64),0.0,0.09170123627630092,0.0,9.547716114208061,-16.856334041176524
pn (R64),0.0,0.09170123627630092,0.0,9.771241535346496,-16.877096348594932
pn (R64),0.0,0.09170123627630092,0.0,10.0,-16.89691982646991
nn (R64),0.0,0.09170123627630092,0.0,0.1,2491.951343997902
nn (R64),0.0,0.09170123627630092,0.0,0.10234114021054533,2410.6149870939234
nn (R64),0.0,0.09170123627630092,0.0,0.10473708979594494,2331.491412758798
nn (R64),0.0,0.09170123627630092,0.0,0.10718913192051278,2254.5333861609743
nn (R64),0.0,0.09170123627630092,0.0,0.10969857978923835,2179.6946016118486
nn (R64),0.0,0.09170123627630092,0.0,0.11226677735108136,2106.9296514380494
nn (R64),0.0,0.09170123627630092,0.0,0.11489510001873092,2036.1939955926214
nn (R64),0.0,0.09170123627630092,0.0,0.11758495540521567,1967.4439320347788
nn (R64),0.0,0.09170123627630092,0.0,0.12033778407775896,1900.6365679099063
nn (R64),0.0,0.09170123627630092,0.0,0.12315506032928256,1835.7297915631134
nn (R64),0.0,0.09170123627630092,0.0,0.12603829296797275,1772.682245420904
nn (R64),0.0,0.09170123627630092,0.0,0.12898902612533086,1711.4532997764886
nn (R64),0.0,0.09170123627630092,0.0,0.1320088400831418,1652.003027514677
nn (R64),0.0,0.09170123627630092,0.0,0.13509935211980267,1594.292179812352
nn (R64),0.0,0.09170123627630092,0.0,0.13826221737646557,1538.2821628499769
nn (R64),0.0,0.09170123627630092,0.0,0.1414991297434576,1483.9350155685843
nn (R64),0.0,0.09170123627630092,0.0,0.14481182276745339,1431.2133885050825
nn (R64),0.0,0.09170123627630092,0.0,0.14820207057988583,1380.080523736564
nn (R64),0.0,0.09170123627630092,0.0,0.15167168884709228,1330.5002359615128
nn (R64),0.0,0.09170123627630092,0.0,0.15522253574270473,1282.4368947425328
nn (R64),0.0,0.09170123627630092,0.0,0.15885651294280528,1235.8554079312435
nn (R64),0.0,0.09170123627630092,0.0,0.16257556664437942,1190.7212062915878
nn (R64),0.0,0.09170123627630092,0.0,0.1663816886076129,1147.0002293328057
nn (R64),0.0,0.09170123627630092,0.0,0.17027691722259,1104.658912357887
nn (R64),0.0,0.09170123627630092,0.0,0.174263338600965,1063.6641747274484
nn (R64),0.0,0.09170123627630092,0.0,0.17834308769319093,1023.9834093327827
nn (R64),0.0,0.09170123627630092,0.0,0.18251834943190434,985.5844732653168
nn (R64),0.0,0.09170123627630092,0.0,0.1867913599020783,948.4356796630286
nn (R64),0.0,0.09170123627630092,0.0,0.19116440753857022,912.5057907075866
nn (R64),0.0,0.09170123627630092,0.0,0.19563983435170637,877.7640117391375
nn (R64),0.0,0.09170123627630092,0.0,0.20022003718155845,844.1799864489835
nn (R64),0.0,0.09170123627630092,0.0,0.2049074689815847,811.7237931038053
nn (R64),0.0,0.09170123627630092,0.0,0.2097046401323233,780.3659417488643
nn (R64),0.0,0.09170123627630092,0.0,0.2146141197858404,750.0773723317329
nn (R64),0.0,0.09170123627630092,0.0,0.21963853724165458,720.8294536826929
nn (R64),0.0,0.09170123627630092,0.0,0.22478058335487253,692.5939832831114
nn (R64),0.0,0.09170123627630092,0.0,0.2300430119772918,665.3431877488692
nn (R64),0.0,0.09170123627630092,0.0,0.2354286414322418,639.0497239524134
nn (R64),0.0,0.09170123627630092,0.0,0.2409403560239525,613.6866807042275
nn (R64),0.0,0.09170123627630092,0.0,0.24658110758226032,589.2275809125258
nn (R64),0.0,0.09170123627630092,0.0,0.2523539170434766,565.646384138814
nn (R64),0.0,0.09170123627630092,0.0,0.2582618760682676,542.9174894665944
nn (R64),0.0,0.09170123627630092,0.0,0.26430814869741054,521.01573860097
nn (R64),0.0,0.09170123627630092,0.0,0.2704959730463135,499.91641911817214
nn (R64),0.0,0.09170123627630092,0.0,0.2768286630392066,479.5952677860514
nn (R64),0.0,0.09170123627630092,0.0,0.2833096101839324,460.02847387935344
nn (R64),0.0,0.09170123627630092,0.0,0.28994228538828765,441.1926824170155
nn (R64),0.0,0.09170123627630092,0.0,0.29673024081888694,423.0649972527499
nn (R64),0.0,0.09170123627630092,0.0,0.30367711180354584,405.62298395475045
nn (R64),0.0,0.09170123627630092,0.0,0.3107866187782013,388.84467241536777
nn (R64),0.0,0.09170123627630092,0.0,0.3180625692794119,372.70855913699324
nn (R64),0.0,0.09170123627630092,0.0,0.3255088599835058,357.19360914605113
nn (R64),0.0,0.09170123627630092,0.0,0.3331294787934673,342.2792574928949
nn (R64),0.0,0.09170123627630092,0.0,0.3409285069746812,327.9454103013586
nn (R64),0.0,0.09170123627630092,0.0,0.3489101213406773,314.17244533777557
nn (R64),0.0,0.09170123627630092,0.0,0.35707859649004636,300.94121207524086
nn (R64),0.0,0.09170123627630092,0.0,0.3654383070957256,288.2330312347631
nn (R64),0.0,0.09170123627630092,0.0,0.3739937302478798,276.02969379066553
nn (R64),0.0,0.09170123627630092,0.0,0.38274944785163123,264.31345943304086
nn (R64),0.0,0.09170123627630092,0.0,0.39171014908092594,253.06705448524417
nn (R64),0.0,0.09170123627630092,0.0,0.40088063288984654,242.27366927927142
nn (R64),0.0,0.09170123627630092,0.0,0.41026581058271927,231.9169549963499
nn (R64),0.0,0.09170123627630092,0.0,0.419870708444391,221.98101998417997
nn (R64),0.0,0.09170123627630092,0.0,0.42970047043208404,212.45042556597673
nn (R64),0.0,0.09170123627630092,0.0,0.439760360930272,203.31018135974136
nn (R64),0.0,0.09170123627630092,0.0,0.4500557675700499,194.54574012907733
nn (R64),0.0,0.09170123627630092,0.0,0.4605922041145106,186.14299218932138
nn (R64),0.0,0.09170123627630092,0.0,0.4713753134116724,178.08825939480448
nn (R64),0.0,0.09170123627630092,0.0,0.482410870416537,170.36828873474178
nn (R64),0.0,0.09170123627630092,0.0,0.49370478528390027,162.97024556649808
nn (R64),0.0,0.09170123627630092,0.0,0.5052631065335681,155.8817065159392
nn (R64),0.0,0.09170123627630092,0.0,0.5170920242896758,149.09065207514323
nn (R64),0.0,0.09170123627630092,0.0,0.5291978735958442,142.5854589280466
nn (R64),0.0,0.09170123627630092,0.0,0.5415871378079472,136.35489203459724
nn (R64),0.0,0.09170123627630092,0.0,0.5542664520663105,130.38809650373764
nn (R64),0.0,0.09170123627630092,0.0,0.5672426068491979,124.67458928505562
nn (R64),0.0,0.09170123627630092,0.0,0.5805225516094898,119.20425070826855
nn (R64),0.0,0.09170123627630092,0.0,0.5941133984965034,113.96731589884621
nn (R64),0.0,0.09170123627630092,0.0,0.6080224261649424,108.95436609708395
nn (R64),0.0,0.09170123627630092,0.0,0.622257083673023,104.15631990680868
nn (R64),0.0,0.09170123627630092,0.0,0.6368249944718588,99.56442449867995
nn (R64),0.0,0.09170123627630092,0.0,0.6517339604882424,95.17024679174733
nn (R64),0.0,0.09170123627630092,0.0,0.6669919663030122,90.96566463556815
nn (R64),0.0,0.09170123627630092,0.0,0.6826071834272389,86.94285801378851
nn (R64),0.0,0.09170123627630092,0.0,0.6985879746785247,83.09430028867587
nn (R64),0.0,0.09170123627630092,0.0,0.7149428986597579,79.41274950465618
nn (R64),0.0,0.09170123627630092,0.0,0.7316807143427196,75.89123976749738
nn (R64),0.0,0.09170123627630092,0.0,0.7488103857590023,72.5230727143637
nn (R64),0.0,0.09170123627630092,0.0,0.7663410868007459,69.30180908859961
nn (R64),0.0,0.09170123627630092,0.0,0.784282206133768,66.22126043175217
nn (R64),0.0,0.09170123627630092,0.0,0.8026433522257176,63.27548090404457
nn (R64),0.0,0.09170123627630092,0.0,0.8214343584919426,60.45875924326651
nn (R64),0.0,0.09170123627630092,0.0,0.8406652885618325,57.76561087084269
nn (R64),0.0,0.09170123627630092,0.0,0.8603464416684504,55.19077015271
nn (R64),0.0,0.09170123627630092,0.0,0.8804883581643462,52.729182821543645
nn (R64),0.0,0.09170123627630092,0.0,0.9011018251665021,50.37599856585916
nn (R64),0.0,0.09170123627630092,0.0,0.9221978823334327,48.12656379055829
nn (R64),0.0,0.09170123627630092,0.0,0.9437878277775381,45.97641455258281
nn (R64),0.0,0.09170123627630092,0.0,0.9658832241158704,43.92126967452168
nn (R64),0.0,0.09170123627630092,0.0,0.9884959046625583,41.95702403822452
nn (R64),0.0,0.09170123627630092,0.0,1.011637979766207,40.079742059775754
nn (R64),0.0,0.09170123627630092,0.0,1.0353218432956621,38.285651346515124
nn (R64),0.0,0.09170123627630092,0.0,1.059560179277616,36.57113653620172
nn (R64),0.0,0.09170123627630092,0.0,1.0843659686896103,34.93273331785895
nn (R64),0.0,0.09170123627630092,0.0,1.1097524964120722,33.367122633351755
nn (R64),0.0,0.09170123627630092,0.0,1.135733358343105,31.871125058298503
nn (R64),0.0,0.09170123627630092,0.0,1.1623224686798523,30.44169536051413
nn (R64),0.0,0.09170123627630092,0.0,1.1895340673703196,29.075917233833707
nn (R64),0.0,0.09170123627630092,0.0,1.2173827277396614,27.770998204844545
nn (R64),0.0,0.09170123627630092,0.0,1.2458833642950082,26.524264709775252
nn (R64),0.0,0.09170123627630092,0.0,1.2750512407130135,25.333157338558067
nn (R64),0.0,0.09170123627630092,0.0,1.3049019780144022,24.195226242865374
nn (R64),0.0,0.09170123627630092,0.0,1.3354515629298989,23.108126704749566
nn (R64),0.0,0.09170123627630092,0.0,1.3667163564620066,22.06961486236628
nn (R64),0.0,0.09170123627630092,0.0,1.3987131026472386,21.077543589138486
nn (R64),0.0,0.09170123627630092,0.0,1.4314589375234792,20.129858522627046
nn (R64),0.0,0.09170123627630092,0.0,1.4649713983072856,19.224594239291264
nn (R64),0.0,0.09170123627630092,0.0,1.4992684327860455,18.359870571276815
nn (R64),0.0,0.09170123627630092,0.0,1.5343684089300125,17.53388906132318
nn (R64),0.0,0.09170123627630092,0.0,1.5702901247293775,16.744929551873156
nn (R64),0.0,0.09170123627630092,0.0,1.6070528182616393,15.991346904454758
nn (R64),0.0,0.09170123627630092,0.0,1.6446761779946635,15.271567845417167
nn (R64),0.0,0.09170123627630092,0.0,1.6831803533309566,14.584087934125364
nn (R64),0.0,0.09170123627630092,0.0,1.7225859653987865,13.927468649747652
nn (R64),0.0,0.09170123627630092,0.0,1.762914118095948,13.300334592809804
nn (R64),0.0,0.09170123627630092,0.0,1.8041864093920728,12.701370797742356
nn (R64),0.0,0.09170123627630092,0.0,1.8464249428955435,12.129320152702121
nn (R64),0.0,0.09170123627630092,0.0,1.8896523396912097,11.582980923010837
nn (R64),0.0,0.09170123627630092,0.0,1.933891750455231,11.061204374623912
nn (R64),0.0,0.09170123627630092,0.0,1.9791668678535574,10.562892494110201
nn (R64),0.0,0.09170123627630092,0.0,2.0255019392306677,10.086995801709463
nn (R64),0.0,0.09170123627630092,0.0,2.072921779595371,9.632511254101928
nn (R64),0.0,0.09170123627630092,0.0,2.12145178491063,9.198480233612827
nn (R64),0.0,0.09170123627630092,0.0,2.1711179456945042,8.783986620658425
nn (R64),0.0,0.09170123627630092,0.0,2.2219468609395236,8.388154946323084
nn (R64),0.0,0.09170123627630092,0.0,2.273965752357929,8.010148622044426
nn (R64),0.0,0.09170123627630092,0.0,2.3272024789604084,7.649168243467784
nn (R64),0.0,0.09170123627630092,0.0,2.381685551976158,7.304449965620506
nn (R64),0.0,0.09170123627630092,0.0,2.4374441501222206,6.975263946643054
nn (R64),0.0,0.09170123627630092,0.0,2.4945081352303164,6.660912857397761
nn (R64),0.0,0.09170123627630092,0.0,2.552908068239518,6.360730454363193
nn (R64),0.0,0.09170123627630092,0.0,2.612675225563328,6.074080213307525
nn (R64),0.0,0.09170123627630092,0.0,2.6738416158399465,5.800354021312842
nn (R64),0.0,0.09170123627630092,0.0,2.7364399970746707,5.538970924812929
nn (R64),0.0,0.09170123627630092,0.0,2.800503894183631,5.2893759313788
nn (R64),0.0,0.09170123627630092,0.0,2.8660676169482517,5.051038863070971
nn (R64),0.0,0.09170123627630092,0.0,2.933166278390044,4.823453259252801
nn (R64),0.0,0.09170123627630092,0.0,3.001835813575589,4.606135326836693
nn (R64),0.0,0.09170123627630092,0.0,3.0721129988617575,4.398622936006859
nn (R64),0.0,0.09170123627630092,0.0,3.1440354715915,4.200474659533711
nn (R64),0.0,0.09170123627630092,0.0,3.217641750250737,4.01126885387248
nn (R64),0.0,0.09170123627630092,0.0,3.2929712550971515,3.8306027802939298
nn (R64),0.0,0.09170123627630092,0.0,3.370064329271928,3.6580917643748307
nn (R64),0.0,0.09170123627630092,0.0,3.448962260405758,3.493368392233151
nn (R64),0.0,0.09170123627630092,0.0,3.52970730273065,3.3360817419529667
nn (R64),0.0,0.09170123627630092,0.0,3.612342699709432,3.185896648715243
nn (R64),0.0,0.09170123627630092,0.0,3.6969127071950285,3.0424930021965793
nn (R64),0.0,0.09170123627630092,0.0,3.7834626171319288,2.905565074862807
nn (R64),0.0,0.09170123627630092,0.0,3.872038781812555,2.7748208798386713
nn (R64),0.0,0.09170123627630092,0.0,3.9626886387014784,2.649981557084857
nn (R64),0.0,0.09170123627630092,0.0,4.05546073584083,2.5307807866647636
nn (R64),0.0,0.09170123627630092,0.0,4.150404757850477,2.4169642279382515
nn (R64),0.0,0.09170123627630092,0.0,4.247571552536899,2.3082889835593505
nn (R64),0.0,0.09170123627630092,0.0,4.347013158125024,2.204523087208827
nn (R64),0.0,0.09170123627630092,0.0,4.448782831127585,2.105445014027964
nn (R64),0.0,0.09170123627630092,0.0,4.55293507486695,2.010843212773125
nn (R64),0.0,0.09170123627630092,0.0,4.659525668664682,1.9205156587408965
nn (R64),0.0,0.09170123627630092,0.0,4.768611697714469,1.834269426561832
nn (R64),0.0,0.09170123627630092,0.0,4.880251583654431,1.751920281993307
nn (R64),0.0,0.09170123627630092,0.0,4.99450511585514,1.6732922918813529
nn (R64),0.0,0.09170123627630092,0.0,5.111433483440168,1.5982174514936105
nn (R64),0.0,0.09170123627630092,0.0,5.2310993080562636,1.5265353284662524
nn (R64),0.0,0.09170123627630092,0.0,5.353566677410725,1.4580927226270433
nn (R64),0.0,0.09170123627630092,0.0,5.478901179593942,1.3927433410040067
nn (R64),0.0,0.09170123627630092,0.0,5.607169938205458,1.330347487345989
nn (R64),0.0,0.09170123627630092,0.0,5.738441648302396,1.2707717655166562
nn (R64),0.0,0.09170123627630092,0.0,5.872786613189483,1.2138887961480123
nn (R64),0.0,0.09170123627630092,0.0,6.010276782070382,1.1595769459702296
nn (R64),0.0,0.09170123627630092,0.0,6.150985788580501,1.1077200692539009
nn (R64),0.0,0.09170123627630092,0.0,6.294988990221888,1.0582072608290218
nn (R64),0.0,0.09170123627630092,0.0,6.442363508721374,1.0109326201682052
nn (R64),0.0,0.09170123627630092,0.0,6.593188271333548,0.965795026042997
nn (R64),0.0,0.09170123627630092,0.0,6.747544053110693,0.9226979212821789
nn (R64),0.0,0.09170123627630092,0.0,6.9055135201623274,0.8815491071854922
nn (R64),0.0,0.09170123627630092,0.0,7.067181273927491,0.8422605471596398
nn (R64),0.0,0.09170123627630092,0.0,7.232633896483537,0.8047481791707014
nn (R64),0.0,0.09170123627630092,0.0,7.401959996915645,0.7689317366157411
nn (R64),0.0,0.09170123627630092,0.0,7.575250258771913,0.73473457724117
nn (R64),0.0,0.09170123627630092,0.0,7.75259748862946,0.7020835197465658
nn (R64),0.0,0.09170123627630092,0.0,7.934096665797492,0.6709086877335722
nn (R64),0.0,0.09170123627630092,0.0,8.119844993184014,0.6411433606681385
nn (R64),0.0,0.09170123627630092,0.0,8.309941949353396,0.6127238315480099
nn (R64),0.0,0.09170123627630092,0.0,8.504489341802678,0.5855892709682848
nn (R64),0.0,0.09170123627630092,0.0,8.703591361485161,0.5596815973069624
nn (R64),0.0,0.09170123627630092,0.0,8.907354638610439,0.534945352748764
nn (R64),0.0,0.09170123627630092,0.0,9.115888299750823,0.5113275848921148
nn (R64),0.0,0.09170123627630092,0.0,9.329304026284687,0.4887777336853105
nn (R64),0.0,0.09170123627630092,0.0,9.547716114208061,0.4672475234540343
nn (R64),0.0,0.09170123627630092,0.0,9.771241535346496,0.4466908597919428
nn (R64),0.0,0.09170123627630092,0.0,10.0,0.4270637310971779
pp (R64),0.01,0.09161744463161835,0.0015762369523807406,0.1,2493.429990860528
pp (R64),0.01,0.09161744463161835,0.0015762369523807406,0.10234114021054533,2412.0725328026583
pp (R64),0.01,0.09161744463161835,0.0015762369523807406,0.10473708979594494,2332.927648369361
pp (R64),0.01,0.09161744463161835,0.0015762369523807406,0.10718913192051278,2255.948111514208
pp (R64),0.01,0.09161744463161835,0.0015762369523807406,0.10969857978923835,2181.087625928376
pp (R64),0.01,0.09161744463161835,0.0015762369523807406,0.11226677735108136,2108.3007939128192
pp (R64),0.01,0.09161744463161835,0.0015762369523807406,0.11489510001873092,2037.5430859866117
pp (R64),0.01,0.09161744463161835,0.0015762369523807406,0.11758495540521567,1968.7708112609887
pp (R64),0.01,0.09161744463161835,0.0015762369523807406,0.12033778407775896,1901.9410886105982
pp (R64),0.01,0.09161744463161835,0.0015762369523807406,0.12315506032928256,1837.0118186751376
pp (R64),0.01,0.09161744463161835,0.0015762369523807406,0.12603829296797275,1773.9416567258252
pp (R64),0.01,0.09161744463161835,0.0015762369523807406,0.12898902612533086,1712.6899864321442
pp (R64),0.01,0.09161744463161835,0.0015762369523807406,0.1320088400831418,1653.216894564722
pp (R64),0.01,0.09161744463161835,0.0015762369523807406,0.13509935211980267,1595.4831466703201
pp (R64),0.01,0.09161744463161835,0.0015762369523807406,0.13826221737646557,1539.4501637543765
pp (R64),0.01,0.09161744463161835,0.0015762369523807406,0.1414991297434576,1485.080000005574
pp (R64),0.01,0.09161744463161835,0.0015762369523807406,0.14481182276745339,1432.3353215953496
pp (R64),0.01,0.09161744463161835,0.0015762369523807406,0.14820207057988583,1381.1793865831062
pp (R64),0.01,0.09161744463161835,0.0015762369523807406,0.15167168884709228,1331.5760259552
pp (R64),0.01,0.09161744463161835,0.0015762369523807406,0.15522253574270473,1283.489625822467
pp (R64),0.01,0.09161744463161835,0.0015762369523807406,0.15885651294280528,1236.8851107971848
