eps_p,s_p,K_p,m_p_predicted,m_n_predicted,mass_ratio,ratio_error,mu_u,mu_d,m_u_MeV,m_d_MeV,m_d_minus_m_u,d_to_u_ratio,m_2H_pred,m_2H_obs,B_2H_pred,B_2H_obs,m_3He_pred,B_3He_pred,B_3He_obs,m_4He_pred,B_4He_pred,B_4He_obs
0.17278797996661102,0.03505461442802074,53.72173005662239,938.272,939.5649999999999,1.0013780652092357,0.0,6.111911947050382,6.134810882490295,328.342483749286,329.572654177573,1.2301704282870105,1.0037466075490442,1865.501831125763,1875.613,12.33516887423707,2.224,2799.664348919375,16.444651080625135,7.718000000000302,3731.003662251526,24.67033774847414,28.295000000000073
0.176110183639399,0.03376163534856733,54.74076345763743,938.272,939.5650000000002,1.001378065209236,2.220446049250313e-16,6.009057155109396,6.031489117635873,328.94037633126715,330.16831908581963,1.2279427545524868,1.0037330253228502,1865.0277883922267,1875.613,12.809211607773477,2.224,2799.032619619393,17.07638038060759,7.718000000000302,3730.0555767844535,25.618423215546954,28.295000000000073
0.179432387312187,0.03253981127188799,55.75901236434577,938.272,939.565,1.0013780652092357,0.0,5.910217957502303,5.93219982766577,329.5479161683493,330.7736035385855,1.225687370236244,1.003719299410196,1864.5450895755896,1875.613,13.29191042441039,2.224,2798.389373347441,17.719626652559327,7.718000000000302,3729.090179151179,26.58382084882078,28.295000000000073
0.18275459098497496,0.03138401527919174,56.77646306024548,938.272,939.565,1.0013780652092357,0.0,5.815174070641023,5.836721819145505,330.1650158106474,331.3884207576436,1.2234049469961974,1.0037054348232275,1864.053755205546,1875.613,13.783244794454049,2.224,2797.7346384771367,18.374361522863637,7.718000000000302,3728.107510411092,27.566489588908098,28.295000000000073
0.18607679465776295,0.0302895740350344,57.79310188215653,938.272,939.5649999999998,1.0013780652092354,-2.220446049250313e-16,5.723720933941937,5.744849686625877,330.7915870803385,332.01268323684434,1.221096156505837,1.0036914365546101,1863.5538061498034,1875.613,14.28319385019654,2.224,2797.0684438486373,19.04055615136258,7.718000000000302,3727.107612299607,28.56638770039308,28.295000000000073
0.18939899833055093,0.029252220470558005,58.808915221311125,938.272,939.565,1.0013780652092357,0.0,5.635668331260609,5.656392428371479,331.4275411085331,332.64630277856446,1.2187616700313697,1.0036773095740774,1863.0452636116713,1875.613,14.791736388328673,2.224,2796.390818765282,19.718181234718486,7.718000000000302,3726.0905272233426,29.583472776657345,28.295000000000073
0.19272120200333892,0.028268052126855937,59.82388952441114,938.272,939.5649999999999,1.0013780652092357,0.0,5.55083915492242,5.571172205275537,332.07278837185453,333.28919052987374,1.216402158019207,1.0036630588250943,1862.5281491276144,1875.613,15.30885087238562,2.224,2795.701792990174,20.407207009825925,7.718000000000302,3725.0562982552287,30.61770174477124,28.295000000000073
0.19604340567612688,0.027333494397725963,60.83801129465522,938.272,939.565,1.0013780652092357,0.0,5.469068295431481,5.489023225973416,332.7272387287012,333.9412570183955,1.2140182896943088,1.0036486892216365,1862.0024845647715,1875.613,15.834515435228468,2.224,2795.0013967427217,21.107603257278697,7.718000000000302,3724.004969129543,31.669030870456936,28.295000000000073
0.19936560934891487,0.026445268024080943,61.851267092738034,938.272,939.565,1.0013780652092357,0.0,5.3902016421958,5.409790743432036,333.3908014551676,334.6024121878367,1.2116107326691008,1.0036342056450889,1861.4682921184462,1875.613,16.368707881553746,2.224,2794.2896606951344,21.819339304865935,7.718000000000302,3722.9365842368925,32.73741576310749,28.295000000000073
0.20268781302170286,0.02560036028717281,62.86364353782366,938.272,939.565,1.0013780652092357,0.0,5.314095182529511,5.3333301502232855,334.06338528060115,335.2725654331641,1.2091801525629648,1.0036196129412605,1860.9255943095604,1875.613,16.91140569043955,2.224,2793.5666159688735,22.542384031126858,7.718000000000302,3721.851188619121,33.8228113808791,28.295000000000073
0.20601001669449082,0.024795999427302696,63.87512730849481,938.272,939.5649999999999,1.0013780652092357,0.0,5.240614187836673,5.259506161340004,334.74489842277166,335.9516256354056,1.2067272126339503,1.0036049159175233,1860.3744139820826,1875.613,17.462586017917374,2.224,2792.8322941310594,23.276705868940553,7.718000000000302,3720.7488279641652,34.92517203583475,28.295000000000073
0.2093322203672788,0.02402963188175232,64.88570514367956,938.272,939.5649999999999,1.0013780652092357,0.0,5.169632477290098,5.188192074827856,335.435248622635,336.63950119605533,1.2042525734203195,1.0035901193400671,1859.8147743004192,1875.613,18.02222569958076,2.224,2792.0867271908364,24.022272809163496,7.718000000000302,3719.6295486008385,36.04445139916152,28.295000000000073
0.2126544240400668,0.023298901992384408,65.89536384355668,938.2720000000002,939.5650000000002,1.0013780652092357,0.0,5.101031750529375,5.119269101722224,336.134343178668,337.33610007106347,1.2017568923954514,1.003575227931282,1859.2466987467817,1875.613,18.59030125321874,2.224,2791.3299475956997,24.779052404300728,7.718000000000302,3718.4933974935634,37.18060250643748,28.295000000000073
0.21597662771285478,0.022601633881347956,66.90409027044086,938.272,939.565,1.0013780652092357,0.0,5.034700981945489,5.052625757826683,336.84208898075826,338.04132980439107,1.199240823632806,1.0035602463672564,1858.6702111185177,1875.613,19.166788881482262,2.224,2790.5619882277674,25.547011772232963,7.718000000000302,3717.3404222370355,38.333577762964524,28.295000000000073
0.21929883138564274,0.021935815234119572,67.91187134964895,938.2719999999999,939.565,1.001378065209236,2.220446049250313e-16,4.970535870020255,4.988157310774287,337.55839254363093,338.75509756111427,1.196705017483339,1.0035451792754009,1858.085335525422,1875.613,19.751664474578092,2.224,2789.7828824000335,26.326117599966437,7.718000000000302,3716.170671050844,39.503328949156185,28.295000000000073
0.22262103505843073,0.021299582763906796,68.91869407034777,938.272,939.565,1.0013780652092357,0.0,4.908438335968729,4.9257652765959845,338.2831600397957,339.4773101600606,1.1941501202649079,1.0035300312321915,1857.4920963870088,1875.613,20.344903612991175,2.224,2788.9926638525617,27.116336147438687,7.718000000000302,3714.9841927740176,40.68980722598235,28.295000000000073
0.22594323873121872,0.020691209161078427,69.92454548638447,938.272,939.565,1.0013780652092357,0.0,4.848316066609404,4.865356960699955,339.0162973319979,340.20787410596137,1.1915767739634475,1.0035148067610347,1856.890518429765,1875.613,20.946481570234937,2.224,2788.191366748653,27.917633251347524,7.718000000000302,3713.78103685953,41.892963140469874,28.295000000000073
