sigma_pS_tube,sigma_aS,sigma_eff,config,r_fm,V_MeV
0.0,-0.0,0.0,nn (R64),0.536195677056882,139.01556334502038
0.0,-0.0,0.0,nn (R64),0.5455594781168519,134.4426487984149
0.0,-0.0,0.0,nn (R64),0.5550868030059806,130.01548021802955
0.0,-0.0,0.0,nn (R64),0.5647805074067554,125.7296975915392
0.0,-0.0,0.0,nn (R64),0.5746434968715973,121.58105456606609
0.0,-0.0,0.0,nn (R64),0.5846787276937591,117.56541643749051
0.0,-0.0,0.0,nn (R64),0.5948892077934335,113.67875812196962
0.0,-0.0,0.0,nn (R64),0.6052779976193349,109.91716211314815
0.0,-0.0,0.0,nn (R64),0.6158482110660264,106.27681642843118
0.0,-0.0,0.0,nn (R64),0.6266030164072655,102.7540125475598
0.0,-0.0,0.0,nn (R64),0.6375456372456506,99.3451433466098
0.0,-0.0,0.0,nn (R64),0.6486793534788511,96.04670103039507
0.0,-0.0,0.0,nn (R64),0.6600075022827095,92.85527506612561
0.0,-0.0,0.0,nn (R64),0.6715334791115144,89.7675501210274
0.0,-0.0,0.0,nn (R64),0.6832607387157402,86.78030400649686
0.0,-0.0,0.0,nn (R64),0.6951927961775606,83.89040563121853
0.0,-0.0,0.0,nn (R64),0.7073332279644442,81.094812965536
0.0,-0.0,0.0,nn (R64),0.7196856730011519,78.39057101922845
0.0,-0.0,0.0,nn (R64),0.7322538337604534,75.77480983470105
0.0,-0.0,0.0,nn (R64),0.7450414773728913,73.2447424974714
0.0,-0.0,0.0,nn (R64),0.7580524367559262,70.79766316569157
0.0,-0.0,0.0,nn (R64),0.7712906117627994,68.43094512032076
0.0,-0.0,0.0,nn (R64),0.7847599703514611,66.14203883742971
0.0,-0.0,0.0,nn (R64),0.7984645497739087,63.92847008400645
0.0,-0.0,0.0,nn (R64),0.812408457786297,61.787838038494556
0.0,-0.0,0.0,nn (R64),0.8265958738801811,59.717813437198174
0.0,-0.0,0.0,nn (R64),0.8410310505352605,57.71613674756236
0.0,-0.0,0.0,nn (R64),0.8557183144940006,55.780616369236895
0.0,-0.0,0.0,nn (R64),0.8706620680585127,53.909126863727124
0.0,-0.0,0.0,nn (R64),0.8858667904100825,52.099607213336185
0.0,-0.0,0.0,nn (R64),0.9013370389517434,50.350059110008715
0.0,-0.0,0.0,nn (R64),0.9170774506742931,48.658545274599874
0.0,-0.0,0.0,nn (R64),0.9330927435461668,47.02318780700489
0.0,-0.0,0.0,nn (R64),0.9493877179275827,45.44216656750473
0.0,-0.0,0.0,nn (R64),0.9659672580093832,43.91371758961213
0.0,-0.0,0.0,nn (R64),0.9828363332770026,42.436131524623306
0.0,-0.0,0.0,nn (R64),1.0,41.007752118019425
0.0,-0.0,0.0,nn (R64),1.0174634027476064,39.626974717795974
0.0,-0.0,0.0,nn (R64),1.0352317759307383,38.292244814743526
0.0,-0.0,0.0,nn (R64),1.053310445370937,37.00205661463792
0.0,-0.0,0.0,nn (R64),1.071704829896711,35.754951642263904
0.0,-0.0,0.0,nn (R64),1.0904204429677526,34.54951737712918
0.0,-0.0,0.0,nn (R64),1.1094628943275218,33.3843859207002
0.0,-0.0,0.0,nn (R64),1.1288378916846888,32.258232694935714
0.0,-0.0,0.0,nn (R64),1.1485512424239381,31.169775171869333
0.0,-0.0,0.0,nn (R64),1.168608855346651,30.11777163394777
0.0,-0.0,0.0,nn (R64),1.1890167424419893,29.101019964807847
0.0,-0.0,0.0,nn (R64),1.2097810206889013,28.11835647014641
0.0,-0.0,0.0,nn (R64),1.2309079138896024,27.16865472830591
0.0,-0.0,0.0,nn (R64),1.2524037545350732,26.25082447018349
0.0,-0.0,0.0,nn (R64),1.2742749857031335,25.363810488046738
0.0,-0.0,0.0,nn (R64),1.2965281629896683,24.506591572821662
0.0,-0.0,0.0,nn (R64),1.3191699564735717,23.678179479402615
0.0,-0.0,0.0,nn (R64),1.342207152716012,22.877617919520617
0.0,-0.0,0.0,nn (R64),1.3656466567946104,22.103981581695052
0.0,-0.0,0.0,nn (R64),1.3894954943731375,21.356375177782866
0.0,-0.0,0.0,nn (R64),1.4137608138073605,20.633932515627293
0.0,-0.0,0.0,nn (R64),1.438449888287663,19.935815597312967
0.0,-0.0,0.0,nn (R64),1.4635701180190799,19.26121374251079
0.0,-0.0,0.0,nn (R64),1.4891290324394095,18.609342736411463
0.0,-0.0,0.0,nn (R64),1.515134292476053,17.97944400172787
0.0,-0.0,0.0,nn (R64),1.5415936928422718,17.37078379425361
0.0,-0.0,0.0,nn (R64),1.5685151643735469,16.782652421464263
0.0,-0.0,0.0,nn (R64),1.595906776404731,16.214363483643638
0.0,-0.0,0.0,nn (R64),1.6237767391887217,15.665253137023
0.0,-0.0,0.0,nn (R64),1.6521334063573703,15.134679378421652
0.0,-0.0,0.0,nn (R64),1.6809852774253637,14.622021350883642
0.0,-0.0,0.0,nn (R64),1.7103410003378405,14.126678669801095
0.0,-0.0,0.0,nn (R64),1.7402093740624849,13.6480707690298
0.0,-0.0,0.0,nn (R64),1.770599351226898,13.18563626649825
0.0,-0.0,0.0,nn (R64),1.8015200408020247,12.738832348823735
0.0,-0.0,0.0,nn (R64),1.8329807108324356,12.307134174450312
0.0,-0.0,0.0,nn (R64),1.8649907912142971,11.890034294832276
0.0,-0.0,0.0,nn (R64),1.8975598765218504,11.487042093193168
0.0,-0.0,0.0,nn (R64),1.9306977288832496,11.097683240398055
0.0,-0.0,0.0,nn (R64),1.9644142809066276,10.721499167480943
0.0,-0.0,0.0,nn (R64),1.9987196386572506,10.358046554382327
0.0,-0.0,0.0,nn (R64),2.0336240846866724,10.00689683445512
0.0,-0.0,0.0,nn (R64),2.0691380811147893,9.667635714306016
0.0,-0.0,0.0,nn (R64),2.105272272765707,9.339862708550527
0.0,-0.0,0.0,nn (R64),2.1420374903583843,9.023190689063995
0.0,-0.0,0.0,nn (R64),2.1794447537529855,8.717245448322046
0.0,-0.0,0.0,nn (R64),2.2175052752539317,8.42166527643144
0.0,-0.0,0.0,nn (R64),2.256230462970634,8.136100551460913
0.0,-0.0,0.0,nn (R64),2.2956319242369094,7.860213342690258
0.0,-0.0,0.0,nn (R64),2.3357214690901213,7.593677026404293
0.0,-0.0,0.0,nn (R64),2.376511113811074,7.3361759138651905
0.0,-0.0,0.0,nn (R64),2.4180130845257204,7.087404891110282
0.0,-0.0,0.0,nn (R64),2.460239820869776,6.847069070223142
0.0,-0.0,0.0,nn (R64),2.5032039797173256,6.614883451741889
0.0,-0.0,0.0,nn (R64),2.54691843897454,6.390572597870687
0.0,-0.0,0.0,nn (R64),2.5913963014396586,6.173870316172042
0.0,-0.0,0.0,nn (R64),2.636650898730358,5.9645193534279315
0.0,-0.0,0.0,nn (R64),2.6826957952797246,5.76227109935644
0.0,-0.0,0.0,nn (R64),2.729544792402006,5.56688529989151
0.0,-0.0,0.0,nn (R64),2.777211932429355,5.378129779730216
0.0,-0.0,0.0,nn (R64),2.825711502920828,5.1957801738662965
0.0,-0.0,0.0,nn (R64),2.87505804094488,5.019619667832558
0.0,-0.0,0.0,nn (R64),2.9252663374366445,4.849438746385658
0.0,-0.0,0.0,nn (R64),2.9763514416313175,4.685034950370209
0.0,-0.0,0.0,nn (R64),3.0283286655749455,4.526212641507982
0.0,-0.0,0.0,nn (R64),3.081213588714002,4.372782774868938
0.0,-0.0,0.0,nn (R64),3.1350220625651137,4.2245626787791934
0.0,-0.0,0.0,nn (R64),3.1897702154663214,4.081375841935369
0.0,-0.0,0.0,nn (R64),3.245474457411331,3.94305170749999
0.0,-0.0,0.0,nn (R64),3.3021514849681757,3.809425473955116
0.0,-0.0,0.0,nn (R64),3.359818286283781,3.680337902501151
0.0,-0.0,0.0,nn (R64),3.418492146175929,3.5556351307955083
0.0,-0.0,0.0,nn (R64),3.4781906513141303,3.435168492827188
0.0,-0.0,0.0,nn (R64),3.538931695490988,3.3187943447321686
0.0,-0.0,0.0,nn (R64),3.6007334849856183,3.206373896361356
0.0,-0.0,0.0,nn (R64),3.663614544020716,3.097773048414865
0.0,-0.0,0.0,nn (R64),3.72759372031494,2.9928622349673333
0.0,-0.0,0.0,nn (R64),3.79269019073225,2.891516271204864
0.0,-0.0,0.0,nn (R64),3.858923467029903,2.793614206213988
0.0,-0.0,0.0,nn (R64),3.9263134017068375,2.699039180652562
0.0,-0.0,0.0,nn (R64),3.9948801939541703,2.6076782891477706
0.0,-0.0,0.0,nn (R64),4.064644395709628,2.519422447270017
0.0,-0.0,0.0,nn (R64),4.135626917817708,2.4341662629271923
0.0,-0.0,0.0,nn (R64),4.207849036297403,2.3518079120465245
0.0,-0.0,0.0,nn (R64),4.281332398719393,2.2722490183930404
0.0,-0.0,0.0,nn (R64),4.356099030694608,2.1953945373977604
0.0,-0.0,0.0,nn (R64),4.432171342476085,2.1211526438621604
0.0,-0.0,0.0,nn (R64),4.509572135676147,2.0494346234095246
0.0,-0.0,0.0,nn (R64),4.588324610100845,1.9801547675660913
0.0,-0.0,0.0,nn (R64),4.66845237070379,1.9132302723464818
0.0,-0.0,0.0,nn (R64),4.74997943466141,1.8485811402342733
0.0,-0.0,0.0,nn (R64),4.832930238571752,1.7861300854415276
0.0,-0.0,0.0,nn (R64),4.917329645779018,1.7258024423426832
0.0,-0.0,0.0,nn (R64),5.003202953826004,1.6675260769743545
0.0,-0.0,0.0,nn (R64),5.090575902036681,1.6112313015062227
0.0,-0.0,0.0,nn (R64),5.17947467923121,1.5568507915756982
0.0,-0.0,0.0,nn (R64),5.269925931575656,1.504319506402453
0.0,-0.0,0.0,nn (R64),5.361956770568817,1.4535746115798247
0.0,-0.0,0.0,nn (R64),5.455594781168517,1.4045554044641904
0.0,-0.0,0.0,nn (R64),5.550868030059805,1.357203242069545
0.0,-0.0,0.0,nn (R64),5.647805074067555,1.3114614713863375
0.0,-0.0,0.0,nn (R64),5.746434968715974,1.2672753620454387
0.0,-0.0,0.0,nn (R64),5.846787276937589,1.2245920412458418
0.0,-0.0,0.0,nn (R64),5.948892077934334,1.1833604308756094
0.0,-0.0,0.0,nn (R64),6.052779976193349,1.1435311867469409
0.0,-0.0,0.0,nn (R64),6.158482110660261,1.1050566398819228
0.0,-0.0,0.0,nn (R64),6.266030164072653,1.06789073977302
0.0,-0.0,0.0,nn (R64),6.375456372456506,1.0319889995594167
0.0,-0.0,0.0,nn (R64),6.486793534788511,0.9973084430500876
0.0,-0.0,0.0,nn (R64),6.600075022827095,0.9638075535356165
0.0,-0.0,0.0,nn (R64),6.715334791115142,0.9314462243253274
0.0,-0.0,0.0,nn (R64),6.832607387157402,0.9001857109540197
0.0,-0.0,0.0,nn (R64),6.951927961775605,0.869988585005558
0.0,-0.0,0.0,nn (R64),7.073332279644439,0.8408186894903338
0.0,-0.0,0.0,nn (R64),7.196856730011517,0.8126410957354437
0.0,-0.0,0.0,nn (R64),7.322538337604533,0.7854220617277861
0.0,-0.0,0.0,nn (R64),7.450414773728913,0.759128991865964
0.0,-0.0,0.0,nn (R64),7.580524367559261,0.7337303980741581
0.0,-0.0,0.0,nn (R64),7.712906117627992,0.7091958622297625
0.0,-0.0,0.0,nn (R64),7.847599703514611,0.6854959998606773
0.0,-0.0,0.0,nn (R64),7.984645497739087,0.6626024250726914
0.0,-0.0,0.0,nn (R64),8.124084577862966,0.6404877166614824
0.0,-0.0,0.0,nn (R64),8.265958738801809,0.6191253853737635
0.0,-0.0,0.0,nn (R64),8.410310505352605,0.5984898422736933
0.0,-0.0,0.0,nn (R64),8.557183144940007,0.5785563681831718
0.0,-0.0,0.0,nn (R64),8.706620680585127,0.5593010841541854
0.0,-0.0,0.0,nn (R64),8.858667904100823,0.5407009229434152
0.0,-0.0,0.0,nn (R64),9.013370389517434,0.5227336014509092
0.0,-0.0,0.0,nn (R64),9.17077450674293,0.5053775940946252
0.0,-0.0,0.0,nn (R64),9.330927435461664,0.4886121070853733
0.0,-0.0,0.0,nn (R64),9.493877179275826,0.4724170535741905
0.0,-0.0,0.0,nn (R64),9.659672580093833,0.4567730296423633
0.0,-0.0,0.0,nn (R64),9.828363332770026,0.44166129110385555
0.0,-0.0,0.0,nn (R64),10.0,0.4270637310971779
0.0,-0.0,0.0,nn (R64),10.174634027476063,0.4129628584330476
0.0,-0.0,0.0,nn (R64),10.352317759307377,0.3993417766798757
0.0,-0.0,0.0,nn (R64),10.53310445370937,0.3861841639559316
0.0,-0.0,0.0,nn (R64),10.717048298967104,0.3734742534090856
0.0,-0.0,0.0,nn (R64),10.904204429677526,0.3611968143566173
0.0,-0.0,0.0,nn (R64),11.094628943275218,0.34933713406690003
0.0,-0.0,0.0,nn (R64),11.288378916846883,0.3378810001574948
0.0,-0.0,0.0,nn (R64),11.48551242423938,0.3268146835914649
0.0,-0.0,0.0,nn (R64),11.68608855346651,0.31612492225144706
0.0,-0.0,0.0,nn (R64),11.890167424419898,0.3057989050687411
0.0,-0.0,0.0,nn (R64),12.097810206889013,0.2958242566946865
0.0,-0.0,0.0,nn (R64),12.309079138896019,0.2861890226881769
0.0,-0.0,0.0,nn (R64),12.524037545350732,0.2768816552104454
0.0,-0.0,0.0,nn (R64),12.742749857031335,0.26789099920188164
0.0,-0.0,0.0,nn (R64),12.965281629896676,0.25920627903064997
0.0,-0.0,0.0,nn (R64),13.191699564735716,0.25081708559332583
0.0,-0.0,0.0,nn (R64),13.422071527160119,0.24271336385390896
0.0,-0.0,0.0,nn (R64),13.656466567946095,0.23488540080620623
0.0,-0.0,0.0,nn (R64),13.894954943731374,0.22732381384548717
0.0,-0.0,0.0,nn (R64),14.137608138073599,0.22001953953417797
0.0,-0.0,0.0,nn (R64),14.38449888287663,0.21296382274999814
0.0,-0.0,0.0,nn (R64),14.635701180190798,0.20614820620176033
0.0,-0.0,0.0,nn (R64),14.891290324394086,0.19956452030305627
0.0,-0.0,0.0,nn (R64),15.15134292476053,0.19320487338745806
0.0,-0.0,0.0,nn (R64),15.415936928422719,0.18706164225977773
0.0,-0.0,0.0,nn (R64),15.685151643735479,0.18112746306405825
0.0,-0.0,0.0,nn (R64),15.95906776404731,0.1753952224655677
0.0,-0.0,0.0,nn (R64),16.23776739188721,0.16985804913042557
0.0,-0.0,0.0,nn (R64),16.5213340635737,0.16450930549513032
0.0,-0.0,0.0,nn (R64),16.80985277425364,0.15934257981712108
0.0,-0.0,0.0,nn (R64),17.103410003378396,0.15435167849295794
0.0,-0.0,0.0,nn (R64),17.40209374062485,0.14953061864025585
0.0,-0.0,0.0,nn (R64),17.70599351226898,0.14487362092995681
0.0,-0.0,0.0,nn (R64),18.015200408020238,0.14037510266325626
0.0,-0.0,0.0,nn (R64),18.329807108324356,0.1360296710829516
0.0,-0.0,0.0,nn (R64),18.64990791214296,0.13183211691375618
0.0,-0.0,0.0,nn (R64),18.975598765218503,0.12777740812020966
0.0,-0.0,0.0,nn (R64),19.306977288832496,0.12386068387763771
0.0,-0.0,0.0,nn (R64),19.644142809066267,0.12007724874956693
0.0,-0.0,0.0,nn (R64),19.987196386572506,0.11642256706022636
0.0,-0.0,0.0,nn (R64),20.336240846866723,0.11289225746122611
0.0,-0.0,0.0,nn (R64),20.6913808111479,0.10948208768081713
0.0,-0.0,0.0,nn (R64),21.05272272765707,0.10618796945254871
0.0,-0.0,0.0,nn (R64),21.42037490358383,0.10300595361718479
0.0,-0.0,0.0,nn (R64),21.794447537529855,0.09993222538992086
0.0,-0.0,0.0,nn (R64),22.17505275253932,0.09696309978835416
0.0,-0.0,0.0,nn (R64),22.56230462970633,0.09409501721802371
0.0,-0.0,0.0,nn (R64),22.956319242369098,0.09132453920551598
0.0,-0.0,0.0,nn (R64),23.357214690901213,0.08864834427799906
0.0,-0.0,0.0,nn (R64),23.76511113811073,0.08606322398327393
0.0,-0.0,0.0,nn (R64),24.180130845257207,0.08356607904397606
0.0,-0.0,0.0,nn (R64),24.60239820869775,0.0811539156429717
0.0,-0.0,0.0,nn (R64),25.032039797173255,0.0788238418367655
0.0,-0.0,0.0,nn (R64),25.4691843897454,0.0765730640878246
0.0,-0.0,0.0,nn (R64),25.913963014396572,0.07439888391763816
0.0,-0.0,0.0,nn (R64),26.366508987303583,0.072298694671872
0.0,-0.0,0.0,nn (R64),26.826957952797247,0.070269978396027
0.0,-0.0,0.0,nn (R64),27.295447924020074,0.06831030281796302
0.0,-0.0,0.0,nn (R64),27.772119324293552,0.06641731843296839
0.0,-0.0,0.0,nn (R64),28.25711502920827,0.06458875568660005
0.0,-0.0,0.0,nn (R64),28.7505804094488,0.0628224222548397
0.0,-0.0,0.0,nn (R64),29.25266337436645,0.06111620041633614
0.0,-0.0,0.0,nn (R64),29.76351441631316,0.05946804451468779
0.0,-0.0,0.0,nn (R64),30.283286655749457,0.057875978504853265
0.0,-0.0,0.0,nn (R64),30.812135887140023,0.05633809358619146
0.0,-0.0,0.0,nn (R64),31.350220625651122,0.05485254591303601
0.0,-0.0,0.0,nn (R64),31.897702154663214,0.05341755438553264
0.0,-0.0,0.0,nn (R64),32.45474457411329,0.05203139851391825
0.0,-0.0,0.0,nn (R64),33.02151484968176,0.05069241635646904
0.0,-0.0,0.0,nn (R64),33.59818286283781,0.04939900252747975
0.0,-0.0,0.0,nn (R64),34.184921461759274,0.048149606272318124
0.0,-0.0,0.0,nn (R64),34.7819065131413,0.04694272960887247
0.0,-0.0,0.0,nn (R64),35.38931695490988,0.04577692553129964
0.0,-0.0,0.0,nn (R64),36.0073348498562,0.0446507962767555
0.0,-0.0,0.0,nn (R64),36.63614544020716,0.0435629916473772
0.0,-0.0,0.0,nn (R64),37.27593720314938,0.04251220739456585
0.0,-0.0,0.0,nn (R64),37.926901907322495,0.04149718365329136
0.0,-0.0,0.0,nn (R64),38.58923467029903,0.04051670343233127
0.0,-0.0,0.0,nn (R64),39.26313401706835,0.03956959115612335
0.0,-0.0,0.0,nn (R64),39.9488019395417,0.0386547112543667
0.0,-0.0,0.0,nn (R64),40.64644395709628,0.03777096680141767
0.0,-0.0,0.0,nn (R64),41.35626917817706,0.03691729820070577
0.0,-0.0,0.0,nn (R64),42.07849036297403,0.03609268191485171
0.0,-0.0,0.0,nn (R64),42.81332398719391,0.03529612923875902
0.0,-0.0,0.0,nn (R64),43.56099030694608,0.03452668511386037
0.0,-0.0,0.0,nn (R64),44.32171342476086,0.033783426983291065
0.0,-0.0,0.0,nn (R64),45.095721356761445,0.033065463685488794
0.0,-0.0,0.0,nn (R64),45.883246101008446,0.03237193438712893
0.0,-0.0,0.0,nn (R64),46.6845237070379,0.03170200754925645
0.0,-0.0,0.0,nn (R64),47.499794346614124,0.03105487993184397
0.0,-0.0,0.0,nn (R64),48.32930238571752,0.03042977563018212
0.0,-0.0,0.0,nn (R64),49.17329645779016,0.02982594514446646
0.0,-0.0,0.0,nn (R64),50.03202953826004,0.02924266448144408
0.0,-0.0,0.0,nn (R64),50.905759020366816,0.02867923428721042
0.0,-0.0,0.0,nn (R64),51.794746792312075,0.028134979006608773
0.0,-0.0,0.0,nn (R64),52.699259315756564,0.02760924607605375
0.0,-0.0,0.0,nn (R64),53.61956770568817,0.027101405139092094
0.0,-0.0,0.0,nn (R64),54.555947811685144,0.026610847291294704
0.0,-0.0,0.0,nn (R64),55.50868030059805,0.026136984350387138
0.0,-0.0,0.0,nn (R64),56.47805074067551,0.025679248151618594
0.0,-0.0,0.0,nn (R64),57.46434968715974,0.025237089864731388
0.0,-0.0,0.0,nn (R64),58.467872769375894,0.024809979337760524
0.0,-0.0,0.0,nn (R64),59.48892077934331,0.024397404461069527
0.0,-0.0,0.0,nn (R64),60.527799761933494,0.023998870552986773
0.0,-0.0,0.0,nn (R64),61.584821106602604,0.023613899766132818
0.0,-0.0,0.0,nn (R64),62.66030164072656,0.02324203051580298
0.0,-0.0,0.0,nn (R64),63.75456372456507,0.022882816925857696
0.0,-0.0,0.0,nn (R64),64.86793534788508,0.022535828294167004
0.0,-0.0,0.0,nn (R64),66.00075022827095,0.02220064857624493
0.0,-0.0,0.0,nn (R64),67.15334791115141,0.021876875886391645
0.0,-0.0,0.0,nn (R64),68.32607387157398,0.021564122015888643
0.0,-0.0,0.0,nn (R64),69.51927961775606,0.021262011967792205
0.0,-0.0,0.0,nn (R64),70.73332279644438,0.020970183506960893
0.0,-0.0,0.0,nn (R64),71.96856730011514,0.02068828672577183
0.0,-0.0,0.0,nn (R64),73.22538337604533,0.020415983624843648
0.0,-0.0,0.0,nn (R64),74.50414773728909,0.02015294770762921
0.0,-0.0,0.0,nn (R64),75.8052436755926,0.01989886358910553
0.0,-0.0,0.0,nn (R64),77.12906117627992,0.019653426616969227
0.0,-0.0,0.0,nn (R64),78.47599703514607,0.01941634250761126
0.0,-0.0,0.0,nn (R64),79.84645497739086,0.019187326992323506
0.0,-0.0,0.0,nn (R64),81.24084577862966,0.018966105476238226
0.0,-0.0,0.0,nn (R64),82.65958738801812,0.018752412710455246
0.0,-0.0,0.0,nn (R64),84.10310505352605,0.018545992472127182
0.0,-0.0,0.0,nn (R64),85.57183144940002,0.018346597259096598
0.0,-0.0,0.0,nn (R64),87.06620680585127,0.018153987991809117
0.0,-0.0,0.0,nn (R64),88.58667904100822,0.01796793372727734
0.0,-0.0,0.0,nn (R64),90.13370389517429,0.017788211382139707
0.0,-0.0,0.0,nn (R64),91.70774506742931,0.017614605464814304
0.0,-0.0,0.0,nn (R64),93.30927435461663,0.017446907817429747
0.0,-0.0,0.0,nn (R64),94.9387717927582,0.017284917366851005
0.0,-0.0,0.0,nn (R64),96.59672580093833,0.017128439882299062
0.0,-0.0,0.0,nn (R64),98.2836333277002,0.016977287742975022
0.0,-0.0,0.0,nn (R64),100.0,0.016831279713869662
0.007035175879396994,-0.01279642211055278,0.017299280075443842,pp (R64),0.1,2493.472589267386
0.007035175879396994,-0.01279642211055278,0.017299280075443842,pp (R64),0.10174634027476069,2432.3969431540854
0.007035175879396994,-0.01279642211055278,0.017299280075443842,pp (R64),0.10352317759307386,2372.566357435883
0.007035175879396994,-0.01279642211055278,0.017299280075443842,pp (R64),0.1053310445370937,2313.9609082076877
0.007035175879396994,-0.01279642211055278,0.017299280075443842,pp (R64),0.10717048298967109,2256.5609677834627
0.007035175879396994,-0.01279642211055278,0.017299280075443842,pp (R64),0.10904204429677526,2200.347197295843
0.007035175879396994,-0.01279642211055278,0.017299280075443842,pp (R64),0.11094628943275221,2145.300539421097
0.007035175879396994,-0.01279642211055278,0.017299280075443842,pp (R64),0.11288378916846889,2091.4022112330695
0.007035175879396994,-0.01279642211055278,0.017299280075443842,pp (R64),0.1148551242423938,2038.6336971899652
0.007035175879396994,-0.01279642211055278,0.017299280075443842,pp (R64),0.11686088553466514,1986.9767422579841
0.007035175879396994,-0.01279642211055278,0.017299280075443842,pp (R64),0.11890167424419897,1936.4133451760597
0.007035175879396994,-0.01279642211055278,0.017299280075443842,pp (R64),0.12097810206889013,1886.92575186605
0.007035175879396994,-0.01279642211055278,0.017299280075443842,pp (R64),0.12309079138896024,1838.49644899291
0.007035175879396994,-0.01279642211055278,0.017299280075443842,pp (R64),0.1252403754535073,1791.108157679438
0.007035175879396994,-0.01279642211055278,0.017299280075443842,pp (R64),0.12742749857031338,1744.7438273802825
0.007035175879396994,-0.01279642211055278,0.017299280075443842,pp (R64),0.12965281629896683,1699.3866299199315
0.007035175879396994,-0.01279642211055278,0.017299280075443842,pp (R64),0.13191699564735718,1655.0199536993985
0.007035175879396994,-0.01279642211055278,0.017299280075443842,pp (R64),0.13422071527160126,1611.6273980763187
0.007035175879396994,-0.01279642211055278,0.017299280075443842,pp (R64),0.13656466567946107,1569.1927679230496
0.007035175879396994,-0.01279642211055278,0.017299280075443842,pp (R64),0.13894954943731375,1527.700068367313
0.007035175879396994,-0.01279642211055278,0.017299280075443842,pp (R64),0.14137608138073607,1487.1334997197303
0.007035175879396994,-0.01279642211055278,0.017299280075443842,pp (R64),0.14384498882876628,1447.4774525924192
0.007035175879396994,-0.01279642211055278,0.017299280075443842,pp (R64),0.14635701180190802,1408.7165032125852
0.007035175879396994,-0.01279642211055278,0.017299280075443842,pp (R64),0.14891290324394094,1370.8354089347692
0.007035175879396994,-0.01279642211055278,0.017299280075443842,pp (R64),0.1515134292476053,1333.8191039550682
0.007035175879396994,-0.01279642211055278,0.017299280075443842,pp (R64),0.15415936928422727,1297.6526952303232
0.007035175879396994,-0.01279642211055278,0.017299280075443842,pp (R64),0.15685151643735473,1262.3214586048168
0.007035175879396994,-0.01279642211055278,0.017299280075443842,pp (R64),0.1595906776404731,1227.8108351466042
0.007035175879396994,-0.01279642211055278,0.017299280075443842,pp (R64),0.16237767391887217,1194.1064276951336
0.007035175879396994,-0.01279642211055278,0.017299280075443842,pp (R64),0.165213340635737,1161.1939976212504
0.007035175879396994,-0.01279642211055278,0.017299280075443842,pp (R64),0.16809852774253642,1129.0594618001744
0.007035175879396994,-0.01279642211055278,0.017299280075443842,pp (R64),0.17103410003378405,1097.6888897974193
0.007035175879396994,-0.01279642211055278,0.017299280075443842,pp (R64),0.1740209374062485,1067.0685012670585
0.007035175879396994,-0.01279642211055278,0.017299280075443842,pp (R64),0.1770599351226899,1037.1846635610707
0.007035175879396994,-0.01279642211055278,0.017299280075443842,pp (R64),0.18015200408020252,1008.0238895478849
0.007035175879396994,-0.01279642211055278,0.017299280075443842,pp (R64),0.18329807108324356,979.5728356375682
0.007035175879396994,-0.01279642211055278,0.017299280075443842,pp (R64),0.1864990791214297,951.8183000104416
0.007035175879396994,-0.01279642211055278,0.017299280075443842,pp (R64),0.18975598765218504,924.7472210452372
0.007035175879396994,-0.01279642211055278,0.017299280075443842,pp (R64),0.193069772888325,898.3466759422388
0.007035175879396994,-0.01279642211055278,0.017299280075443842,pp (R64),0.19644142809066276,872.6038795361953
0.007035175879396994,-0.01279642211055278,0.017299280075443842,pp (R64),0.19987196386572506,847.5061832931549
0.007035175879396994,-0.01279642211055278,0.017299280075443842,pp (R64),0.20336240846866735,823.0410744847288
0.007035175879396994,-0.01279642211055278,0.017299280075443842,pp (R64),0.20691380811147897,799.196175532704
0.007035175879396994,-0.01279642211055278,0.017299280075443842,pp (R64),0.2105272272765707,775.9592435163461
0.007035175879396994,-0.01279642211055278,0.017299280075443842,pp (R64),0.21420374903583841,753.3181698342021
0.007035175879396994,-0.01279642211055278,0.017299280075443842,pp (R64),0.21794447537529857,731.2609800117054
0.007035175879396994,-0.01279642211055278,0.017299280075443842,pp (R64),0.22175052752539323,709.7758336454469
0.007035175879396994,-0.01279642211055278,0.017299280075443842,pp (R64),0.2256230462970634,688.851024474541
0.007035175879396994,-0.01279642211055278,0.017299280075443842,pp (R64),0.22956319242369097,668.4749805692024
0.007035175879396994,-0.01279642211055278,0.017299280075443842,pp (R64),0.23357214690901226,648.6362646263026
0.007035175879396994,-0.01279642211055278,0.017299280075443842,pp (R64),0.23765111138110748,629.3235743614634
0.007035175879396994,-0.01279642211055278,0.017299280075443842,pp (R64),0.24180130845257206,610.5257429870396
0.007035175879396994,-0.01279642211055278,0.017299280075443842,pp (R64),0.24602398208697762,592.2317397652262
0.007035175879396994,-0.01279642211055278,0.017299280075443842,pp (R64),0.25032039797173256,574.4306706254486
0.007035175879396994,-0.01279642211055278,0.017299280075443842,pp (R64),0.2546918438974541,557.1117788352042
0.007035175879396994,-0.01279642211055278,0.017299280075443842,pp (R64),0.25913963014396585,540.2644457135473
0.007035175879396994,-0.01279642211055278,0.017299280075443842,pp (R64),0.26366508987303583,523.878191376569
0.007035175879396994,-0.01279642211055278,0.017299280075443842,pp (R64),0.2682695795279726,507.94267550433847
0.007035175879396994,-0.01279642211055278,0.017299280075443842,pp (R64),0.27295447924020066,492.44769811903757
0.007035175879396994,-0.01279642211055278,0.017299280075443842,pp (R64),0.2777211932429355,477.3832003642849
