eps_p,s_p,K_p,rms_mass_err,delta_n_p
0.14999999999999997,0.23000000000000004,45.89825229543123,0.004932392895367375,6.298850871112563
0.13,0.21000000000000002,39.793661086589694,0.004934766916993875,4.327651068263094
0.08,0.08,24.50454864924185,0.004937080979449643,0.6264134047096377
0.13999999999999999,0.22000000000000003,42.846472049030965,0.004948607606716897,5.253394491145627
0.31999999999999995,0.28,97.38345372483535,0.004952179360411236,34.00942779652473
0.09,0.12000000000000001,27.56462079791228,0.004959321484633106,1.1885851435841914
0.07,0.009999999999999995,21.442440774798992,0.004959343572435505,0.059973550506924767
0.09999999999999999,0.15000000000000002,30.62355623896226,0.004974272513731225,1.833139397762352
0.49999999999999994,0.3,150.80853904262293,0.004975001259172822,85.06850788621352
0.41999999999999993,0.29000000000000004,127.20849074328714,0.004977632559765566,59.3032092236399
0.08,0.06999999999999999,24.50362283557696,0.004983845025465317,0.5480936365952402
0.07,0.0,21.441747074610888,0.00499514117415562,0.0
0.12,0.19,36.737233429952724,0.005000205939795423,3.3389087450333363
0.16999999999999998,0.24,51.99289490774687,0.005003347583945024,8.424433270604823
0.19,0.25,58.080643684158055,0.005008282499142131,10.935901326702037
0.10999999999999999,0.16999999999999998,33.680615714791045,0.005010510917750798,2.5121286011665234
0.25999999999999995,0.27,79.30679053804623,0.005013117515122599,21.89137786285562
0.09,0.11,27.563392129350163,0.005018505707337719,1.0894978913822797
0.08,0.06,24.50268148195956,0.0050306063363212495,0.46977844074694985
0.07,-0.010000000000000002,21.441042959145662,0.005030936470005103,-0.05996964087887591
0.21999999999999997,0.26,67.19330528039343,0.005032675580461061,15.187302152982397
0.32999999999999996,0.28,100.37865852186339,0.005036337488468131,36.093501146425524
0.09999999999999999,0.14,30.621963087603845,0.005047329597603214,1.7108656788689132
0.13,0.2,39.790567583609985,0.005058091515874156,4.121392606033396
0.07,-0.020000000000000004,21.440328431490215,0.005066729311391868,-0.11993519698455657
0.15999999999999998,0.23000000000000004,48.943734347532164,0.005068291798708335,7.159140810701388
0.42999999999999994,0.29000000000000004,130.16071874564952,0.005075985094647316,61.99971357010554
0.08,0.05,24.50172459377848,0.005077364637433622,0.391468115781322
0.09,0.09999999999999999,27.56214135762991,0.005077686499258651,0.990416046157975
0.13999999999999999,0.21000000000000002,42.8426942680282,0.005091535750331717,5.014369179678852
0.14999999999999997,0.22000000000000003,45.8937113154275,0.005096323718107532,6.024690358663975
0.10999999999999999,0.15999999999999998,33.67857751448669,0.005098886521735235,2.364259933535095
0.07,-0.030000000000000002,21.439603494776563,0.005102519550995101,-0.17989649321816614
0.12,0.18,36.734693908558455,0.005105341397672672,3.1630412000987462
0.26999999999999996,0.27,82.32309431189738,0.005106719312080503,23.567038527636328
0.5099999999999999,0.3,153.7237669829744,0.00511569014981914,88.24360182739281
0.09999999999999999,0.13,30.62033965241595,0.005120382594961609,1.588598016798528
0.08,0.039999999999999994,24.500752176510325,0.005124119657796583,0.31316296023487666
0.33999999999999997,0.28,103.3695041854758,0.005124961470261834,38.23280180650329
0.19999999999999996,0.25,61.11696135528016,0.0051257285069133815,12.101572508022741
0.18,0.24,55.03386244523104,0.0051326116986630125,9.433560374799072
0.09,0.09000000000000001,27.560868491807746,0.005136863389268033,0.8913400856041562
0.07,-0.04,21.43886815218175,0.005138307042726022,-0.23985335453130574
0.22999999999999998,0.26,70.22162923090016,0.005138987400236253,16.5747023270269
0.08,0.03,24.499764235719415,0.0051708711298263065,0.23486327256159711
0.07,-0.05,21.438122406927857,0.005174091641686173,-0.29980560592571237
0.43999999999999995,0.29000000000000004,133.10768637681878,0.005179528207939105,64.74549043496381
0.13,0.19,39.787407818291236,0.005181414210688779,3.9151390857811066
0.10999999999999999,0.15000000000000002,33.67649906672375,0.005187257215132286,2.2163980114115702
0.09999999999999999,0.12000000000000001,30.61868594789981,0.0051934307333234234,1.466337138440167
0.09,0.08,27.559573541097624,0.005196035914811522,0.7922704872833037
0.27999999999999997,0.27,85.33559986879193,0.0052050912466661695,25.299879912706274
0.12,0.16999999999999998,36.732102206620205,0.005210472193472764,2.987180217841342
0.16999999999999998,0.23000000000000004,51.986443854134684,0.0052134193305179615,8.072947132699824
0.08,0.020000000000000004,24.498760777057687,0.005217618789214718,0.15656935112906467
0.3499999999999999,0.28,106.3558696686334,0.005218101423978633,40.42659693301539
0.13999999999999999,0.2,42.83883387862581,0.005234465142653889,4.775347805129627
0.20999999999999996,0.25,64.15013967236504,0.005249882304559477,13.323766012006558
0.24,0.26,73.24652948854177,0.005250915430378464,18.01939475306665
0.15999999999999998,0.22000000000000003,48.93822825362888,0.005254623209728479,6.847488546958289
0.09,0.06999999999999999,27.55825651487103,0.005255203621440144,0.6932077286217009
0.14999999999999997,0.21000000000000002,45.88906891441727,0.005260263460470106,5.7505314896354776
0.5199999999999999,0.3,156.63320671765496,0.005262718626373109,91.46277500786198
0.08,0.009999999999999995,24.49774180626461,0.005264362374790857,0.07828149421402486
0.09999999999999999,0.11,30.617001988822835,0.005266473259142724,1.3440837704839623
0.19,0.24,58.07185961037676,0.005269815544645756,10.49777501464905
