r_fm,V_7tensor_MeV,V_yukawa_MeV,V_coulomb_MeV,V_inv_sq_MeV,V_poly_MeV
4.63819095477387,-2.1327237009322744,2.6828978035217018e-14,-0.17889045209683374,0.059695077967128064,-2.1871501442537573
4.660804020100502,-2.1241085683795973,2.2427108451702965e-14,-0.17802251998423457,0.05911723172886853,-2.178843715829727
4.683417085427136,-2.1155540718016255,1.874790135152757e-14,-0.17716296919031926,0.05854773535782737,-2.1705953478001225
4.706030150753769,-2.1070596610240955,1.5672640103512913e-14,-0.1763116788952243,0.05798642875157379,-2.1624045209960308
4.728643216080402,-2.0986247902249033,1.310212352760084e-14,-0.17546853059019932,0.05743315562666781,-2.1542707201296336
4.751256281407035,-2.0902489179779877,1.0953455556780033e-14,-0.1746334080226098,0.05688776340986453,-2.1461934338451365
4.773869346733669,-2.0819315072890276,9.157363396884462e-15,-0.17380619714250267,0.05635010313291683,-2.1381721547641908
4.796482412060302,-2.073672025629321,7.655957113524513e-15,-0.17298678605068366,0.05582002933084189,-2.1302063795261335
4.819095477386935,-2.065469944962615,6.400857932122149e-15,-0.17217506494825605,0.05529739994352111,-2.1222956088233382
4.841708542713568,-2.0573247417673883,5.3516345244990226e-15,-0.171370926087574,0.054782076220509894,-2.1144393474319605
4.864321608040201,-2.049235897057315,4.474496565024401e-15,-0.1705742637245636,0.05427392262893742,-2.106637104238345
4.886934673366834,-2.0412028963958164,3.741203197635263e-15,-0.16978497407236767,0.053772806764382945,-2.0988883922613444
4.909547738693467,-2.033225229905611,3.1281510347254073e-15,-0.16900295525627182,0.05327859926461894,-2.091192728670795
4.932160804020101,-2.0253023922789453,2.6156121375562812e-15,-0.16822810726987014,0.05279117372611597,-2.083549634802369
4.954773869346734,-2.017433882780324,2.1870972954554785e-15,-0.1674603319324316,0.05231040662320916,-2.075958636169023
4.977386934673367,-2.009619205248555,1.8288239862260347e-15,-0.1666995328474281,0.0518361772298292,-2.0684192624692446
5.0,-2.001857868094703,1.5292717953011942e-15,-0.1659456153621885,0.05136836754370591,-2.060931047592287
