sigma_pS_ring,sigma_aS,sigma_pS_tube,sigma_eff_tube,sigma_eff_ring,config,r_fm,V_MeV
-0.10938844221105529,-1.0054154113168406e-08,5.527539357793139e-09,0.5570508627973983,-1.1326700399919785,pp (R64),1.2965281629896683,24.443580373759232
-0.10938844221105529,-1.0054154113168406e-08,5.527539357793139e-09,0.5570508627973983,-1.1326700399919785,pp (R64),1.3191699564735717,23.615647113096657
-0.10938844221105529,-1.0054154113168406e-08,5.527539357793139e-09,0.5570508627973983,-1.1326700399919785,pp (R64),1.342207152716012,22.815575579799997
-0.10938844221105529,-1.0054154113168406e-08,5.527539357793139e-09,0.5570508627973983,-1.1326700399919785,pp (R64),1.3656466567946104,22.042439646325647
-0.10938844221105529,-1.0054154113168406e-08,5.527539357793139e-09,0.5570508627973983,-1.1326700399919785,pp (R64),1.3894954943731375,21.29534324080055
-0.10938844221105529,-1.0054154113168406e-08,5.527539357793139e-09,0.5570508627973983,-1.1326700399919785,pp (R64),1.4137608138073605,20.573419418703907
-0.10938844221105529,-1.0054154113168406e-08,5.527539357793139e-09,0.5570508627973983,-1.1326700399919785,pp (R64),1.438449888287663,19.87582946016687
-0.10938844221105529,-1.0054154113168406e-08,5.527539357793139e-09,0.5570508627973983,-1.1326700399919785,pp (R64),1.4635701180190799,19.20176199238631
-0.10938844221105529,-1.0054154113168406e-08,5.527539357793139e-09,0.5570508627973983,-1.1326700399919785,pp (R64),1.4891290324394095,18.550432136638165
-0.10938844221105529,-1.0054154113168406e-08,5.527539357793139e-09,0.5570508627973983,-1.1326700399919785,pp (R64),1.515134292476053,17.921080679382158
-0.10938844221105529,-1.0054154113168406e-08,5.527539357793139e-09,0.5570508627973983,-1.1326700399919785,pp (R64),1.5415936928422718,17.312973266940162
-0.10938844221105529,-1.0054154113168406e-08,5.527539357793139e-09,0.5570508627973983,-1.1326700399919785,pp (R64),1.5685151643735469,16.725399623234352
-0.10938844221105529,-1.0054154113168406e-08,5.527539357793139e-09,0.5570508627973983,-1.1326700399919785,pp (R64),1.595906776404731,16.157672790071274
-0.10938844221105529,-1.0054154113168406e-08,5.527539357793139e-09,0.5570508627973983,-1.1326700399919785,pp (R64),1.6237767391887217,15.60912838945751
-0.10938844221105529,-1.0054154113168406e-08,5.527539357793139e-09,0.5570508627973983,-1.1326700399919785,pp (R64),1.6521334063573703,15.079123907435815
-0.10938844221105529,-1.0054154113168406e-08,5.527539357793139e-09,0.5570508627973983,-1.1326700399919785,pp (R64),1.6809852774253637,14.567037998935348
-0.10938844221105529,-1.0054154113168406e-08,5.527539357793139e-09,0.5570508627973983,-1.1326700399919785,pp (R64),1.7103410003378405,14.072269813129651
-0.10938844221105529,-1.0054154113168406e-08,5.527539357793139e-09,0.5570508627973983,-1.1326700399919785,pp (R64),1.7402093740624849,13.594238338805553
-0.10938844221105529,-1.0054154113168406e-08,5.527539357793139e-09,0.5570508627973983,-1.1326700399919785,pp (R64),1.770599351226898,13.132381769243466
-0.10938844221105529,-1.0054154113168406e-08,5.527539357793139e-09,0.5570508627973983,-1.1326700399919785,pp (R64),1.8015200408020247,12.6861568861259
-0.10938844221105529,-1.0054154113168406e-08,5.527539357793139e-09,0.5570508627973983,-1.1326700399919785,pp (R64),1.8329807108324356,12.255038461983304
-0.10938844221105529,-1.0054154113168406e-08,5.527539357793139e-09,0.5570508627973983,-1.1326700399919785,pp (R64),1.8649907912142971,11.838518680708603
-0.10938844221105529,-1.0054154113168406e-08,5.527539357793139e-09,0.5570508627973983,-1.1326700399919785,pp (R64),1.8975598765218504,11.436106575662052
-0.10938844221105529,-1.0054154113168406e-08,5.527539357793139e-09,0.5570508627973983,-1.1326700399919785,pp (R64),1.9306977288832496,11.047327484907782
-0.10938844221105529,-1.0054154113168406e-08,5.527539357793139e-09,0.5570508627973983,-1.1326700399919785,pp (R64),1.9644142809066276,10.671722523126618
-0.10938844221105529,-1.0054154113168406e-08,5.527539357793139e-09,0.5570508627973983,-1.1326700399919785,pp (R64),1.9987196386572506,10.308848069753822
