mass_MeV,substrate,kind,closure,n1,n2,n3,n4,n5,tube_dim,sigma_eff
1.866209e+01,"Ma(d3,d4,d5)",3D,open,0,0,3,-3,-1,,
1.866209e+01,"Ma(d3,d4,d5)",3D,open,0,0,3,-3,1,,
1.866209e+01,"Ma(d3,d4,d5)",3D,open,0,0,3,-3,2,,
1.866209e+01,"Ma(d3,d4,d5)",3D,open,0,0,3,3,-2,,
1.866209e+01,"Ma(d3,d4,d5)",3D,open,0,0,3,3,-1,,
1.866209e+01,"Ma(d3,d4,d5)",3D,open,0,0,3,3,1,,
1.866209e+01,"Ma(d3,d4,d5)",3D,open,0,0,3,3,2,,
1.866209e+01,"Ma(d3,d4,d5)",3D,open,0,0,-3,-3,-3,,
1.866209e+01,"Ma(d3,d4,d5)",3D,open,0,0,-3,-3,3,,
1.866209e+01,"Ma(d3,d4,d5)",3D,open,0,0,-3,3,-3,,
1.866209e+01,"Ma(d3,d4,d5)",3D,open,0,0,-3,3,3,,
1.866209e+01,"Ma(d3,d4,d5)",3D,open,0,0,3,-3,-3,,
1.866209e+01,"Ma(d3,d4,d5)",3D,open,0,0,3,-3,3,,
1.866209e+01,"Ma(d3,d4,d5)",3D,open,0,0,3,3,-3,,
1.866209e+01,"Ma(d3,d4,d5)",3D,open,0,0,3,3,3,,
1.905704e+01,"Ma(d3,d4)",2D,closed,0,0,-3,3,0,d3,1.6837
1.905704e+01,"Ma(d3,d4)",2D,closed,0,0,3,-3,0,d3,1.6837
2.284187e+01,"Ma(d3,d4)",2D,closed,0,0,-2,1,0,d4,1.6837
2.284187e+01,"Ma(d3,d4)",2D,closed,0,0,2,-1,0,d4,1.6837
2.479684e+01,"Ma(d3,d5)",2D,closed,0,0,-2,0,1,d5,2.0000
2.479684e+01,"Ma(d3,d5)",2D,closed,0,0,2,0,-1,d5,2.0000
2.903983e+01,"Ma(d3,d4)",2D,closed,0,0,-3,1,0,d4,1.6837
2.903983e+01,"Ma(d3,d4)",2D,closed,0,0,3,-1,0,d4,1.6837
3.099605e+01,"Ma(d3,d5)",2D,closed,0,0,-3,0,1,d5,2.0000
3.099605e+01,"Ma(d3,d5)",2D,closed,0,0,3,0,-1,d5,2.0000
3.328968e+01,"Ma(d3,d4)",2D,closed,0,0,-2,2,0,d4,1.6837
3.328968e+01,"Ma(d3,d4)",2D,closed,0,0,2,-2,0,d4,1.6837
3.719526e+01,"Ma(d3,d5)",2D,closed,0,0,-2,0,2,d5,2.0000
3.719526e+01,"Ma(d3,d5)",2D,closed,0,0,2,0,-2,d5,2.0000
4.993452e+01,"Ma(d3,d4)",2D,closed,0,0,-3,3,0,d4,1.6837
4.993452e+01,"Ma(d3,d4)",2D,closed,0,0,3,-3,0,d4,1.6837
5.579289e+01,"Ma(d3,d5)",2D,closed,0,0,-3,0,3,d5,2.0000
5.579289e+01,"Ma(d3,d5)",2D,closed,0,0,3,0,-3,d5,2.0000
8.478416e+01,"Ma(d2,d3)",2D,closed,0,-2,-1,0,0,d3,1.9318
8.478416e+01,"Ma(d2,d3)",2D,closed,0,2,1,0,0,d3,1.9318
1.059823e+02,"Ma(d1,d4)",2D,closed,-2,0,0,-1,0,d4,1.9994
1.059823e+02,"Ma(d1,d4)",2D,closed,2,0,0,1,0,d4,1.9994
1.155301e+03,"Ma(d2,d3)",2D,closed,0,-1,-1,0,0,d3,1.9318
1.155301e+03,"Ma(d2,d3)",2D,closed,0,1,1,0,0,d3,1.9318
1.239445e+03,"Ma(d2,d4)",2D,closed,0,-1,0,-1,0,d4,1.9997
1.239445e+03,"Ma(d2,d4)",2D,closed,0,1,0,1,0,d4,1.9997
1.239842e+03,"Ma(d2,d5)",2D,closed,0,-3,0,0,-1,d5,2.0000
1.239842e+03,"Ma(d2,d5)",2D,closed,0,-1,0,0,-3,d2,2.0000
1.239842e+03,"Ma(d2,d5)",2D,closed,0,-1,0,0,-2,d2,2.0000
1.239842e+03,"Ma(d2,d5)",2D,closed,0,-1,0,0,-1,d2,2.0000
1.239842e+03,"Ma(d2,d5)",2D,closed,0,-1,0,0,-1,d5,2.0000
1.239842e+03,Ma(d2),1D,closed,0,-1,0,0,0,,
1.239842e+03,"Ma(d2,d5)",2D,closed,0,-1,0,0,1,d2,2.0000
1.239842e+03,"Ma(d2,d5)",2D,closed,0,-1,0,0,2,d2,2.0000
1.239842e+03,"Ma(d2,d5)",2D,closed,0,-1,0,0,3,d2,2.0000
1.239842e+03,"Ma(d2,d5)",2D,closed,0,1,0,0,-3,d2,2.0000
1.239842e+03,"Ma(d2,d5)",2D,closed,0,1,0,0,-2,d2,2.0000
1.239842e+03,"Ma(d2,d5)",2D,closed,0,1,0,0,-1,d2,2.0000
1.239842e+03,Ma(d2),1D,closed,0,1,0,0,0,,
1.239842e+03,"Ma(d2,d5)",2D,closed,0,1,0,0,1,d2,2.0000
1.239842e+03,"Ma(d2,d5)",2D,closed,0,1,0,0,1,d5,2.0000
1.239842e+03,"Ma(d2,d5)",2D,closed,0,1,0,0,2,d2,2.0000
1.239842e+03,"Ma(d2,d5)",2D,closed,0,1,0,0,3,d2,2.0000
1.239842e+03,"Ma(d2,d5)",2D,closed,0,3,0,0,1,d5,2.0000
1.239842e+03,"Ma(d2,d4)",2D,closed,0,-1,0,-2,0,d2,1.9997
1.239842e+03,"Ma(d2,d4)",2D,closed,0,1,0,2,0,d2,1.9997
1.239842e+03,"Ma(d2,d3)",2D,closed,0,-1,-2,0,0,d2,1.9318
1.239842e+03,"Ma(d2,d3)",2D,closed,0,1,2,0,0,d2,1.9318
1.239842e+03,"Ma(d2,d4)",2D,closed,0,-1,0,-1,0,d2,1.9997
1.239842e+03,"Ma(d2,d4)",2D,closed,0,1,0,1,0,d2,1.9997
1.239842e+03,"Ma(d2,d4,d5)",3D,open,0,-1,0,-1,-3,,
1.239842e+03,"Ma(d2,d4,d5)",3D,open,0,-1,0,-1,-2,,
1.239842e+03,"Ma(d2,d4,d5)",3D,open,0,-1,0,-1,-1,,
1.239842e+03,"Ma(d2,d4,d5)",3D,open,0,-1,0,-1,1,,
1.239842e+03,"Ma(d2,d4,d5)",3D,open,0,-1,0,-1,2,,
1.239842e+03,"Ma(d2,d4,d5)",3D,open,0,-1,0,-1,3,,
1.239842e+03,"Ma(d2,d4,d5)",3D,open,0,-1,0,1,-3,,
1.239842e+03,"Ma(d2,d4,d5)",3D,open,0,-1,0,1,-2,,
1.239842e+03,"Ma(d2,d4,d5)",3D,open,0,-1,0,1,-1,,
1.239842e+03,"Ma(d2,d4,d5)",3D,open,0,-1,0,1,1,,
1.239842e+03,"Ma(d2,d4,d5)",3D,open,0,-1,0,1,2,,
1.239842e+03,"Ma(d2,d4,d5)",3D,open,0,-1,0,1,3,,
1.239842e+03,"Ma(d2,d4,d5)",3D,open,0,1,0,-1,-3,,
1.239842e+03,"Ma(d2,d4,d5)",3D,open,0,1,0,-1,-2,,
1.239842e+03,"Ma(d2,d4,d5)",3D,open,0,1,0,-1,-1,,
1.239842e+03,"Ma(d2,d4,d5)",3D,open,0,1,0,-1,1,,
1.239842e+03,"Ma(d2,d4,d5)",3D,open,0,1,0,-1,2,,
1.239842e+03,"Ma(d2,d4,d5)",3D,open,0,1,0,-1,3,,
1.239842e+03,"Ma(d2,d4,d5)",3D,open,0,1,0,1,-3,,
1.239842e+03,"Ma(d2,d4,d5)",3D,open,0,1,0,1,-2,,
1.239842e+03,"Ma(d2,d4,d5)",3D,open,0,1,0,1,-1,,
1.239842e+03,"Ma(d2,d4,d5)",3D,open,0,1,0,1,1,,
1.239842e+03,"Ma(d2,d4,d5)",3D,open,0,1,0,1,2,,
1.239842e+03,"Ma(d2,d4,d5)",3D,open,0,1,0,1,3,,
1.239842e+03,"Ma(d2,d4)",2D,closed,0,-1,0,-3,0,d2,1.9997
1.239842e+03,"Ma(d2,d4)",2D,closed,0,1,0,3,0,d2,1.9997
1.239842e+03,"Ma(d2,d4,d5)",3D,open,0,-1,0,-2,-3,,
1.239842e+03,"Ma(d2,d4,d5)",3D,open,0,-1,0,-2,-2,,
1.239842e+03,"Ma(d2,d4,d5)",3D,open,0,-1,0,-2,-1,,
1.239842e+03,"Ma(d2,d4,d5)",3D,open,0,-1,0,-2,1,,
1.239842e+03,"Ma(d2,d4,d5)",3D,open,0,-1,0,-2,2,,
1.239842e+03,"Ma(d2,d4,d5)",3D,open,0,-1,0,-2,3,,
1.239842e+03,"Ma(d2,d4,d5)",3D,open,0,-1,0,2,-3,,
1.239842e+03,"Ma(d2,d4,d5)",3D,open,0,-1,0,2,-2,,
1.239842e+03,"Ma(d2,d4,d5)",3D,open,0,-1,0,2,-1,,
1.239842e+03,"Ma(d2,d4,d5)",3D,open,0,-1,0,2,1,,
1.239842e+03,"Ma(d2,d4,d5)",3D,open,0,-1,0,2,2,,
1.239842e+03,"Ma(d2,d4,d5)",3D,open,0,-1,0,2,3,,
1.239842e+03,"Ma(d2,d4,d5)",3D,open,0,1,0,-2,-3,,
1.239842e+03,"Ma(d2,d4,d5)",3D,open,0,1,0,-2,-2,,
1.239842e+03,"Ma(d2,d4,d5)",3D,open,0,1,0,-2,-1,,
1.239842e+03,"Ma(d2,d4,d5)",3D,open,0,1,0,-2,1,,
1.239842e+03,"Ma(d2,d4,d5)",3D,open,0,1,0,-2,2,,
1.239842e+03,"Ma(d2,d4,d5)",3D,open,0,1,0,-2,3,,
1.239842e+03,"Ma(d2,d4,d5)",3D,open,0,1,0,2,-3,,
1.239842e+03,"Ma(d2,d4,d5)",3D,open,0,1,0,2,-2,,
1.239842e+03,"Ma(d2,d4,d5)",3D,open,0,1,0,2,-1,,
1.239842e+03,"Ma(d2,d4,d5)",3D,open,0,1,0,2,1,,
1.239842e+03,"Ma(d2,d4,d5)",3D,open,0,1,0,2,2,,
1.239842e+03,"Ma(d2,d4,d5)",3D,open,0,1,0,2,3,,
1.239843e+03,"Ma(d2,d4)",2D,closed,0,-1,0,1,0,d2,1.9997
1.239843e+03,"Ma(d2,d4)",2D,closed,0,1,0,-1,0,d2,1.9997
1.239843e+03,"Ma(d2,d4,d5)",3D,open,0,-1,0,-3,-3,,
1.239843e+03,"Ma(d2,d4,d5)",3D,open,0,-1,0,-3,-2,,
1.239843e+03,"Ma(d2,d4,d5)",3D,open,0,-1,0,-3,-1,,
1.239843e+03,"Ma(d2,d4,d5)",3D,open,0,-1,0,-3,1,,
1.239843e+03,"Ma(d2,d4,d5)",3D,open,0,-1,0,-3,2,,
1.239843e+03,"Ma(d2,d4,d5)",3D,open,0,-1,0,-3,3,,
1.239843e+03,"Ma(d2,d4,d5)",3D,open,0,-1,0,3,-3,,
1.239843e+03,"Ma(d2,d4,d5)",3D,open,0,-1,0,3,-2,,
1.239843e+03,"Ma(d2,d4,d5)",3D,open,0,-1,0,3,-1,,
1.239843e+03,"Ma(d2,d4,d5)",3D,open,0,-1,0,3,1,,
1.239843e+03,"Ma(d2,d4,d5)",3D,open,0,-1,0,3,2,,
1.239843e+03,"Ma(d2,d4,d5)",3D,open,0,-1,0,3,3,,
1.239843e+03,"Ma(d2,d4,d5)",3D,open,0,1,0,-3,-3,,
1.239843e+03,"Ma(d2,d4,d5)",3D,open,0,1,0,-3,-2,,
1.239843e+03,"Ma(d2,d4,d5)",3D,open,0,1,0,-3,-1,,
1.239843e+03,"Ma(d2,d4,d5)",3D,open,0,1,0,-3,1,,
1.239843e+03,"Ma(d2,d4,d5)",3D,open,0,1,0,-3,2,,
1.239843e+03,"Ma(d2,d4,d5)",3D,open,0,1,0,-3,3,,
1.239843e+03,"Ma(d2,d4,d5)",3D,open,0,1,0,3,-3,,
1.239843e+03,"Ma(d2,d4,d5)",3D,open,0,1,0,3,-2,,
1.239843e+03,"Ma(d2,d4,d5)",3D,open,0,1,0,3,-1,,
1.239843e+03,"Ma(d2,d4,d5)",3D,open,0,1,0,3,1,,
1.239843e+03,"Ma(d2,d4,d5)",3D,open,0,1,0,3,2,,
1.239843e+03,"Ma(d2,d4,d5)",3D,open,0,1,0,3,3,,
1.239844e+03,"Ma(d2,d4)",2D,closed,0,-1,0,2,0,d2,1.9997
1.239844e+03,"Ma(d2,d4)",2D,closed,0,1,0,-2,0,d2,1.9997
1.239845e+03,"Ma(d2,d4)",2D,closed,0,-1,0,3,0,d2,1.9997
1.239845e+03,"Ma(d2,d4)",2D,closed,0,1,0,-3,0,d2,1.9997
1.239855e+03,"Ma(d2,d3)",2D,closed,0,-1,-1,0,0,d2,1.9318
1.239855e+03,"Ma(d2,d3)",2D,closed,0,1,1,0,0,d2,1.9318
1.239857e+03,"Ma(d2,d3,d5)",3D,open,0,-1,-1,0,-3,,
1.239857e+03,"Ma(d2,d3,d5)",3D,open,0,-1,-1,0,-2,,
1.239857e+03,"Ma(d2,d3,d5)",3D,open,0,-1,-1,0,-1,,
1.239857e+03,"Ma(d2,d3,d5)",3D,open,0,-1,-1,0,1,,
1.239857e+03,"Ma(d2,d3,d5)",3D,open,0,-1,-1,0,2,,
1.239857e+03,"Ma(d2,d3,d5)",3D,open,0,-1,-1,0,3,,
1.239857e+03,"Ma(d2,d3,d5)",3D,open,0,-1,1,0,-3,,
1.239857e+03,"Ma(d2,d3,d5)",3D,open,0,-1,1,0,-2,,
1.239857e+03,"Ma(d2,d3,d5)",3D,open,0,-1,1,0,-1,,
1.239857e+03,"Ma(d2,d3,d5)",3D,open,0,-1,1,0,1,,
1.239857e+03,"Ma(d2,d3,d5)",3D,open,0,-1,1,0,2,,
1.239857e+03,"Ma(d2,d3,d5)",3D,open,0,-1,1,0,3,,
1.239857e+03,"Ma(d2,d3,d5)",3D,open,0,1,-1,0,-3,,
1.239857e+03,"Ma(d2,d3,d5)",3D,open,0,1,-1,0,-2,,
1.239857e+03,"Ma(d2,d3,d5)",3D,open,0,1,-1,0,-1,,
1.239857e+03,"Ma(d2,d3,d5)",3D,open,0,1,-1,0,1,,
1.239857e+03,"Ma(d2,d3,d5)",3D,open,0,1,-1,0,2,,
1.239857e+03,"Ma(d2,d3,d5)",3D,open,0,1,-1,0,3,,
1.239857e+03,"Ma(d2,d3,d5)",3D,open,0,1,1,0,-3,,
1.239857e+03,"Ma(d2,d3,d5)",3D,open,0,1,1,0,-2,,
1.239857e+03,"Ma(d2,d3,d5)",3D,open,0,1,1,0,-1,,
1.239857e+03,"Ma(d2,d3,d5)",3D,open,0,1,1,0,1,,
1.239857e+03,"Ma(d2,d3,d5)",3D,open,0,1,1,0,2,,
1.239857e+03,"Ma(d2,d3,d5)",3D,open,0,1,1,0,3,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,-1,-1,-1,-3,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,-1,-1,-1,-2,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,-1,-1,-1,-1,,
1.239858e+03,"Ma(d2,d3,d4)",3D,open,0,-1,-1,-1,0,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,-1,-1,-1,1,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,-1,-1,-1,2,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,-1,-1,-1,3,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,-1,-1,1,-3,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,-1,-1,1,-2,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,-1,-1,1,-1,,
1.239858e+03,"Ma(d2,d3,d4)",3D,open,0,-1,-1,1,0,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,-1,-1,1,1,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,-1,-1,1,2,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,-1,-1,1,3,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,-1,1,-1,-3,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,-1,1,-1,-2,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,-1,1,-1,-1,,
1.239858e+03,"Ma(d2,d3,d4)",3D,open,0,-1,1,-1,0,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,-1,1,-1,1,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,-1,1,-1,2,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,-1,1,-1,3,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,-1,1,1,-3,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,-1,1,1,-2,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,-1,1,1,-1,,
1.239858e+03,"Ma(d2,d3,d4)",3D,open,0,-1,1,1,0,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,-1,1,1,1,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,-1,1,1,2,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,-1,1,1,3,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,1,-1,-1,-3,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,1,-1,-1,-2,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,1,-1,-1,-1,,
1.239858e+03,"Ma(d2,d3,d4)",3D,open,0,1,-1,-1,0,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,1,-1,-1,1,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,1,-1,-1,2,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,1,-1,-1,3,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,1,-1,1,-3,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,1,-1,1,-2,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,1,-1,1,-1,,
1.239858e+03,"Ma(d2,d3,d4)",3D,open,0,1,-1,1,0,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,1,-1,1,1,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,1,-1,1,2,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,1,-1,1,3,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,1,1,-1,-3,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,1,1,-1,-2,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,1,1,-1,-1,,
1.239858e+03,"Ma(d2,d3,d4)",3D,open,0,1,1,-1,0,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,1,1,-1,1,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,1,1,-1,2,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,1,1,-1,3,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,1,1,1,-3,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,1,1,1,-2,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,1,1,1,-1,,
1.239858e+03,"Ma(d2,d3,d4)",3D,open,0,1,1,1,0,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,1,1,1,1,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,1,1,1,2,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,1,1,1,3,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,-1,-1,-2,-3,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,-1,-1,-2,-2,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,-1,-1,-2,-1,,
1.239858e+03,"Ma(d2,d3,d4)",3D,open,0,-1,-1,-2,0,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,-1,-1,-2,1,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,-1,-1,-2,2,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,-1,-1,-2,3,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,-1,-1,2,-3,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,-1,-1,2,-2,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,-1,-1,2,-1,,
1.239858e+03,"Ma(d2,d3,d4)",3D,open,0,-1,-1,2,0,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,-1,-1,2,1,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,-1,-1,2,2,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,-1,-1,2,3,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,-1,1,-2,-3,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,-1,1,-2,-2,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,-1,1,-2,-1,,
1.239858e+03,"Ma(d2,d3,d4)",3D,open,0,-1,1,-2,0,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,-1,1,-2,1,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,-1,1,-2,2,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,-1,1,-2,3,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,-1,1,2,-3,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,-1,1,2,-2,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,-1,1,2,-1,,
1.239858e+03,"Ma(d2,d3,d4)",3D,open,0,-1,1,2,0,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,-1,1,2,1,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,-1,1,2,2,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,-1,1,2,3,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,1,-1,-2,-3,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,1,-1,-2,-2,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,1,-1,-2,-1,,
1.239858e+03,"Ma(d2,d3,d4)",3D,open,0,1,-1,-2,0,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,1,-1,-2,1,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,1,-1,-2,2,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,1,-1,-2,3,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,1,-1,2,-3,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,1,-1,2,-2,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,1,-1,2,-1,,
1.239858e+03,"Ma(d2,d3,d4)",3D,open,0,1,-1,2,0,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,1,-1,2,1,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,1,-1,2,2,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,1,-1,2,3,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,1,1,-2,-3,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,1,1,-2,-2,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,1,1,-2,-1,,
1.239858e+03,"Ma(d2,d3,d4)",3D,open,0,1,1,-2,0,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,1,1,-2,1,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,1,1,-2,2,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,1,1,-2,3,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,1,1,2,-3,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,1,1,2,-2,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,1,1,2,-1,,
1.239858e+03,"Ma(d2,d3,d4)",3D,open,0,1,1,2,0,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,1,1,2,1,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,1,1,2,2,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,1,1,2,3,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,-1,-1,-3,-3,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,-1,-1,-3,-2,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,-1,-1,-3,-1,,
1.239858e+03,"Ma(d2,d3,d4)",3D,open,0,-1,-1,-3,0,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,-1,-1,-3,1,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,-1,-1,-3,2,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,-1,-1,-3,3,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,-1,-1,3,-3,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,-1,-1,3,-2,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,-1,-1,3,-1,,
1.239858e+03,"Ma(d2,d3,d4)",3D,open,0,-1,-1,3,0,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,-1,-1,3,1,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,-1,-1,3,2,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,-1,-1,3,3,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,-1,1,-3,-3,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,-1,1,-3,-2,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,-1,1,-3,-1,,
1.239858e+03,"Ma(d2,d3,d4)",3D,open,0,-1,1,-3,0,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,-1,1,-3,1,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,-1,1,-3,2,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,-1,1,-3,3,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,-1,1,3,-3,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,-1,1,3,-2,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,-1,1,3,-1,,
1.239858e+03,"Ma(d2,d3,d4)",3D,open,0,-1,1,3,0,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,-1,1,3,1,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,-1,1,3,2,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,-1,1,3,3,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,1,-1,-3,-3,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,1,-1,-3,-2,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,1,-1,-3,-1,,
1.239858e+03,"Ma(d2,d3,d4)",3D,open,0,1,-1,-3,0,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,1,-1,-3,1,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,1,-1,-3,2,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,1,-1,-3,3,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,1,-1,3,-3,,
1.239858e+03,"Ma(d2,d3,d4,d5)",4D,open,0,1,-1,3,-2,,
