mass_MeV,substrate,kind,closure,n1,n2,n3,n4,n5,tube_dim,sigma_eff
6.793655e+05,"Ma(d1,d5)",2D,closed,-4,0,0,0,-4,d5,2.0000
6.793655e+05,Ma(d1),1D,closed,-4,0,0,0,0,,
6.793655e+05,"Ma(d1,d5)",2D,closed,-4,0,0,0,4,d1,2.0000
6.793655e+05,"Ma(d1,d5)",2D,closed,-4,0,0,0,8,d1,2.0000
6.793655e+05,"Ma(d1,d5)",2D,closed,-4,0,0,0,12,d1,2.0000
6.793655e+05,"Ma(d1,d5)",2D,closed,-4,0,0,0,16,d1,2.0000
6.793655e+05,"Ma(d1,d5)",2D,closed,-4,0,0,0,20,d1,2.0000
6.793655e+05,"Ma(d1,d4)",2D,closed,-4,0,0,4,0,d1,1.9996
6.793655e+05,"Ma(d1,d4)",2D,closed,-4,0,0,8,0,d1,1.9996
6.793655e+05,"Ma(d1,d4)",2D,closed,-4,0,0,12,0,d1,1.9996
6.793655e+05,"Ma(d1,d4)",2D,closed,-4,0,0,16,0,d1,1.9996
6.793655e+05,"Ma(d1,d4)",2D,closed,-4,0,0,20,0,d1,1.9996
6.793655e+05,"Ma(d1,d5)",2D,closed,-2,0,0,0,1,d5,2.0000
6.793655e+05,"Ma(d1,d5)",2D,closed,2,0,0,0,-1,d5,2.0000
6.793655e+05,"Ma(d1,d4)",2D,closed,4,0,0,-20,0,d1,1.9996
6.793655e+05,"Ma(d1,d4)",2D,closed,4,0,0,-16,0,d1,1.9996
6.793655e+05,"Ma(d1,d4)",2D,closed,4,0,0,-12,0,d1,1.9996
6.793655e+05,"Ma(d1,d4)",2D,closed,4,0,0,-8,0,d1,1.9996
6.793655e+05,"Ma(d1,d4)",2D,closed,4,0,0,-4,0,d1,1.9996
6.793655e+05,"Ma(d1,d5)",2D,closed,4,0,0,0,-20,d1,2.0000
6.793655e+05,"Ma(d1,d5)",2D,closed,4,0,0,0,-16,d1,2.0000
6.793655e+05,"Ma(d1,d5)",2D,closed,4,0,0,0,-12,d1,2.0000
6.793655e+05,"Ma(d1,d5)",2D,closed,4,0,0,0,-8,d1,2.0000
6.793655e+05,"Ma(d1,d5)",2D,closed,4,0,0,0,-4,d1,2.0000
6.793655e+05,Ma(d1),1D,closed,4,0,0,0,0,,
6.793655e+05,"Ma(d1,d5)",2D,closed,4,0,0,0,4,d1,2.0000
6.793655e+05,"Ma(d1,d5)",2D,closed,4,0,0,0,4,d5,2.0000
6.793655e+05,"Ma(d1,d5)",2D,closed,4,0,0,0,8,d1,2.0000
6.793655e+05,"Ma(d1,d5)",2D,closed,4,0,0,0,12,d1,2.0000
6.793655e+05,"Ma(d1,d5)",2D,closed,4,0,0,0,16,d1,2.0000
6.793655e+05,"Ma(d1,d5)",2D,closed,4,0,0,0,20,d1,2.0000
6.793655e+05,"Ma(d1,d4)",2D,closed,4,0,0,4,0,d1,1.9996
6.793655e+05,"Ma(d1,d4)",2D,closed,4,0,0,8,0,d1,1.9996
6.793655e+05,"Ma(d1,d4)",2D,closed,4,0,0,12,0,d1,1.9996
6.793655e+05,"Ma(d1,d4)",2D,closed,4,0,0,16,0,d1,1.9996
6.793655e+05,"Ma(d1,d4)",2D,closed,4,0,0,20,0,d1,1.9996
6.793655e+05,"Ma(d1,d5)",2D,closed,6,0,0,0,1,d5,2.0000
6.793655e+05,"Ma(d1,d5)",2D,closed,8,0,0,0,2,d5,2.0000
6.793655e+05,"Ma(d1,d5)",2D,closed,12,0,0,0,4,d5,2.0000
6.793655e+05,"Ma(d1,d3)",2D,closed,-4,0,-8,0,0,d1,1.9320
6.793655e+05,"Ma(d1,d3)",2D,closed,4,0,8,0,0,d1,1.9320
6.793655e+05,"Ma(d1,d3)",2D,closed,-4,0,-4,0,0,d1,1.9320
6.793655e+05,"Ma(d1,d3)",2D,closed,4,0,4,0,0,d1,1.9320
6.793655e+05,"Ma(d1,d3)",2D,closed,-4,0,-12,0,0,d1,1.9320
6.793655e+05,"Ma(d1,d3)",2D,closed,4,0,12,0,0,d1,1.9320
6.793655e+05,"Ma(d1,d2)",2D,closed,-4,-8,0,0,0,d1,1.9932
6.793655e+05,"Ma(d1,d2)",2D,closed,4,8,0,0,0,d1,1.9932
6.793655e+05,"Ma(d1,d3)",2D,closed,-4,0,-16,0,0,d1,1.9320
6.793655e+05,"Ma(d1,d3)",2D,closed,4,0,16,0,0,d1,1.9320
6.793655e+05,"Ma(d1,d3)",2D,closed,-4,0,4,0,0,d1,1.9320
6.793655e+05,"Ma(d1,d3)",2D,closed,4,0,-4,0,0,d1,1.9320
6.793655e+05,"Ma(d1,d3)",2D,closed,-4,0,-20,0,0,d1,1.9320
6.793655e+05,"Ma(d1,d3)",2D,closed,4,0,20,0,0,d1,1.9320
6.793655e+05,"Ma(d1,d3)",2D,closed,-4,0,8,0,0,d1,1.9320
6.793655e+05,"Ma(d1,d3)",2D,closed,4,0,-8,0,0,d1,1.9320
6.793655e+05,"Ma(d1,d3)",2D,closed,-4,0,12,0,0,d1,1.9320
6.793655e+05,"Ma(d1,d3)",2D,closed,4,0,-12,0,0,d1,1.9320
6.793655e+05,"Ma(d1,d3)",2D,closed,-4,0,16,0,0,d1,1.9320
6.793655e+05,"Ma(d1,d3)",2D,closed,4,0,-16,0,0,d1,1.9320
6.793655e+05,"Ma(d1,d3)",2D,closed,-4,0,20,0,0,d1,1.9320
6.793655e+05,"Ma(d1,d3)",2D,closed,4,0,-20,0,0,d1,1.9320
6.793870e+05,"Ma(d1,d2)",2D,closed,-4,-4,0,0,0,d1,1.9932
6.793870e+05,"Ma(d1,d2)",2D,closed,4,4,0,0,0,d1,1.9932
6.793876e+05,"Ma(d1,d2)",2D,closed,-4,-12,0,0,0,d1,1.9932
6.793876e+05,"Ma(d1,d2)",2D,closed,4,12,0,0,0,d1,1.9932
6.794334e+05,"Ma(d1,d4)",2D,closed,-6,0,0,-1,0,d4,1.9996
6.794334e+05,"Ma(d1,d4)",2D,closed,6,0,0,1,0,d4,1.9996
6.794535e+05,"Ma(d1,d2)",2D,closed,-4,-16,0,0,0,d1,1.9932
6.794535e+05,"Ma(d1,d2)",2D,closed,4,16,0,0,0,d1,1.9932
6.795013e+05,"Ma(d1,d4)",2D,closed,-8,0,0,-2,0,d4,1.9996
6.795013e+05,"Ma(d1,d4)",2D,closed,8,0,0,2,0,d4,1.9996
6.795613e+05,"Ma(d1,d2)",2D,closed,-4,4,0,0,0,d1,1.9932
6.795613e+05,"Ma(d1,d2)",2D,closed,4,-4,0,0,0,d1,1.9932
6.795631e+05,"Ma(d1,d2)",2D,closed,-4,-20,0,0,0,d1,1.9932
6.795631e+05,"Ma(d1,d2)",2D,closed,4,20,0,0,0,d1,1.9932
6.796372e+05,"Ma(d1,d4)",2D,closed,-12,0,0,-4,0,d4,1.9996
6.796372e+05,"Ma(d1,d4)",2D,closed,12,0,0,4,0,d4,1.9996
6.797139e+05,"Ma(d1,d2)",2D,closed,-4,8,0,0,0,d1,1.9932
6.797139e+05,"Ma(d1,d2)",2D,closed,4,-8,0,0,0,d1,1.9932
6.799102e+05,"Ma(d1,d2)",2D,closed,-4,12,0,0,0,d1,1.9932
6.799102e+05,"Ma(d1,d2)",2D,closed,4,-12,0,0,0,d1,1.9932
6.801502e+05,"Ma(d1,d2)",2D,closed,-4,16,0,0,0,d1,1.9932
6.801502e+05,"Ma(d1,d2)",2D,closed,4,-16,0,0,0,d1,1.9932
6.804337e+05,"Ma(d1,d2)",2D,closed,-4,20,0,0,0,d1,1.9932
6.804337e+05,"Ma(d1,d2)",2D,closed,4,-20,0,0,0,d1,1.9932
6.805218e+05,"Ma(d1,d2)",2D,closed,-6,-1,0,0,0,d2,1.9932
6.805218e+05,"Ma(d1,d2)",2D,closed,6,1,0,0,0,d2,1.9932
6.816808e+05,"Ma(d1,d2)",2D,closed,-8,-2,0,0,0,d2,1.9932
6.816808e+05,"Ma(d1,d2)",2D,closed,8,2,0,0,0,d2,1.9932
6.840069e+05,"Ma(d1,d2)",2D,closed,-12,-4,0,0,0,d2,1.9932
6.840069e+05,"Ma(d1,d2)",2D,closed,12,4,0,0,0,d2,1.9932
6.909147e+05,"Ma(d1,d3)",2D,closed,-6,0,-1,0,0,d3,1.9320
6.909147e+05,"Ma(d1,d3)",2D,closed,6,0,1,0,0,d3,1.9320
7.024639e+05,"Ma(d1,d3)",2D,closed,-8,0,-2,0,0,d3,1.9320
7.024639e+05,"Ma(d1,d3)",2D,closed,8,0,2,0,0,d3,1.9320
7.255623e+05,"Ma(d1,d3)",2D,closed,-12,0,-4,0,0,d3,1.9320
7.255623e+05,"Ma(d1,d3)",2D,closed,12,0,4,0,0,d3,1.9320
7.914608e+05,"Ma(d1,d3)",2D,closed,-5,0,-5,0,0,d3,1.9320
7.914608e+05,"Ma(d1,d3)",2D,closed,5,0,5,0,0,d3,1.9320
8.376576e+05,"Ma(d1,d3)",2D,closed,-3,0,1,0,0,d3,1.9320
8.376576e+05,"Ma(d1,d3)",2D,closed,3,0,-1,0,0,d3,1.9320
8.434597e+05,"Ma(d1,d2)",2D,closed,-5,-5,0,0,0,d2,1.9932
8.434597e+05,"Ma(d1,d2)",2D,closed,5,5,0,0,0,d2,1.9932
8.480530e+05,"Ma(d1,d2)",2D,closed,-3,1,0,0,0,d2,1.9932
8.480530e+05,"Ma(d1,d2)",2D,closed,3,-1,0,0,0,d2,1.9932
8.488672e+05,"Ma(d1,d4)",2D,closed,-5,0,0,-5,0,d4,1.9996
8.488672e+05,"Ma(d1,d4)",2D,closed,5,0,0,5,0,d4,1.9996
8.491389e+05,"Ma(d1,d4)",2D,closed,-3,0,0,1,0,d4,1.9996
8.491389e+05,"Ma(d1,d4)",2D,closed,3,0,0,-1,0,d4,1.9996
8.492068e+05,"Ma(d1,d5)",2D,closed,-15,0,0,0,-5,d5,2.0000
8.492068e+05,"Ma(d1,d5)",2D,closed,-7,0,0,0,-1,d5,2.0000
8.492068e+05,"Ma(d1,d4)",2D,closed,-5,0,0,-20,0,d1,1.9996
8.492068e+05,"Ma(d1,d4)",2D,closed,-5,0,0,-15,0,d1,1.9996
8.492068e+05,"Ma(d1,d4)",2D,closed,-5,0,0,-10,0,d1,1.9996
8.492068e+05,"Ma(d1,d4)",2D,closed,-5,0,0,-5,0,d1,1.9996
8.492068e+05,"Ma(d1,d5)",2D,closed,-5,0,0,0,-20,d1,2.0000
8.492068e+05,"Ma(d1,d5)",2D,closed,-5,0,0,0,-15,d1,2.0000
8.492068e+05,"Ma(d1,d5)",2D,closed,-5,0,0,0,-10,d1,2.0000
8.492068e+05,"Ma(d1,d5)",2D,closed,-5,0,0,0,-5,d1,2.0000
8.492068e+05,"Ma(d1,d5)",2D,closed,-5,0,0,0,-5,d5,2.0000
8.492068e+05,"Ma(d1,d5)",2D,closed,-5,0,0,0,5,d1,2.0000
8.492068e+05,"Ma(d1,d5)",2D,closed,-5,0,0,0,10,d1,2.0000
8.492068e+05,"Ma(d1,d5)",2D,closed,-5,0,0,0,15,d1,2.0000
8.492068e+05,"Ma(d1,d5)",2D,closed,-5,0,0,0,20,d1,2.0000
8.492068e+05,"Ma(d1,d4)",2D,closed,-5,0,0,5,0,d1,1.9996
8.492068e+05,"Ma(d1,d4)",2D,closed,-5,0,0,10,0,d1,1.9996
8.492068e+05,"Ma(d1,d4)",2D,closed,-5,0,0,15,0,d1,1.9996
8.492068e+05,"Ma(d1,d4)",2D,closed,-5,0,0,20,0,d1,1.9996
8.492068e+05,"Ma(d1,d5)",2D,closed,-3,0,0,0,1,d5,2.0000
8.492068e+05,"Ma(d1,d5)",2D,closed,3,0,0,0,-1,d5,2.0000
8.492068e+05,"Ma(d1,d4)",2D,closed,5,0,0,-20,0,d1,1.9996
8.492068e+05,"Ma(d1,d4)",2D,closed,5,0,0,-15,0,d1,1.9996
8.492068e+05,"Ma(d1,d4)",2D,closed,5,0,0,-10,0,d1,1.9996
8.492068e+05,"Ma(d1,d4)",2D,closed,5,0,0,-5,0,d1,1.9996
8.492068e+05,"Ma(d1,d5)",2D,closed,5,0,0,0,-20,d1,2.0000
8.492068e+05,"Ma(d1,d5)",2D,closed,5,0,0,0,-15,d1,2.0000
8.492068e+05,"Ma(d1,d5)",2D,closed,5,0,0,0,-10,d1,2.0000
8.492068e+05,"Ma(d1,d5)",2D,closed,5,0,0,0,-5,d1,2.0000
8.492068e+05,"Ma(d1,d5)",2D,closed,5,0,0,0,5,d1,2.0000
8.492068e+05,"Ma(d1,d5)",2D,closed,5,0,0,0,5,d5,2.0000
8.492068e+05,"Ma(d1,d5)",2D,closed,5,0,0,0,10,d1,2.0000
8.492068e+05,"Ma(d1,d5)",2D,closed,5,0,0,0,15,d1,2.0000
8.492068e+05,"Ma(d1,d5)",2D,closed,5,0,0,0,20,d1,2.0000
8.492068e+05,"Ma(d1,d4)",2D,closed,5,0,0,5,0,d1,1.9996
8.492068e+05,"Ma(d1,d4)",2D,closed,5,0,0,10,0,d1,1.9996
8.492068e+05,"Ma(d1,d4)",2D,closed,5,0,0,15,0,d1,1.9996
8.492068e+05,"Ma(d1,d4)",2D,closed,5,0,0,20,0,d1,1.9996
8.492068e+05,"Ma(d1,d5)",2D,closed,7,0,0,0,1,d5,2.0000
8.492068e+05,"Ma(d1,d5)",2D,closed,15,0,0,0,5,d5,2.0000
8.492068e+05,Ma(d1),1D,closed,-5,0,0,0,0,,
8.492068e+05,Ma(d1),1D,closed,5,0,0,0,0,,
8.492068e+05,"Ma(d1,d3)",2D,closed,-5,0,-10,0,0,d1,1.9320
8.492068e+05,"Ma(d1,d3)",2D,closed,5,0,10,0,0,d1,1.9320
8.492068e+05,"Ma(d1,d3)",2D,closed,-5,0,-5,0,0,d1,1.9320
8.492068e+05,"Ma(d1,d3)",2D,closed,5,0,5,0,0,d1,1.9320
8.492068e+05,"Ma(d1,d3)",2D,closed,-5,0,-15,0,0,d1,1.9320
8.492068e+05,"Ma(d1,d3)",2D,closed,5,0,15,0,0,d1,1.9320
8.492068e+05,"Ma(d1,d2)",2D,closed,-5,-10,0,0,0,d1,1.9932
8.492068e+05,"Ma(d1,d2)",2D,closed,5,10,0,0,0,d1,1.9932
8.492068e+05,"Ma(d1,d3)",2D,closed,-5,0,-20,0,0,d1,1.9320
8.492068e+05,"Ma(d1,d3)",2D,closed,5,0,20,0,0,d1,1.9320
8.492068e+05,"Ma(d1,d3)",2D,closed,-5,0,5,0,0,d1,1.9320
8.492068e+05,"Ma(d1,d3)",2D,closed,5,0,-5,0,0,d1,1.9320
8.492068e+05,"Ma(d1,d3)",2D,closed,-5,0,10,0,0,d1,1.9320
8.492068e+05,"Ma(d1,d3)",2D,closed,5,0,-10,0,0,d1,1.9320
8.492069e+05,"Ma(d1,d3)",2D,closed,-5,0,15,0,0,d1,1.9320
8.492069e+05,"Ma(d1,d3)",2D,closed,5,0,-15,0,0,d1,1.9320
8.492069e+05,"Ma(d1,d3)",2D,closed,-5,0,20,0,0,d1,1.9320
8.492069e+05,"Ma(d1,d3)",2D,closed,5,0,-20,0,0,d1,1.9320
8.492338e+05,"Ma(d1,d2)",2D,closed,-5,-5,0,0,0,d1,1.9932
8.492338e+05,"Ma(d1,d2)",2D,closed,5,5,0,0,0,d1,1.9932
8.492345e+05,"Ma(d1,d2)",2D,closed,-5,-15,0,0,0,d1,1.9932
8.492345e+05,"Ma(d1,d2)",2D,closed,5,15,0,0,0,d1,1.9932
8.492748e+05,"Ma(d1,d4)",2D,closed,-7,0,0,-1,0,d4,1.9996
8.492748e+05,"Ma(d1,d4)",2D,closed,7,0,0,1,0,d4,1.9996
8.493169e+05,"Ma(d1,d2)",2D,closed,-5,-20,0,0,0,d1,1.9932
8.493169e+05,"Ma(d1,d2)",2D,closed,5,20,0,0,0,d1,1.9932
8.494516e+05,"Ma(d1,d2)",2D,closed,-5,5,0,0,0,d1,1.9932
8.494516e+05,"Ma(d1,d2)",2D,closed,5,-5,0,0,0,d1,1.9932
8.495465e+05,"Ma(d1,d4)",2D,closed,-15,0,0,-5,0,d4,1.9996
8.495465e+05,"Ma(d1,d4)",2D,closed,15,0,0,5,0,d4,1.9996
8.496424e+05,"Ma(d1,d2)",2D,closed,-5,10,0,0,0,d1,1.9932
8.496424e+05,"Ma(d1,d2)",2D,closed,5,-10,0,0,0,d1,1.9932
8.498878e+05,"Ma(d1,d2)",2D,closed,-5,15,0,0,0,d1,1.9932
8.498878e+05,"Ma(d1,d2)",2D,closed,5,-15,0,0,0,d1,1.9932
8.501877e+05,"Ma(d1,d2)",2D,closed,-5,20,0,0,0,d1,1.9932
8.501877e+05,"Ma(d1,d2)",2D,closed,5,-20,0,0,0,d1,1.9932
8.503629e+05,"Ma(d1,d2)",2D,closed,-7,-1,0,0,0,d2,1.9932
8.503629e+05,"Ma(d1,d2)",2D,closed,7,1,0,0,0,d2,1.9932
8.550086e+05,"Ma(d1,d2)",2D,closed,-15,-5,0,0,0,d2,1.9932
8.550086e+05,"Ma(d1,d2)",2D,closed,15,5,0,0,0,d2,1.9932
8.607561e+05,"Ma(d1,d3)",2D,closed,-7,0,-1,0,0,d3,1.9320
8.607561e+05,"Ma(d1,d3)",2D,closed,7,0,1,0,0,d3,1.9320
9.069529e+05,"Ma(d1,d3)",2D,closed,-15,0,-5,0,0,d3,1.9320
9.069529e+05,"Ma(d1,d3)",2D,closed,15,0,5,0,0,d3,1.9320
9.497529e+05,"Ma(d1,d3)",2D,closed,-6,0,-6,0,0,d3,1.9320
9.497529e+05,"Ma(d1,d3)",2D,closed,6,0,6,0,0,d3,1.9320
9.959498e+05,"Ma(d1,d3)",2D,closed,-2,0,2,0,0,d3,1.9320
9.959498e+05,"Ma(d1,d3)",2D,closed,2,0,-2,0,0,d3,1.9320
1.007499e+06,"Ma(d1,d3)",2D,closed,-4,0,1,0,0,d3,1.9320
1.007499e+06,"Ma(d1,d3)",2D,closed,4,0,-1,0,0,d3,1.9320
1.012152e+06,"Ma(d1,d2)",2D,closed,-6,-6,0,0,0,d2,1.9932
1.012152e+06,"Ma(d1,d2)",2D,closed,6,6,0,0,0,d2,1.9932
1.016742e+06,"Ma(d1,d2)",2D,closed,-2,2,0,0,0,d2,1.9932
1.016742e+06,"Ma(d1,d2)",2D,closed,2,-2,0,0,0,d2,1.9932
1.017894e+06,"Ma(d1,d2)",2D,closed,-4,1,0,0,0,d2,1.9932
1.017894e+06,"Ma(d1,d2)",2D,closed,4,-1,0,0,0,d2,1.9932
1.018641e+06,"Ma(d1,d4)",2D,closed,-6,0,0,-6,0,d4,1.9996
1.018641e+06,"Ma(d1,d4)",2D,closed,6,0,0,6,0,d4,1.9996
1.018912e+06,"Ma(d1,d4)",2D,closed,-2,0,0,2,0,d4,1.9996
1.018912e+06,"Ma(d1,d4)",2D,closed,2,0,0,-2,0,d4,1.9996
1.018980e+06,"Ma(d1,d4)",2D,closed,-4,0,0,1,0,d4,1.9996
1.018980e+06,"Ma(d1,d4)",2D,closed,4,0,0,-1,0,d4,1.9996
1.019048e+06,"Ma(d1,d5)",2D,closed,-18,0,0,0,-6,d5,2.0000
1.019048e+06,"Ma(d1,d5)",2D,closed,-12,0,0,0,-3,d5,2.0000
1.019048e+06,"Ma(d1,d5)",2D,closed,-10,0,0,0,-2,d5,2.0000
1.019048e+06,"Ma(d1,d5)",2D,closed,-8,0,0,0,-1,d5,2.0000
1.019048e+06,"Ma(d1,d4)",2D,closed,-6,0,0,-18,0,d1,1.9996
1.019048e+06,"Ma(d1,d4)",2D,closed,-6,0,0,-12,0,d1,1.9996
1.019048e+06,"Ma(d1,d4)",2D,closed,-6,0,0,-6,0,d1,1.9996
1.019048e+06,"Ma(d1,d5)",2D,closed,-6,0,0,0,-18,d1,2.0000
1.019048e+06,"Ma(d1,d5)",2D,closed,-6,0,0,0,-12,d1,2.0000
1.019048e+06,"Ma(d1,d5)",2D,closed,-6,0,0,0,-6,d1,2.0000
1.019048e+06,"Ma(d1,d5)",2D,closed,-6,0,0,0,-6,d5,2.0000
1.019048e+06,Ma(d1),1D,closed,-6,0,0,0,0,,
1.019048e+06,"Ma(d1,d5)",2D,closed,-6,0,0,0,6,d1,2.0000
1.019048e+06,"Ma(d1,d5)",2D,closed,-6,0,0,0,12,d1,2.0000
1.019048e+06,"Ma(d1,d5)",2D,closed,-6,0,0,0,18,d1,2.0000
1.019048e+06,"Ma(d1,d4)",2D,closed,-6,0,0,6,0,d1,1.9996
1.019048e+06,"Ma(d1,d4)",2D,closed,-6,0,0,12,0,d1,1.9996
1.019048e+06,"Ma(d1,d4)",2D,closed,-6,0,0,18,0,d1,1.9996
1.019048e+06,"Ma(d1,d5)",2D,closed,-4,0,0,0,1,d5,2.0000
1.019048e+06,"Ma(d1,d5)",2D,closed,-2,0,0,0,2,d5,2.0000
1.019048e+06,"Ma(d1,d5)",2D,closed,2,0,0,0,-2,d5,2.0000
1.019048e+06,"Ma(d1,d5)",2D,closed,4,0,0,0,-1,d5,2.0000
1.019048e+06,"Ma(d1,d4)",2D,closed,6,0,0,-18,0,d1,1.9996
1.019048e+06,"Ma(d1,d4)",2D,closed,6,0,0,-12,0,d1,1.9996
1.019048e+06,"Ma(d1,d4)",2D,closed,6,0,0,-6,0,d1,1.9996
1.019048e+06,"Ma(d1,d5)",2D,closed,6,0,0,0,-18,d1,2.0000
1.019048e+06,"Ma(d1,d5)",2D,closed,6,0,0,0,-12,d1,2.0000
1.019048e+06,"Ma(d1,d5)",2D,closed,6,0,0,0,-6,d1,2.0000
1.019048e+06,Ma(d1),1D,closed,6,0,0,0,0,,
1.019048e+06,"Ma(d1,d5)",2D,closed,6,0,0,0,6,d1,2.0000
1.019048e+06,"Ma(d1,d5)",2D,closed,6,0,0,0,6,d5,2.0000
1.019048e+06,"Ma(d1,d5)",2D,closed,6,0,0,0,12,d1,2.0000
1.019048e+06,"Ma(d1,d5)",2D,closed,6,0,0,0,18,d1,2.0000
1.019048e+06,"Ma(d1,d4)",2D,closed,6,0,0,6,0,d1,1.9996
1.019048e+06,"Ma(d1,d4)",2D,closed,6,0,0,12,0,d1,1.9996
1.019048e+06,"Ma(d1,d4)",2D,closed,6,0,0,18,0,d1,1.9996
1.019048e+06,"Ma(d1,d5)",2D,closed,8,0,0,0,1,d5,2.0000
1.019048e+06,"Ma(d1,d5)",2D,closed,10,0,0,0,2,d5,2.0000
1.019048e+06,"Ma(d1,d5)",2D,closed,12,0,0,0,3,d5,2.0000
1.019048e+06,"Ma(d1,d5)",2D,closed,18,0,0,0,6,d5,2.0000
1.019048e+06,"Ma(d1,d3)",2D,closed,-6,0,-12,0,0,d1,1.9320
1.019048e+06,"Ma(d1,d3)",2D,closed,6,0,12,0,0,d1,1.9320
1.019048e+06,"Ma(d1,d3)",2D,closed,-6,0,-6,0,0,d1,1.9320
1.019048e+06,"Ma(d1,d3)",2D,closed,6,0,6,0,0,d1,1.9320
1.019048e+06,"Ma(d1,d3)",2D,closed,-6,0,-18,0,0,d1,1.9320
1.019048e+06,"Ma(d1,d3)",2D,closed,6,0,18,0,0,d1,1.9320
1.019048e+06,"Ma(d1,d2)",2D,closed,-6,-12,0,0,0,d1,1.9932
1.019048e+06,"Ma(d1,d2)",2D,closed,6,12,0,0,0,d1,1.9932
1.019048e+06,"Ma(d1,d3)",2D,closed,-6,0,6,0,0,d1,1.9320
1.019048e+06,"Ma(d1,d3)",2D,closed,6,0,-6,0,0,d1,1.9320
1.019048e+06,"Ma(d1,d3)",2D,closed,-6,0,12,0,0,d1,1.9320
1.019048e+06,"Ma(d1,d3)",2D,closed,6,0,-12,0,0,d1,1.9320
1.019048e+06,"Ma(d1,d3)",2D,closed,-6,0,18,0,0,d1,1.9320
1.019048e+06,"Ma(d1,d3)",2D,closed,6,0,-18,0,0,d1,1.9320
1.019081e+06,"Ma(d1,d2)",2D,closed,-6,-6,0,0,0,d1,1.9932
1.019081e+06,"Ma(d1,d2)",2D,closed,6,6,0,0,0,d1,1.9932
1.019081e+06,"Ma(d1,d2)",2D,closed,-6,-18,0,0,0,d1,1.9932
1.019081e+06,"Ma(d1,d2)",2D,closed,6,18,0,0,0,d1,1.9932
1.019116e+06,"Ma(d1,d4)",2D,closed,-8,0,0,-1,0,d4,1.9996
1.019116e+06,"Ma(d1,d4)",2D,closed,8,0,0,1,0,d4,1.9996
1.019184e+06,"Ma(d1,d4)",2D,closed,-10,0,0,-2,0,d4,1.9996
1.019184e+06,"Ma(d1,d4)",2D,closed,10,0,0,2,0,d4,1.9996
1.019252e+06,"Ma(d1,d4)",2D,closed,-12,0,0,-3,0,d4,1.9996
1.019252e+06,"Ma(d1,d4)",2D,closed,12,0,0,3,0,d4,1.9996
1.019342e+06,"Ma(d1,d2)",2D,closed,-6,6,0,0,0,d1,1.9932
1.019342e+06,"Ma(d1,d2)",2D,closed,6,-6,0,0,0,d1,1.9932
1.019456e+06,"Ma(d1,d4)",2D,closed,-18,0,0,-6,0,d4,1.9996
1.019456e+06,"Ma(d1,d4)",2D,closed,18,0,0,6,0,d4,1.9996
1.019571e+06,"Ma(d1,d2)",2D,closed,-6,12,0,0,0,d1,1.9932
1.019571e+06,"Ma(d1,d2)",2D,closed,6,-12,0,0,0,d1,1.9932
1.019865e+06,"Ma(d1,d2)",2D,closed,-6,18,0,0,0,d1,1.9932
1.019865e+06,"Ma(d1,d2)",2D,closed,6,-18,0,0,0,d1,1.9932
1.020204e+06,"Ma(d1,d2)",2D,closed,-8,-1,0,0,0,d2,1.9932
1.020204e+06,"Ma(d1,d2)",2D,closed,8,1,0,0,0,d2,1.9932
1.021362e+06,"Ma(d1,d2)",2D,closed,-10,-2,0,0,0,d2,1.9932
1.021362e+06,"Ma(d1,d2)",2D,closed,10,2,0,0,0,d2,1.9932
1.022521e+06,"Ma(d1,d2)",2D,closed,-12,-3,0,0,0,d2,1.9932
1.022521e+06,"Ma(d1,d2)",2D,closed,12,3,0,0,0,d2,1.9932
1.026010e+06,"Ma(d1,d2)",2D,closed,-18,-6,0,0,0,d2,1.9932
1.026010e+06,"Ma(d1,d2)",2D,closed,18,6,0,0,0,d2,1.9932
1.030597e+06,"Ma(d1,d3)",2D,closed,-8,0,-1,0,0,d3,1.9320
1.030597e+06,"Ma(d1,d3)",2D,closed,8,0,1,0,0,d3,1.9320
1.042147e+06,"Ma(d1,d3)",2D,closed,-10,0,-2,0,0,d3,1.9320
1.042147e+06,"Ma(d1,d3)",2D,closed,10,0,2,0,0,d3,1.9320
1.053696e+06,"Ma(d1,d3)",2D,closed,-12,0,-3,0,0,d3,1.9320
1.053696e+06,"Ma(d1,d3)",2D,closed,12,0,3,0,0,d3,1.9320
1.088343e+06,"Ma(d1,d3)",2D,closed,-18,0,-6,0,0,d3,1.9320
1.088343e+06,"Ma(d1,d3)",2D,closed,18,0,6,0,0,d3,1.9320
1.108045e+06,"Ma(d1,d3)",2D,closed,-7,0,-7,0,0,d3,1.9320
1.108045e+06,"Ma(d1,d3)",2D,closed,7,0,7,0,0,d3,1.9320
1.177340e+06,"Ma(d1,d3)",2D,closed,-5,0,1,0,0,d3,1.9320
1.177340e+06,"Ma(d1,d3)",2D,closed,5,0,-1,0,0,d3,1.9320
1.180844e+06,"Ma(d1,d2)",2D,closed,-7,-7,0,0,0,d2,1.9932
1.180844e+06,"Ma(d1,d2)",2D,closed,7,7,0,0,0,d2,1.9932
1.187735e+06,"Ma(d1,d2)",2D,closed,-5,1,0,0,0,d2,1.9932
1.187735e+06,"Ma(d1,d2)",2D,closed,5,-1,0,0,0,d2,1.9932
1.188414e+06,"Ma(d1,d4)",2D,closed,-7,0,0,-7,0,d4,1.9996
1.188414e+06,"Ma(d1,d4)",2D,closed,7,0,0,7,0,d4,1.9996
